loop, time[s]
0,19.0494
1,27.2691
2,22.281
3,22.9123
4,25.7151
5,26.3101
6,18.1992
7,16.0365
8,16.1056
9,22.4696
10,22.2095
11,22.3562
12,14.3499
13,12.1228
14,21.1569
15,23.7626
16,23.6541
17,16.6585
18,15.2908
19,9.11272
20,22.383
21,29.4953
22,25.9153
23,19.9271
24,10.0961
25,11.6893
26,29.6892
27,33.8954
28,26.4837
29,19.1729
30,18.2626
31,9.60448
32,18.2653
33,26.4728
34,27.0892
35,12.6711
36,15.6628
37,22.183
38,24.6108
39,15.0326
