loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-1.92365,1.38364,0.458485,1.09248e-05,10.2521,0.0107695,0.00101442,-1.026e-17,-8.17987e-17,0.00372664,196788,-1.29448,1.4207,0.308528,8.11735e-06,8.67243,0.00848447,0.00095673,0,0,0.00186332,98394,-22.838,1.29029,6.59132,1.5538e-05,79.2819,0.0365255,0.0004254,1.79799e-17,2.51865e-16,0.00372664,196788,-6.08116,1.29633,1.7551,2.91767e-05,21.6401,0.0261026,0.00111777,0,0,0.00186332,98394
12,-2.09895,1.35202,0.566611,9.37345e-06,9.5402,0.00968499,0.000967833,4.28644e-18,-7.36336e-17,0.00381542,199126,-1.25241,1.40466,0.338092,7.85436e-06,7.59712,0.00783071,0.00100302,0,0,0.00190771,99563,-28.6474,1.30148,7.91612,1.35226e-05,103.798,0.0388656,0.000347931,-3.7203e-17,1.68368e-16,0.00381542,199126,-6.95096,1.30605,1.92076,2.78654e-05,25.6752,0.0277121,0.00100553,0,0,0.00190771,99563
13,-0.642743,1.46656,0.224263,1.55638e-05,6.30117,0.00995573,0.0015633,1.48055e-17,1.41247e-17,0.00154692,108216,-0.510517,1.49733,0.178134,9.79707e-06,7.07686,0.00834869,0.00117349,0,0,0.000773461,54108,-22.7832,1.3104,6.08144,1.346e-05,85.518,0.035111,0.000383356,-1.46096e-17,-1.63286e-16,0.00152942,107416,-7.6488,1.31387,2.04167,2.00462e-05,29.1449,0.0249906,0.000802151,0,0,0.000764711,53708
14,-0.559762,1.51205,0.136514,1.99947e-05,9.6205,0.0138931,0.00143918,7.2698e-18,5.21239e-18,0.00314561,131400,-0.364592,1.54201,0.0889149,1.53489e-05,12.7417,0.0139904,0.0010971,0,0,0.00157281,65700,-10.5107,1.3053,2.88213,2.94152e-05,38.6781,0.0349542,0.000841535,1.51773e-17,-1.11484e-16,0.00314488,131334,-5.26348,1.31149,1.44329,2.93704e-05,19.888,0.0250026,0.0011747,0,0,0.00157244,65667
15,-0.912649,1.44636,0.246726,1.37636e-05,7.429,0.0101893,0.0013508,2.34045e-17,-7.78958e-18,0.00364504,194626,-0.585745,1.50088,0.158349,1.07226e-05,8.48189,0.00955967,0.00112164,0,0,0.00182252,97313,-10.9052,1.31421,2.88372,3.22322e-05,41.5862,0.0378502,0.000851572,-1.28942e-17,-3.31726e-16,0.00364504,194626,-5.93454,1.31869,1.56931,2.96146e-05,23.0795,0.0269955,0.00109702,0,0,0.00182252,97313
16,-1.71928,1.42872,0.32692,1.76135e-05,12.1005,0.0147467,0.0011944,-1.92619e-17,-2.49998e-17,0.00378428,198310,-1.31831,1.44969,0.250676,1.14852e-05,10.9222,0.0112821,0.001018,0,0,0.00189214,99155,-14.5156,1.31197,3.86028,4.43435e-05,54.8411,0.0510124,0.000869268,3.49889e-17,-3.94351e-16,0.00378428,198310,-6.5777,1.31613,1.74928,4.89269e-05,25.3054,0.0363578,0.0013457,0,0,0.00189214,99155
17,-1.59833,1.4065,0.364925,2.02975e-05,9.7408,0.0142511,0.00142428,4.01808e-17,-5.18241e-18,0.00351647,182708,-1.24974,1.43081,0.285337,1.29792e-05,8.9783,0.0109003,0.00119072,0,0,0.00175824,91354,-21.169,1.28863,6.14944,2.44402e-05,73.035,0.0439884,0.000555606,-4.86257e-17,-8.71256e-17,0.00350874,182278,-6.96197,1.2931,2.02241,3.71566e-05,24.4605,0.0313466,0.00118535,0,0,0.00175437,91139
18,-0.781339,1.49144,0.162267,3.09799e-05,9.92491,0.0175897,0.00176125,5.56915e-18,-5.3899e-17,0.00349303,190490,-0.565333,1.52014,0.117408,2.14085e-05,11.2395,0.0155317,0.00137837,0,0,0.00174652,95245,-12.3485,1.28319,3.67479,3.22361e-05,41.7673,0.0382644,0.000842456,-4.80619e-17,-4.61385e-17,0.00349301,190488,-5.61127,1.28934,1.66986,3.54704e-05,19.4546,0.0273425,0.00129727,0,0,0.0017465,95244
19,-0.599156,1.50807,0.14093,2.64266e-05,9.64302,0.0159946,0.00165222,-1.07794e-18,5.79832e-18,0.00355942,157802,-0.507379,1.52224,0.119343,1.56033e-05,10.5363,0.0128369,0.00121551,0,0,0.00177971,78901,-8.86844,1.3063,2.43039,4.23239e-05,32.7723,0.0385838,0.00109693,9.8973e-17,9.44929e-17,0.00355901,157710,-5.43624,1.31113,1.48979,3.45226e-05,20.508,0.0275291,0.00125404,0,0,0.0017795,78855
20,-0.577278,1.50344,0.153727,2.07492e-05,8.67284,0.0134448,0.00154329,7.90415e-18,2.13149e-17,0.00350129,190452,-0.479693,1.52048,0.127742,1.2485e-05,9.62958,0.0109785,0.00113722,0,0,0.00175064,95226,-9.3203,1.32222,2.39134,4.6688e-05,36.7444,0.0427314,0.00109259,1.19636e-16,5.43309e-17,0.00350129,190452,-6.12449,1.32553,1.57138,3.55251e-05,24.5067,0.0304148,0.00116802,0,0,0.00175064,95226
21,-0.0826946,1.56311,0.0927578,1.85889e-05,10.8545,0.0142051,0.00130861,-3.14741e-19,2.56165e-17,0.00132272,84388,-0.0577136,1.56706,0.0647469,1.33161e-05,15.4962,0.0143649,0.000926984,0,0,0.000661361,42194,-9.41138,1.33525,2.2828,5.14244e-05,39.2388,0.0461951,0.0011132,5.22723e-17,5.99714e-17,0.00131618,84070,-6.93888,1.33725,1.68308,3.48735e-05,29.2013,0.0328011,0.00106318,0,0,0.000658091,42035
22,-2.71791,1.50698,0.197086,1.73903e-05,42.5552,0.0272593,0.00063796,7.51315e-19,5.96493e-17,0.00327588,184512,-1.26213,1.52622,0.0915228,1.87243e-05,28.3315,0.0230552,0.000812151,0,0,0.00163794,92256,-13.9622,1.29099,4.03095,5.23626e-05,48.6099,0.0524921,0.000997534,8.20867e-17,-1.23201e-16,0.00327588,184512,-4.92057,1.29958,1.42059,7.429e-05,17.7476,0.0376844,0.00197137,0,0,0.00163794,92256
23,-2.19283,1.45922,0.296008,2.742e-05,19.6228,0.0233408,0.00117477,-4.99587e-17,4.72396e-18,0.00348909,189686,-1.81415,1.4673,0.244891,1.6572e-05,17.5226,0.0171321,0.000967309,0,0,0.00174454,94843,-20.797,1.26607,6.55484,2.7457e-05,66.1366,0.0446711,0.000614647,-2.11733e-17,-8.35941e-18,0.00348907,189670,-4.89313,1.27603,1.54223,5.83491e-05,16.1732,0.0320995,0.00181776,0,0,0.00174454,94835
24,-2.23233,1.42528,0.391172,2.45401e-05,15.2958,0.0195803,0.0012533,1.27008e-17,-2.83557e-17,0.00368746,192834,-1.85859,1.43503,0.325679,1.47377e-05,13.6771,0.0143287,0.00102854,0,0,0.00184373,96417,-22.1299,1.25786,7.17373,2.13645e-05,68.4071,0.0401804,0.000531714,-9.73276e-17,-1.63914e-16,0.00368701,192754,-5.14418,1.26708,1.66757,4.59541e-05,16.4687,0.0288252,0.00159423,0,0,0.00184351,96377
25,-1.87791,1.37904,0.463229,2.21287e-05,9.77173,0.0149767,0.00147754,4.89015e-17,2.30133e-17,0.00335019,169830,-1.13549,1.43072,0.280097,1.82984e-05,8.17338,0.0123487,0.00148181,0,0,0.0016751,84915,-18.5124,1.2582,5.99889,2.25497e-05,57.2956,0.0377745,0.000596955,7.20768e-17,2.51249e-16,0.00334357,169376,-6.74358,1.26317,2.18524,3.09522e-05,21.2681,0.0269186,0.00114984,0,0,0.00167178,84688
26,-0.70816,1.51513,0.117425,3.89047e-05,12.7869,0.0223384,0.00174161,-1.49926e-17,-2.33441e-18,0.00355441,192166,-0.540757,1.53312,0.0896673,2.54739e-05,14.4135,0.0191752,0.00132848,0,0,0.0017772,96083,-15.6791,1.29635,4.43109,3.23993e-05,55.7054,0.0441344,0.000734106,-7.79248e-17,1.79994e-16,0.00355441,192166,-5.74298,1.30255,1.62302,4.42275e-05,20.9374,0.0315567,0.00140152,0,0,0.0017772,96083
27,-0.930842,1.49807,0.145204,3.36946e-05,12.8541,0.0208662,0.00161479,3.62971e-18,5.87408e-19,0.00371779,196542,-0.768953,1.51257,0.119951,2.03943e-05,13.2662,0.0164763,0.00123779,0,0,0.00185889,98271,-10.6322,1.2852,3.1472,4.0354e-05,36.2363,0.0398529,0.00101257,-5.3386e-17,-8.03135e-17,0.00371779,196542,-4.94205,1.29294,1.46289,4.34075e-05,17.3792,0.0285584,0.00151996,0,0,0.00185889,98271
28,-1.0146,1.4727,0.195048,2.38177e-05,10.4047,0.0158176,0.00150578,-1.41763e-17,4.24366e-17,0.002185,100796,-0.772679,1.49843,0.14854,1.56373e-05,10.7515,0.013,0.00120287,0,0,0.0010925,50398,-10.3868,1.3076,2.82288,5.03425e-05,38.5723,0.0456368,0.00110311,-8.22502e-19,5.9617e-17,0.00217684,100384,-6.05694,1.31172,1.64613,4.31654e-05,22.8939,0.0325195,0.00132737,0,0,0.00108842,50192
29,-2.70941,1.49238,0.241705,2.26882e-05,34.5087,0.0280673,0.000808352,-5.64802e-18,1.09363e-16,0.00315727,181132,-1.27788,1.51542,0.113999,2.40519e-05,23.0964,0.0236054,0.00101891,0,0,0.00157864,90566,-13.4629,1.28615,3.95907,5.85575e-05,46.0334,0.054095,0.00108249,-7.76526e-17,1.35117e-16,0.00315727,181132,-4.88103,1.29491,1.43537,8.07565e-05,17.2947,0.0388363,0.00207941,0,0,0.00157864,90566
30,-1.98174,1.46618,0.26035,4.40185e-05,18.9257,0.0290214,0.00151676,-1.28096e-17,1.18288e-18,0.00345942,189594,-1.67842,1.47382,0.220501,2.59864e-05,17.311,0.0213095,0.00121948,0,0,0.00172971,94797,-13.4264,1.25649,4.38653,5.15999e-05,41.3239,0.0485543,0.00106272,2.21191e-16,1.78373e-17,0.00345942,189594,-4.59121,1.26725,1.49999,7.54489e-05,14.7196,0.0349153,0.00216091,0,0,0.00172971,94797
31,-1.51706,1.44757,0.267792,3.80623e-05,12.3285,0.0218266,0.00174385,4.19594e-17,1.12665e-16,0.00335012,175726,-1.21316,1.4653,0.214149,2.37983e-05,11.5423,0.0166656,0.00142798,0,0,0.00167506,87863,-11.1884,1.2507,3.73562,4.09496e-05,33.7774,0.0391797,0.00104517,-1.27424e-16,-1.87314e-16,0.00334448,175416,-4.6796,1.2605,1.56244,4.89528e-05,14.6557,0.0281228,0.00174068,0,0,0.00167224,87708
32,-0.819814,1.46144,0.220095,3.44713e-05,7.59714,0.0162784,0.00211761,-9.7001e-18,2.13028e-18,0.00378768,198396,-0.61162,1.49679,0.164204,2.31025e-05,8.3681,0.0139417,0.00165708,0,0,0.00189384,99198,-8.15282,1.26898,2.57296,4.30679e-05,26.2221,0.0351944,0.00122372,-7.61528e-17,-7.89993e-17,0.00378761,198394,-5.32693,1.27406,1.68114,3.29575e-05,17.474,0.0250914,0.0013135,0,0,0.0018938,99197
33,-1.03484,1.52206,0.0973887,2.75524e-05,21.2642,0.0242336,0.00113695,6.31882e-18,-1.10878e-18,0.00270001,144334,-0.765229,1.53598,0.0720153,1.86296e-05,22.0172,0.0202649,0.000919301,0,0,0.00135,72167,-11.4052,1.31419,3.01415,6.16542e-05,43.4879,0.0535324,0.00115172,5.28343e-17,5.18663e-16,0.00269832,144188,-5.78531,1.31916,1.52894,6.07732e-05,22.545,0.0382168,0.00159022,0,0,0.00134916,72094
34,-1.6495,1.49532,0.170225,3.42156e-05,21.8584,0.0274256,0.00124758,-1.23152e-17,-1.24441e-16,0.00330389,185290,-1.20831,1.50947,0.124695,2.33541e-05,19.7283,0.0215051,0.00108598,0,0,0.00165194,92645,-12.9543,1.28453,3.83406,5.54021e-05,44.0301,0.0514842,0.0010761,-2.58581e-19,1.73385e-16,0.00330389,185290,-4.94909,1.29294,1.46478,7.25067e-05,17.4043,0.0369362,0.00196303,0,0,0.00165194,92645
35,-1.61996,1.45674,0.255033,3.70582e-05,14.2111,0.0230979,0.0016044,3.05684e-17,4.22835e-17,0.00363002,194216,-1.39463,1.46663,0.219557,2.15233e-05,13.4133,0.0170833,0.00125991,0,0,0.00181501,97108,-12.2272,1.26322,3.90758,4.50986e-05,38.516,0.0437285,0.00103133,-9.86728e-17,-1.1412e-16,0.00363002,194216,-4.92852,1.27198,1.57506,5.59427e-05,16.0567,0.0313558,0.00178413,0,0,0.00181501,97108
36,-0.959419,1.41389,0.308705,2.24048e-05,6.22109,0.0119492,0.001875,7.28776e-18,8.65797e-20,0.0031973,152444,-0.687175,1.46563,0.221105,1.56406e-05,6.65841,0.0102604,0.00152436,0,0,0.00159865,76222,-11.1384,1.26986,3.48234,2.66601e-05,35.9136,0.0323979,0.000822896,-5.40829e-18,1.7576e-16,0.00318904,151876,-5.93951,1.27498,1.85695,2.49982e-05,19.5362,0.0231002,0.00108216,0,0,0.00159452,75938
37,-0.652277,1.51272,0.126076,3.45205e-05,11.3064,0.0197892,0.00174441,3.08621e-19,4.12686e-17,0.00355365,192146,-0.498055,1.53217,0.0962649,2.26053e-05,12.9648,0.0171321,0.00131947,0,0,0.00177683,96073,-13.3896,1.3052,3.66113,3.98965e-05,49.2419,0.0459335,0.000868569,-9.89451e-17,-7.38603e-16,0.00355365,192146,-6.2062,1.30991,1.69697,4.30379e-05,23.2867,0.0327646,0.00131355,0,0,0.00177683,96073
38,-0.894655,1.49919,0.143433,2.61184e-05,12.5523,0.0181527,0.00143882,-4.05618e-19,-5.45782e-17,0.00373232,196930,-0.674249,1.52045,0.108099,1.73277e-05,13.4563,0.0152891,0.00113334,0,0,0.00186616,98465,-11.1368,1.29884,3.12885,3.85104e-05,39.9601,0.0407244,0.000945634,-8.85229e-18,1.5239e-16,0.00373232,196930,-5.264,1.30538,1.4789,4.07372e-05,19.4129,0.0291396,0.001398,0,0,0.00186616,98465
39,-1.53729,1.45472,0.253667,2.17026e-05,13.2586,0.0170774,0.00127084,1.92989e-17,-3.31607e-18,0.00373252,196900,-1.30984,1.46627,0.216136,1.27356e-05,12.5646,0.0127188,0.00100132,0,0,0.00186626,98450,-11.3816,1.30509,3.11971,5.25559e-05,41.8442,0.0485999,0.0010814,-4.76202e-17,2.30762e-16,0.00373252,196900,-5.79197,1.31017,1.58758,5.16382e-05,21.7608,0.0346908,0.00148853,0,0,0.00186626,98450
40,-2.20724,1.44508,0.335139,2.18527e-05,17.5208,0.0197224,0.00110801,-1.16272e-17,3.80984e-18,0.00159486,100302,-1.69874,1.45802,0.257929,1.41971e-05,15.065,0.0147177,0.000964625,0,0,0.000797429,50151,-18.5263,1.28383,5.48207,3.20589e-05,62.7908,0.0467791,0.000685326,2.84575e-17,-4.40942e-17,0.00158325,99068,-6.12559,1.28963,1.81261,4.84792e-05,21.2527,0.0334078,0.00145113,0,0,0.000791625,49534
41,-0.697019,1.48624,0.178102,2.57477e-05,8.3426,0.014708,0.0017506,2.17011e-18,-4.20691e-17,0.00336004,186868,-0.514222,1.51683,0.131396,1.74499e-05,9.62302,0.0129771,0.00134467,0,0,0.00168002,93434,-8.46125,1.274,2.62071,3.08653e-05,27.6997,0.0305749,0.0010095,-5.60322e-17,-1.97574e-17,0.00336004,186868,-4.74371,1.28152,1.46928,2.75268e-05,15.9962,0.0218903,0.00125749,0,0,0.00168002,93434
42,-0.761391,1.46028,0.225592,2.03809e-05,7.00255,0.0120183,0.00169582,-1.35942e-17,-2.93037e-18,0.00353054,191548,-0.642605,1.48284,0.190396,1.20742e-05,7.42107,0.009502,0.00127071,0,0,0.00176527,95774,-10.8216,1.30058,3.02128,2.88826e-05,39.0914,0.034866,0.000828388,-1.30993e-16,-1.08071e-16,0.00353054,191548,-6.00182,1.30506,1.67565,2.60384e-05,22.094,0.0248561,0.00104756,0,0,0.00176527,95774
43,-1.49414,1.39874,0.371134,1.73885e-05,8.70967,0.0124885,0.00139236,-2.33122e-17,2.98755e-17,0.00372966,196868,-1.14352,1.42888,0.284043,1.136e-05,8.12429,0.00970299,0.00117077,0,0,0.00186483,98434,-11.3384,1.30403,3.12098,4.28694e-05,41.5127,0.0437317,0.000980284,-6.6747e-18,-9.64805e-17,0.00372966,196868,-6.49788,1.30772,1.78859,3.74026e-05,24.1657,0.0311338,0.00120135,0,0,0.00186483,98434
44,-0.786856,1.36096,0.411133,1.56226e-05,3.93825,0.00800898,0.00195064,-1.66888e-19,2.86742e-18,0.00254625,119020,-0.406207,1.49442,0.212245,1.51313e-05,5.48897,0.00913922,0.00165564,0,0,0.00127312,59510,-16.8784,1.29745,4.74743,2.29425e-05,60.2178,0.038602,0.000594335,2.81273e-17,-5.80697e-17,0.00253414,118244,-9.15011,1.29947,2.57368,2.11601e-05,32.9196,0.0273943,0.000772429,0,0,0.00126707,59122
45,-1.4086,1.52427,0.098534,2.41015e-05,30.2856,0.0270464,0.000891116,-1.13721e-17,5.12293e-17,0.0032991,185128,-0.909861,1.53909,0.0636459,1.86565e-05,28.719,0.0231589,0.000805587,0,0,0.00164955,92564,-16.7633,1.30248,4.62427,4.23573e-05,60.9844,0.0527102,0.000803589,-1.02185e-16,-2.66167e-16,0.0032991,185128,-5.7509,1.30867,1.58642,6.17344e-05,21.4778,0.0376985,0.00163758,0,0,0.00164955,92564
46,-0.958439,1.47619,0.18813,1.62596e-05,10.1983,0.0129344,0.00125708,6.04255e-19,-1.4823e-17,0.00369341,195896,-0.699175,1.50589,0.137241,1.11444e-05,10.8484,0.0110184,0.00101144,0,0,0.00184671,97948,-16.9868,1.29804,4.76697,1.98286e-05,60.741,0.0360365,0.000550237,-8.1436e-17,-1.19502e-16,0.00369341,195896,-5.7726,1.30427,1.61995,2.91739e-05,21.1876,0.0257702,0.00113208,0,0,0.00184671,97948
47,-0.926476,1.4763,0.188183,1.63887e-05,9.87527,0.0127782,0.00128255,-8.59695e-18,7.49649e-19,0.00370298,196094,-0.684927,1.50544,0.139123,1.1084e-05,10.5599,0.0108417,0.00102235,0,0,0.00185149,98047,-21.0171,1.31474,5.51389,2.09403e-05,80.2912,0.0423856,0.000494043,-6.38691e-18,2.70717e-16,0.00370298,196094,-6.56906,1.31945,1.72341,3.3498e-05,25.6192,0.0302439,0.00110759,0,0,0.00185149,98047
48,-2.41272,1.48099,0.254227,1.76913e-05,26.8312,0.0218752,0.000808739,1.60123e-17,3.38781e-17,0.00241176,155870,-1.56785,1.49587,0.165204,1.36122e-05,20.9326,0.0169275,0.000804145,0,0,0.00120588,77935,-15.0984,1.30583,4.11365,5.18588e-05,55.659,0.0556675,0.000931581,5.61848e-17,-6.89595e-18,0.00239789,155400,-5.91251,1.3114,1.6109,6.62146e-05,22.3215,0.0397732,0.00166481,0,0,0.00119894,77700
