loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
22,-1.26972,1.38348,0.381881,7.72945e-06,6.84032,0.00739811,0.00104479,-4.35089e-18,-6.38368e-17,0.00384848,499988,-0.614188,1.48712,0.184721,7.98966e-06,7.45569,0.00774468,0.00103163,0,0,0.00192424,249994,-28.6628,1.32401,7.22916,1.46125e-05,113.783,0.0420497,0.000347507,-2.112e-17,1.53091e-16,0.00384845,499984,-7.35218,1.3278,1.85433,2.84838e-05,29.6898,0.0299598,0.000950733,0,0,0.00192423,249992
23,-1.8911,1.38922,0.440317,1.08967e-05,10.3931,0.0108182,0.00100726,6.84705e-18,1.02043e-16,0.00384845,499984,-1.13045,1.4392,0.26321,9.11445e-06,8.65439,0.00895789,0.00101748,0,0,0.00192423,249992,-16.6365,1.32019,4.27322,3.54848e-05,65.0035,0.0495758,0.000715769,-7.12771e-17,-2.60433e-16,0.00384845,499984,-7.18551,1.32368,1.84566,4.1079e-05,28.5165,0.0352972,0.0011638,0,0,0.00192423,249992
24,-0.829612,1.44723,0.247396,1.9464e-05,6.82409,0.0116116,0.00167625,3.23431e-17,8.25059e-17,0.00334633,454178,-0.61096,1.48848,0.182193,1.32151e-05,7.53748,0.0100137,0.0013197,0,0,0.00167316,227089,-23.6674,1.3065,6.41572,2.05761e-05,87.464,0.0439483,0.000468188,-1.47961e-16,1.79693e-16,0.0033405,453592,-7.9813,1.30973,2.16356,3.05076e-05,29.9049,0.0312631,0.000975835,0,0,0.00167025,226796
25,-1.75764,1.46591,0.244065,2.95067e-05,16.755,0.0223572,0.00131979,1.97776e-17,1.37527e-16,0.00274049,300672,-1.08754,1.49534,0.151015,2.3844e-05,14.4538,0.0186171,0.00128075,0,0,0.00137024,150336,-12.5033,1.28987,3.62922,5.75407e-05,43.3513,0.0519814,0.00110695,2.13728e-17,-3.01166e-16,0.00273765,300094,-5.47441,1.29633,1.58901,6.57104e-05,19.4896,0.0371747,0.00176761,0,0,0.00136882,150047
26,-1.14813,1.46143,0.21973,3.81087e-05,10.5503,0.0201708,0.0018893,1.45428e-17,8.70588e-17,0.00378524,495824,-0.799901,1.49561,0.153085,2.73495e-05,10.712,0.0171643,0.00159339,0,0,0.00189262,247912,-7.94463,1.26941,2.5053,6.08815e-05,25.5926,0.0413337,0.00147293,-1.37277e-16,-1.08451e-16,0.00378522,495822,-5.01568,1.27539,1.58167,4.82166e-05,16.5376,0.0295124,0.00163378,0,0,0.00189261,247911
27,-0.0968934,1.56,0.11108,1.9654e-05,9.08704,0.0133648,0.00147058,1.73604e-17,3.96594e-18,0.00384839,499990,-0.0701569,1.56514,0.0804341,1.35713e-05,12.4937,0.0130216,0.00104221,0,0,0.00192419,249995,-13.304,1.31623,3.48015,2.29427e-05,51.146,0.0353956,0.000648178,2.3417e-17,6.04783e-16,0.00384839,499990,-6.71865,1.31993,1.75751,2.27149e-05,26.2532,0.0252081,0.000901095,0,0,0.00192419,249995
28,-0.91234,1.48873,0.163874,3.52723e-05,11.1816,0.019926,0.00177016,-4.57143e-17,9.69276e-17,0.00372286,486096,-0.771119,1.50341,0.138508,2.08661e-05,11.5129,0.0155343,0.00134323,0,0,0.00186143,243048,-15.8606,1.30962,4.25492,5.1238e-05,59.3568,0.0570836,0.000897597,-1.09185e-16,7.7459e-16,0.0037209,485878,-7.04117,1.31333,1.88893,5.77082e-05,26.776,0.0406471,0.00141974,0,0,0.00186045,242939
29,-1.25316,1.49336,0.15854,3.40917e-05,16.213,0.0235806,0.00144576,2.63103e-17,5.12671e-18,0.00328234,461414,-0.887133,1.51492,0.112233,2.40789e-05,15.9222,0.0196108,0.00122784,0,0,0.00164117,230707,-12.891,1.28753,3.77336,4.88722e-05,44.3047,0.048463,0.00100844,-2.49024e-16,8.95832e-16,0.00328233,461412,-5.43982,1.29422,1.5923,5.79075e-05,19.2122,0.0346691,0.00167029,0,0,0.00164116,230706
30,-0.556714,1.50196,0.159832,2.26051e-05,8.19566,0.013643,0.0016569,-2.19702e-17,-5.42458e-17,0.00333064,331108,-0.386395,1.53317,0.110936,1.62842e-05,10.3601,0.0129978,0.00125284,0,0,0.00166532,165554,-9.69939,1.3037,2.68027,3.68515e-05,35.4734,0.037484,0.000983125,-4.83554e-18,-2.59429e-16,0.00332854,330150,-5.6345,1.30852,1.557,3.17189e-05,21.0325,0.0267415,0.00118613,0,0,0.00166427,165075
31,-0.0904874,1.56349,0.0809057,1.72215e-05,12.4613,0.0146497,0.00117555,-4.135e-18,9.82156e-17,0.00370294,490358,-0.070222,1.56639,0.0627911,1.10949e-05,16.0043,0.0133256,0.000832605,0,0,0.00185147,245179,-16.9956,1.33179,4.15482,2.45428e-05,69.7621,0.0425887,0.000576275,-3.82211e-17,1.16776e-15,0.00370294,490358,-7.64615,1.3347,1.86922,2.72764e-05,31.812,0.0302967,0.000900308,0,0,0.00185147,245179
32,-1.06435,1.44834,0.243455,1.30134e-05,8.76077,0.0107569,0.00120976,-1.61423e-17,3.49892e-17,0.00384824,499982,-0.780406,1.48337,0.178507,8.87415e-06,9.01387,0.0089776,0.000988476,0,0,0.00192412,249991,-21.1999,1.32727,5.27825,3.1213e-05,85.3378,0.0531794,0.000586937,-7.32564e-17,1.73106e-16,0.00384824,499980,-7.76393,1.33039,1.93303,4.26142e-05,31.7008,0.0378419,0.00112611,0,0,0.00192412,249990
33,-1.23871,1.43306,0.280207,1.72875e-05,9.04475,0.0126226,0.00136957,-2.11316e-17,-1.36173e-16,0.00384824,499980,-1.02825,1.4536,0.2326,1.0413e-05,8.84485,0.0096624,0.00107768,0,0,0.00192412,249990,-28.7892,1.3092,7.71646,2.14978e-05,107.538,0.0497749,0.000431901,4.8247e-17,1.04452e-15,0.00384824,499982,-7.6952,1.3128,2.06257,4.02134e-05,29.1946,0.0354355,0.00113484,0,0,0.00192412,249991
34,-0.650308,1.49395,0.166184,2.29417e-05,8.5622,0.0140563,0.00163213,1.49513e-18,2.06716e-17,0.00173441,276836,-0.453631,1.52681,0.115926,1.64437e-05,10.4013,0.0130906,0.00125615,0,0,0.000867205,138418,-13.5902,1.30001,3.79171,3.15435e-05,48.9735,0.0407898,0.00077332,9.23864e-17,-3.20055e-16,0.00172213,274946,-6.84063,1.30376,1.90856,3.13334e-05,25.042,0.0290394,0.001079,0,0,0.000861065,137473
35,-0.943244,1.51418,0.113138,2.09069e-05,16.7027,0.0187168,0.00111701,8.21495e-18,1.16886e-16,0.00306535,446190,-0.559398,1.54214,0.0670982,1.7626e-05,19.5672,0.0185788,0.000948711,0,0,0.00153267,223095,-17.0219,1.29699,4.79599,2.69881e-05,60.6223,0.0420131,0.000642373,-2.35506e-17,-4.65879e-17,0.00306535,446188,-5.82875,1.30312,1.64227,3.94067e-05,21.2963,0.0300368,0.00131194,0,0,0.00153267,223094
36,-1.24656,1.48426,0.176891,3.0699e-05,14.4377,0.0211316,0.00145276,-2.51131e-17,-8.2477e-17,0.00351421,477700,-0.962449,1.50232,0.136575,1.98807e-05,14.1044,0.0167844,0.00118447,0,0,0.00175711,238850,-12.278,1.29201,3.53594,4.78263e-05,42.9159,0.0471231,0.00101492,-1.70021e-16,6.74145e-16,0.00351421,477700,-5.59055,1.29806,1.61003,5.2518e-05,20.0334,0.0336784,0.0015594,0,0,0.00175711,238850
37,-1.48065,1.4557,0.247763,2.40012e-05,12.8847,0.0177019,0.00135586,-2.86785e-17,1.88607e-16,0.00384806,499968,-0.984621,1.48804,0.164759,1.80465e-05,11.9537,0.0147376,0.00122452,0,0,0.00192403,249984,-13.5487,1.28445,4.0092,3.52676e-05,46.036,0.0420032,0.000839641,3.08019e-17,1.17471e-18,0.00384806,499968,-5.33742,1.29165,1.5794,4.47616e-05,18.6705,0.0300699,0.00148858,0,0,0.00192403,249984
38,-1.75683,1.42316,0.343531,1.93061e-05,11.8954,0.0153199,0.0012602,2.94905e-17,6.68152e-17,0.00383174,487730,-1.28063,1.44885,0.250416,1.32424e-05,10.5425,0.0119033,0.00111251,0,0,0.00191587,243865,-18.8687,1.2872,5.51352,2.48651e-05,64.7548,0.0417956,0.00059492,1.38762e-16,8.44461e-18,0.00383053,486730,-5.9439,1.29338,1.73684,3.94666e-05,20.9173,0.029872,0.00132119,0,0,0.00191526,243365
39,-2.38728,1.39803,0.48719,2.16301e-05,13.7505,0.0175053,0.00123563,1.49412e-17,-1.08059e-17,0.00384845,499996,-1.72885,1.41791,0.352818,1.49338e-05,11.3059,0.013146,0.00113599,0,0,0.00192423,249998,-24.2942,1.27883,7.31311,2.57676e-05,80.8423,0.0476577,0.00054068,-1.21391e-16,2.3819e-16,0.00384845,499996,-7.16801,1.28325,2.15773,4.36663e-05,24.2756,0.0339498,0.0012862,0,0,0.00192423,249998
40,-0.216804,1.54481,0.123759,3.02657e-05,8.46006,0.0160069,0.00189079,9.52766e-19,-7.77115e-17,0.0025525,372996,-0.163169,1.55587,0.0931398,2.01078e-05,11.0224,0.0148891,0.0013505,0,0,0.00127625,186498,-12.8231,1.29259,3.68297,2.30121e-05,44.9178,0.0334355,0.000688253,-4.86419e-17,9.16962e-17,0.00254891,372568,-6.30489,1.29716,1.81086,2.34013e-05,22.504,0.0238335,0.000981865,0,0,0.00127445,186284
41,-1.64526,1.49763,0.164813,2.39339e-05,22.4914,0.0232636,0.00102881,2.41843e-17,-1.71863e-16,0.00313088,450912,-0.924869,1.52453,0.0926482,2.12881e-05,20.0261,0.0206695,0.00102993,0,0,0.00156544,225456,-17.5183,1.29792,4.91737,3.84818e-05,62.6127,0.0509716,0.000754965,1.23376e-17,8.83915e-18,0.00313088,450912,-5.56719,1.30473,1.56271,6.05453e-05,20.4732,0.0364886,0.00165929,0,0,0.00156544,225456
42,-1.77294,1.46592,0.245146,3.65971e-05,16.9014,0.0250075,0.00146345,-1.24582e-17,1.18982e-16,0.00370094,477518,-1.32703,1.48245,0.18349,2.44471e-05,15.0471,0.0192544,0.00126969,0,0,0.00185047,238759,-11.4525,1.27138,3.55998,5.60918e-05,37.1238,0.0477561,0.00117455,-3.90944e-17,-1.14453e-16,0.00370064,477092,-4.87896,1.27994,1.51661,6.58332e-05,16.3551,0.034247,0.00192231,0,0,0.00185032,238546
43,-1.80924,1.42639,0.341334,3.03742e-05,12.5195,0.0197044,0.00154149,3.2541e-17,-9.13044e-17,0.00384845,499990,-1.32416,1.45026,0.249818,2.07506e-05,11.0216,0.0152326,0.00136224,0,0,0.00192423,249995,-14.9737,1.2587,4.85059,3.33154e-05,46.4299,0.0413253,0.000806175,-5.27943e-17,4.65642e-16,0.00384845,499990,-5.5444,1.26595,1.79606,4.49873e-05,17.6722,0.0295552,0.00152214,0,0,0.00192423,249995
44,-0.639181,1.44422,0.270269,2.41306e-05,5.21168,0.0113015,0.00213517,-8.23247e-18,-7.22312e-17,0.00328631,422152,-0.427432,1.50402,0.180729,1.80428e-05,6.54405,0.0108899,0.00165685,0,0,0.00164316,211076,-11.486,1.28771,3.36456,2.93316e-05,39.5086,0.0354521,0.000827359,1.49049e-16,-3.53157e-16,0.00328114,421412,-7.22907,1.29053,2.11758,2.33019e-05,25.1511,0.0251904,0.000925032,0,0,0.00164057,210706
