loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-0.514193,1.46781,0.244728,1.50347e-05,5.16652,0.00885869,0.00169717,-2.361e-18,-4.23689e-17,0.0038483,499974,-0.351492,1.51733,0.167292,1.09969e-05,6.71606,0.00860597,0.00127782,0,0,0.00192415,249987,-10.2903,1.3259,2.59455,3.72395e-05,41.1982,0.0403729,0.000922389,-8.91718e-17,-1.80366e-19,0.00384833,499976,-6.83428,1.3285,1.72316,2.80355e-05,27.686,0.0286975,0.000976932,0,0,0.00192416,249988
12,-1.10951,1.35545,0.424609,1.12167e-05,5.25428,0.00785225,0.00142847,-1.47333e-17,-2.53919e-17,0.00384846,499988,-0.681642,1.44613,0.26086,9.12886e-06,5.61464,0.00721354,0.00126552,0,0,0.00192423,249994,-15.0268,1.32174,3.8377,3.22591e-05,59.0988,0.0450529,0.000716027,-1.01281e-16,1.08883e-15,0.00384845,499986,-8.33644,1.32395,2.12905,2.90742e-05,33.1115,0.0319964,0.000908673,0,0,0.00192423,249993
13,0.159718,-1.53458,0.221782,1.65818e-05,4.62396,0.00876182,0.0018925,-1.82745e-18,-2.6433e-17,0.00179328,155402,0.0965999,-1.55773,0.134143,1.37075e-05,7.52428,0.0101566,0.00134962,0,0,0.000896638,77701,-16.7081,1.3191,4.31083,2.02055e-05,64.9896,0.0374161,0.000540023,2.66742e-17,6.0549e-17,0.00179177,155252,-10.1302,1.32049,2.61369,1.66625e-05,39.6457,0.0265284,0.000628103,0,0,0.000895885,77626
14,-0.992006,1.54639,0.0487852,1.40093e-05,40.6696,0.0238766,0.000586737,-1.95197e-18,4.61787e-17,0.00317252,453888,-0.65322,1.55608,0.0321244,1.06374e-05,44.4116,0.0217377,0.000489354,0,0,0.00158626,226944,-22.2255,1.31558,5.80983,3.12027e-05,85.1955,0.0532848,0.000585584,8.54625e-17,-7.63334e-16,0.00317252,453890,-7.51737,1.31911,1.96507,4.61263e-05,29.2666,0.0379357,0.00121591,0,0,0.00158626,226945
15,-0.784045,1.51404,0.116399,1.54661e-05,13.8724,0.0146711,0.00105419,-7.7916e-19,-2.27095e-17,0.00382282,498306,-0.516898,1.53939,0.076739,1.17296e-05,16.5129,0.0139241,0.000842396,0,0,0.00191141,249153,-23.9122,1.30595,6.49606,2.0046e-05,88.1753,0.0435611,0.000460181,4.01317e-17,6.8311e-16,0.00382284,498308,-6.66785,1.31074,1.81141,3.59447e-05,25.0965,0.0310783,0.00115659,0,0,0.00191142,249154
16,-1.31975,1.47501,0.198562,1.00918e-05,13.808,0.0118586,0.000851009,1.71738e-17,-4.07466e-17,0.00384839,499988,-0.640283,1.52687,0.0963343,1.04006e-05,14.6361,0.0123498,0.000842166,0,0,0.00192419,249994,-31.4611,1.3194,8.08779,1.73759e-05,122.506,0.0476345,0.000364775,1.5429e-16,6.1026e-16,0.00384839,499988,-6.84821,1.32391,1.76049,3.99127e-05,27.2072,0.0339823,0.00117451,0,0,0.00192419,249994
17,-1.63504,1.43922,0.295433,1.30246e-05,12.4338,0.012836,0.00101469,-2.37684e-17,1.05348e-16,0.00384847,499994,-0.971129,1.48261,0.175471,1.09644e-05,11.0735,0.0110615,0.000991224,0,0,0.00192424,249997,-24.4036,1.31463,6.40189,2.57513e-05,93.1811,0.0506373,0.000508544,2.39606e-17,1.88397e-16,0.00384845,499992,-6.8993,1.31899,1.80992,4.55425e-05,26.8522,0.0361075,0.0012613,0,0,0.00192423,249996
18,-1.19797,1.45644,0.2314,2.05213e-05,10.5235,0.0147912,0.0013874,-5.64827e-20,1.39043e-16,0.00378478,495106,-0.916709,1.48201,0.177072,1.34088e-05,10.3933,0.0118514,0.00113141,0,0,0.00189239,247553,-25.9256,1.30263,7.13368,2.15855e-05,94.3601,0.0468037,0.000461193,4.89705e-17,-4.33563e-16,0.00378478,495106,-6.80253,1.30733,1.87179,4.11329e-05,25.2563,0.0333817,0.0012322,0,0,0.00189239,247553
19,-1.44631,1.45589,0.245183,2.95403e-05,12.6102,0.0194278,0.00152052,-4.17906e-18,4.00475e-17,0.00112224,119182,-0.873399,1.49705,0.148062,2.44582e-05,11.906,0.0171108,0.00142941,0,0,0.000561118,59591,-10.4443,1.28559,3.0881,5.67272e-05,35.6474,0.0468603,0.00121056,-8.34007e-17,-1.1765e-16,0.0011145,117878,-5.76848,1.29066,1.70559,5.13541e-05,20.0958,0.033425,0.0015364,0,0,0.000557248,58939
20,-0.36725,1.55091,0.0612836,1.95872e-05,18.5184,0.0190491,0.00102825,5.33042e-18,2.77244e-17,0.00334944,466420,-0.27218,1.55927,0.0454205,1.3214e-05,23.6475,0.0176782,0.000747473,0,0,0.00167472,233210,-16.068,1.29681,4.53214,1.975e-05,57.187,0.0349089,0.000565758,1.3961e-17,1.79354e-16,0.00334944,466420,-5.8763,1.30273,1.65747,2.70019e-05,21.4368,0.0249483,0.00108231,0,0,0.00167472,233210
21,-0.905567,1.42914,0.279969,9.51793e-06,6.50092,0.00794383,0.00119815,5.31017e-18,-9.3969e-17,0.0037973,496626,-0.456217,1.51685,0.141045,9.44633e-06,8.5656,0.00900812,0.00104865,0,0,0.00189865,248313,-14.1522,1.32349,3.58984,2.96322e-05,56.0708,0.0420402,0.000704853,-5.42738e-17,-3.55795e-16,0.0037973,496626,-7.00611,1.32686,1.77716,2.99282e-05,28.1829,0.0299274,0.00100003,0,0,0.00189865,248313
22,-1.22763,1.38464,0.376254,7.6743e-06,6.66326,0.00727394,0.00105504,1.49041e-17,7.58617e-17,0.00384848,499988,-0.590967,1.49019,0.181125,7.97095e-06,7.44924,0.00773033,0.00103113,0,0,0.00192424,249994,-29.2067,1.32424,7.35862,1.42219e-05,116.059,0.041894,0.000339472,-1.22525e-17,4.59105e-16,0.00384846,499986,-7.36893,1.32802,1.8566,2.81841e-05,29.7862,0.0298485,0.000944239,0,0,0.00192423,249993
23,-1.88769,1.38954,0.439079,1.07782e-05,10.393,0.0107586,0.00100182,9.82252e-18,7.53072e-17,0.00384845,499984,-1.11408,1.441,0.259136,9.13124e-06,8.64867,0.00896108,0.00101899,0,0,0.00192423,249992,-16.5064,1.32078,4.22965,3.59354e-05,64.653,0.0497474,0.000722357,1.26257e-17,3.61386e-16,0.00384845,499984,-7.18623,1.32425,1.84143,4.12709e-05,28.5876,0.0354185,0.00116523,0,0,0.00192423,249992
24,-0.846912,1.44722,0.246743,1.93826e-05,6.95971,0.011702,0.00165635,-5.05595e-18,6.5604e-17,0.00337009,456856,-0.626739,1.4874,0.182599,1.30959e-05,7.62767,0.0100288,0.00130583,0,0,0.00168504,228428,-23.7552,1.30689,6.42939,2.07193e-05,87.9259,0.0442126,0.000468629,-1.22032e-17,-4.02999e-16,0.00336375,456238,-7.91697,1.31018,2.14274,3.10844e-05,29.7182,0.0314547,0.000988227,0,0,0.00168188,228119
25,-1.78394,1.46524,0.247539,3.03145e-05,16.8961,0.022758,0.00133204,-1.31141e-17,-1.23624e-16,0.00269812,290154,-1.10928,1.49403,0.153923,2.43761e-05,14.491,0.0188498,0.00129318,0,0,0.00134906,145077,-12.3286,1.28922,3.58788,5.99628e-05,42.6419,0.0526381,0.00113915,1.75761e-18,1.55121e-16,0.00269537,289616,-5.46569,1.29567,1.59063,6.76271e-05,19.4098,0.0376426,0.00179656,0,0,0.00134768,144808
26,-1.07031,1.46454,0.211758,3.74117e-05,10.1321,0.0195788,0.00191082,-3.10132e-17,1.55963e-16,0.00379968,496778,-0.735515,1.50083,0.145521,2.72203e-05,10.5895,0.0170191,0.00159939,0,0,0.00189984,248389,-7.89354,1.26984,2.48584,5.83914e-05,25.4674,0.040375,0.00144623,-1.36629e-17,1.96491e-16,0.00379968,496778,-5.03654,1.27569,1.58611,4.57567e-05,16.6235,0.0288217,0.00158758,0,0,0.00189984,248389
27,-0.0807876,1.56258,0.10136,1.9544e-05,9.93021,0.0139316,0.00140286,1.62418e-17,1.28961e-17,0.00384839,499990,-0.0592421,1.56638,0.0743347,1.33248e-05,13.4999,0.0134122,0.000993483,0,0,0.00192419,249995,-14.7911,1.31909,3.82001,2.1844e-05,57.5326,0.0366037,0.00059677,2.94743e-17,5.19416e-16,0.00384839,499990,-6.95587,1.32267,1.79646,2.32245e-05,27.4897,0.0260646,0.000891036,0,0,0.00192419,249995
28,-0.913764,1.49228,0.156854,3.65633e-05,11.6986,0.0207453,0.00176249,-1.00328e-17,-7.421e-17,0.00373923,488022,-0.775886,1.50593,0.133187,2.15303e-05,12.0282,0.0161263,0.00133511,0,0,0.00186962,244011,-15.4771,1.30886,4.16549,5.39861e-05,57.746,0.0578056,0.000933925,-7.84785e-17,-2.21666e-16,0.00373772,487854,-6.94075,1.31267,1.86802,6.01917e-05,26.3241,0.0411679,0.0014621,0,0,0.00186886,243927
29,-1.36807,1.4924,0.164367,3.43033e-05,17.4707,0.0245558,0.00139695,-5.13914e-18,-1.20376e-16,0.00320014,455616,-0.963509,1.51281,0.115761,2.43536e-05,16.658,0.0201753,0.0012071,0,0,0.00160007,227808,-12.9567,1.28635,3.80905,5.10211e-05,44.3354,0.0495512,0.00102966,1.61127e-16,2.51351e-16,0.00320014,455616,-5.36622,1.29329,1.57758,6.1595e-05,18.8874,0.0354615,0.00173695,0,0,0.00160007,227808
30,-0.596134,1.49904,0.161132,2.38351e-05,8.4116,0.0141955,0.00167906,-2.44494e-17,-6.73194e-17,0.003286,324956,-0.418903,1.53009,0.113227,1.69596e-05,10.3816,0.0132799,0.00127708,0,0,0.001643,162478,-8.90683,1.30077,2.49416,3.98792e-05,32.2078,0.0371852,0.00107245,-3.68087e-17,1.51143e-16,0.0032846,324186,-5.36316,1.30591,1.50184,3.31149e-05,19.8181,0.0265415,0.00124767,0,0,0.0016423,162093
31,0.0697039,-1.56551,0.0758289,1.46815e-05,13.2517,0.0139484,0.00105255,-5.05116e-18,-4.6749e-17,0.00373056,492196,0.053155,-1.56772,0.0578291,9.62564e-06,17.3412,0.0129198,0.000745029,0,0,0.00186528,246098,-17.7503,1.33547,4.26869,2.05096e-05,74.0448,0.0400739,0.000511795,-3.95085e-17,-6.94775e-16,0.00373055,492194,-7.7366,1.33833,1.86054,2.3528e-05,32.7083,0.0285071,0.000825338,0,0,0.00186527,246097
32,-1.19201,1.44029,0.263454,1.31338e-05,9.18905,0.0110789,0.00118548,-1.69791e-17,-1.25109e-16,0.00384824,499978,-0.899897,1.47104,0.198894,8.69853e-06,9.09942,0.00894064,0.00097292,0,0,0.00192412,249989,-20.6424,1.32825,5.11849,3.57498e-05,83.4444,0.0562645,0.000635387,2.07637e-18,1.57994e-16,0.00384827,499980,-7.92109,1.3312,1.96411,4.65818e-05,32.4542,0.0400239,0.00116385,0,0,0.00192413,249990
33,-0.886235,1.44669,0.246604,1.73679e-05,7.23999,0.0112988,0.00153714,8.24981e-18,1.50197e-17,0.0037041,484986,-0.65762,1.48561,0.18299,1.17028e-05,7.82809,0.00960561,0.00121833,0,0,0.00185205,242493,-21.1295,1.30401,5.78669,2.34154e-05,77.3247,0.0441113,0.000530826,-1.07682e-16,5.04032e-17,0.00370226,484784,-7.63387,1.30749,2.09068,3.24047e-05,28.3525,0.0313917,0.00103227,0,0,0.00185113,242392
34,-1.66803,1.46551,0.238689,2.70368e-05,15.8463,0.0208134,0.00129901,-8.58049e-18,1.1475e-16,0.00252386,282990,-0.991244,1.49963,0.141843,2.27484e-05,13.9771,0.0178764,0.00127254,0,0,0.00126193,141495,-12.7804,1.29572,3.62752,5.74616e-05,45.3032,0.0530138,0.0010839,-5.24192e-17,4.61162e-16,0.00250555,279588,-5.93398,1.30099,1.68427,6.18785e-05,21.5002,0.0378411,0.00163522,0,0,0.00125277,139794
35,-0.820376,1.49027,0.163015,3.27941e-05,10.2629,0.0184048,0.00178183,1.88059e-17,5.72959e-17,0.00382919,498716,-0.54713,1.52473,0.108718,2.45862e-05,11.9516,0.01716,0.00143277,0,0,0.0019146,249358,-8.14158,1.28453,2.4297,5.39266e-05,27.6929,0.0402817,0.00133874,4.66993e-17,-4.06152e-17,0.00382919,498716,-5.16729,1.28994,1.54208,4.24831e-05,17.9633,0.0287483,0.00147776,0,0,0.0019146,249358
36,-0.102517,1.56344,0.0720951,1.41788e-05,14.0163,0.0140977,0.00100575,1.12313e-17,-1.96929e-17,0.00384833,499978,-0.0690936,1.56745,0.0485885,1.05193e-05,20.6792,0.014749,0.000713219,0,0,0.00192416,249989,-21.5024,1.329,5.31385,1.92779e-05,87.1969,0.042228,0.000456519,4.78926e-17,-7.13215e-16,0.00384833,499978,-7.38596,1.33249,1.82528,2.80615e-05,30.435,0.0300732,0.000933104,0,0,0.00192416,249989
37,-0.890974,1.50953,0.122935,3.27784e-05,14.5917,0.0219108,0.00149599,1.42415e-17,-1.04211e-16,0.00384722,499908,-0.757992,1.52027,0.104587,1.92645e-05,15.0549,0.0170518,0.00112976,0,0,0.00192361,249954,-17.0316,1.31504,4.46785,5.59434e-05,65.1487,0.0624002,0.000896526,-1.02184e-16,-9.07546e-17,0.00384722,499908,-6.93877,1.31894,1.82023,6.86578e-05,27.0002,0.0444563,0.00154439,0,0,0.00192361,249954
38,-1.65461,1.4926,0.176607,2.91666e-05,21.164,0.0249211,0.00117035,-2.97484e-17,1.21169e-16,0.00209847,356860,-1.38164,1.50069,0.147473,1.74643e-05,19.7252,0.018606,0.000938643,0,0,0.00104923,178430,-24.2711,1.29159,6.96939,3.1688e-05,84.6684,0.0538839,0.000588079,8.105e-17,-1.17893e-17,0.00208151,355156,-5.94018,1.29797,1.70571,6.47376e-05,21.2732,0.0385328,0.00168007,0,0,0.00104076,177578
39,-1.43545,1.47836,0.196846,3.66366e-05,15.5477,0.0239685,0.00152853,4.70794e-17,-2.80223e-16,0.00331014,463668,-1.09263,1.49596,0.149834,2.40659e-05,14.6418,0.0188239,0.00127847,0,0,0.00165507,231834,-12.25,1.26124,3.94172,4.04674e-05,38.3239,0.0413452,0.000978771,2.05529e-16,5.49161e-16,0.00331014,463668,-4.59388,1.27158,1.47819,5.39541e-05,14.9533,0.0297195,0.00181544,0,0,0.00165507,231834
40,-1.30161,1.45955,0.229564,3.40072e-05,11.7361,0.0201012,0.0016918,2.44484e-17,-5.67258e-17,0.00362989,400110,-0.995657,1.48254,0.175604,2.22284e-05,11.3399,0.0159382,0.00139466,0,0,0.00181495,200055,-8.99666,1.27416,2.78089,5.33461e-05,29.4654,0.0414555,0.00128683,-2.49152e-17,3.50881e-17,0.00362882,399606,-4.86978,1.28153,1.50526,4.92771e-05,16.419,0.0296731,0.00166066,0,0,0.00181441,199803
41,-1.17422,1.43645,0.270348,2.78695e-05,8.79896,0.0158002,0.00176387,-2.34684e-17,1.39811e-17,0.00384845,499996,-0.887985,1.46832,0.204446,1.84267e-05,8.74812,0.0127625,0.00144381,0,0,0.00192423,249998,-11.3582,1.27402,3.49805,3.48015e-05,37.1659,0.0376073,0.000925391,1.22199e-16,-5.25286e-16,0.00384846,499998,-5.73821,1.27967,1.76723,3.44433e-05,19.1978,0.0268414,0.00128322,0,0,0.00192423,249999
42,-0.894308,1.46998,0.201058,3.25362e-05,8.95157,0.0171521,0.00189693,-1.72214e-17,-6.52247e-18,0.00384845,499996,-0.732872,1.4915,0.164766,1.98516e-05,9.32902,0.0136511,0.00145421,0,0,0.00192423,249998,-14.0754,1.30033,3.92077,3.86856e-05,50.7852,0.045996,0.000841066,9.60766e-17,-1.85326e-16,0.00384845,499996,-6.69108,1.30439,1.86383,4.069e-05,24.5572,0.0327648,0.00124188,0,0,0.00192423,249998
43,-0.399124,1.52169,0.140658,2.89861e-05,8.24196,0.0154749,0.00187311,4.11857e-18,-2.59286e-17,0.00285291,402672,-0.28037,1.5449,0.0988087,2.06314e-05,10.9161,0.0150122,0.00137431,0,0,0.00142646,201336,-17.8877,1.30133,4.95467,2.32884e-05,64.7809,0.0402951,0.000577946,-1.01271e-16,3.75657e-16,0.00284493,401694,-7.34388,1.30495,2.03417,2.83619e-05,27.0049,0.0286815,0.000988859,0,0,0.00142246,200847
44,-1.8292,1.48925,0.193789,2.5413e-05,22.4263,0.0239524,0.00106098,5.65448e-18,6.00266e-17,0.00299764,441214,-0.989957,1.51826,0.104878,2.34785e-05,18.8792,0.0210827,0.00111364,0,0,0.00149882,220607,-17.7729,1.29769,4.99299,4.45674e-05,63.4645,0.0552297,0.000806946,-8.93708e-17,-3.76394e-16,0.00299764,441214,-5.8622,1.30379,1.64688,6.75587e-05,21.4742,0.0394855,0.00171098,0,0,0.00149882,220607
45,-1.62692,1.47373,0.21749,4.34375e-05,16.7679,0.0271153,0.00160196,-5.85245e-17,3.7777e-17,0.00364017,480262,-1.22634,1.49033,0.163939,2.8813e-05,15.2733,0.0210456,0.00136907,0,0,0.00182008,240131,-11.1502,1.26734,3.51695,5.9951e-05,35.6353,0.0484323,0.00123783,1.1671e-16,3.62473e-16,0.00364013,480192,-4.77331,1.27635,1.50557,7.0022e-05,15.7976,0.0347497,0.00201504,0,0,0.00182007,240096
46,-1.72089,1.43935,0.302588,3.14025e-05,13.0919,0.0204515,0.00153546,8.78587e-18,1.51904e-16,0.00383805,497210,-1.18068,1.46801,0.207602,2.28851e-05,11.5317,0.0163307,0.00140135,0,0,0.00191903,248605,-10.155,1.26111,3.27803,4.79973e-05,31.7644,0.0409948,0.00117082,-4.66154e-17,2.58598e-16,0.00383759,497084,-4.86838,1.26939,1.57151,5.00595e-05,15.7181,0.0293702,0.00170443,0,0,0.00191879,248542
47,-1.38814,1.39956,0.359299,2.41922e-05,8.14622,0.0142437,0.00169845,-2.51694e-17,-1.0081e-16,0.00384845,499994,-0.999035,1.44009,0.258586,1.68074e-05,7.72691,0.0114925,0.00146247,0,0,0.00192423,249997,-11.7368,1.27415,3.61137,3.58461e-05,38.4209,0.0388052,0.000923746,2.20383e-17,-3.39649e-16,0.00384845,499994,-6.60909,1.27807,2.0336,3.18284e-05,21.971,0.027617,0.00115249,0,0,0.00192423,249997
48,-0.419961,1.53291,0.105316,3.17941e-05,11.1699,0.0188585,0.00168593,-3.59247e-18,1.19624e-16,0.00291543,414810,-0.332875,1.54564,0.0834772,2.00556e-05,13.3067,0.0163414,0.00122729,0,0,0.00145771,207405,-17.1992,1.30726,4.65523,2.53533e-05,63.759,0.0416432,0.000608823,-1.25866e-16,3.1593e-16,0.00290644,413956,-6.39802,1.31209,1.73172,3.4077e-05,24.2155,0.0297135,0.00114685,0,0,0.00145322,206978
