loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
18,-1.19572,1.4568,0.23058,2.05357e-05,10.5376,0.0148057,0.00138702,9.34723e-18,-9.7296e-18,0.00377803,197836,-0.915424,1.4823,0.176525,1.34119e-05,10.4121,0.0118632,0.00113055,0,0,0.00188901,98918,-25.9381,1.30283,7.13168,2.16227e-05,94.4778,0.0468707,0.000461328,-3.12448e-17,5.29262e-17,0.00377796,197834,-6.80745,1.30752,1.8717,4.1194e-05,25.2932,0.0334292,0.00123228,0,0,0.00188898,98917
19,-1.47421,1.45597,0.246781,2.95008e-05,12.8587,0.0196051,0.00150476,-9.62751e-18,2.07587e-17,0.00110291,47216,-0.880006,1.49737,0.147312,2.47105e-05,12.0453,0.0172987,0.00142846,0,0,0.000551455,23608,-10.3058,1.28576,3.04594,5.8376e-05,35.1971,0.0472329,0.00123592,-1.69683e-17,-2.12506e-16,0.00109542,46718,-5.7455,1.29082,1.69813,5.23542e-05,20.0284,0.0336906,0.00155397,0,0,0.000547709,23359
20,-0.38326,1.54996,0.0621789,1.99224e-05,18.445,0.0191736,0.00103905,7.87622e-19,3.68064e-17,0.00335625,186760,-0.284097,1.55866,0.0460916,1.34381e-05,23.447,0.0177519,0.000756994,0,0,0.00167813,93380,-15.7755,1.296,4.46405,2.02601e-05,55.9729,0.0349874,0.000579067,-2.13537e-17,-1.76511e-16,0.00335625,186760,-5.82664,1.30201,1.64879,2.74262e-05,21.1972,0.0250075,0.00109672,0,0,0.00167813,93380
21,-0.911243,1.42783,0.282388,9.38544e-06,6.48173,0.00787813,0.00119133,-5.53757e-19,-5.44123e-18,0.00380277,198798,-0.453396,1.51728,0.140504,9.4315e-06,8.58034,0.00900858,0.00104695,0,0,0.00190138,99399,-14.3516,1.32339,3.64141,2.88583e-05,56.8373,0.0417712,0.000690865,3.44804e-17,-1.0514e-16,0.00380277,198798,-6.9977,1.32681,1.77552,2.95923e-05,28.1426,0.0297381,0.000995095,0,0,0.00190138,99399
22,-1.23787,1.38589,0.374541,7.72741e-06,6.76115,0.00735087,0.00105122,3.15498e-18,1.23957e-17,0.00384845,199998,-0.597159,1.49001,0.180686,8.00894e-06,7.50805,0.00777938,0.00102951,0,0,0.00192423,99999,-28.5764,1.32458,7.18993,1.46725e-05,113.716,0.0421174,0.000348372,-8.1167e-18,-2.67214e-17,0.00384845,199998,-7.36396,1.32835,1.8528,2.84691e-05,29.8079,0.0300075,0.000948733,0,0,0.00192423,99999
23,-1.88217,1.39054,0.435904,1.09276e-05,10.421,0.0108455,0.00100757,1.90548e-17,-4.90114e-17,0.00384845,199998,-1.11528,1.44144,0.258295,9.22069e-06,8.6872,0.00902439,0.00102175,0,0,0.00192423,99999,-16.3279,1.3206,4.18729,3.64767e-05,63.9079,0.0498332,0.000731975,-1.11505e-16,-1.66796e-16,0.0038485,200000,-7.1664,1.32408,1.83782,4.15539e-05,28.4887,0.0354798,0.0011712,0,0,0.00192425,100000
24,-0.841392,1.44802,0.245389,1.94924e-05,6.96013,0.0117343,0.00166115,-2.48887e-17,2.60007e-17,0.00335184,182060,-0.623867,1.48786,0.181952,1.31445e-05,7.63506,0.0100519,0.00130766,0,0,0.00167592,91030,-23.5405,1.30657,6.37958,2.08056e-05,87.0207,0.0440798,0.000471999,-6.92668e-17,-2.08179e-16,0.00334639,181848,-7.89889,1.30987,2.14063,3.10022e-05,29.6139,0.0313605,0.000988574,0,0,0.0016732,90924
25,-1.77047,1.4654,0.246179,3.00397e-05,16.7949,0.0225863,0.00133,-6.56198e-18,1.05228e-17,0.00272392,118082,-1.10077,1.4944,0.153059,2.41577e-05,14.45,0.018738,0.00128923,0,0,0.00136196,59041,-12.4043,1.2894,3.60715,5.89341e-05,42.9332,0.0523598,0.00112556,-5.24562e-17,1.03825e-16,0.00272152,117882,-5.47312,1.29585,1.59157,6.67838e-05,19.4493,0.0374434,0.00178359,0,0,0.00136076,58941
26,-1.1057,1.46304,0.21543,3.77651e-05,10.317,0.0198529,0.00190224,-2.26024e-17,9.54595e-17,0.0037961,198620,-0.764498,1.49842,0.148952,2.731e-05,10.6374,0.0170886,0.00159814,0,0,0.00189805,99310,-7.94347,1.26935,2.50542,5.91713e-05,25.584,0.0407428,0.00145231,-5.62666e-17,-5.28397e-17,0.0037961,198620,-5.02622,1.2753,1.5853,4.67574e-05,16.5665,0.0290886,0.00160741,0,0,0.00189805,99310
27,-0.0724775,1.56312,0.105344,1.93476e-05,9.54257,0.0135881,0.00142386,-2.14217e-17,6.25251e-17,0.00384845,199998,-0.0527122,1.56675,0.0766211,1.33003e-05,13.0875,0.0131936,0.00100809,0,0,0.00192423,99999,-14.1532,1.31837,3.66753,2.20464e-05,54.8905,0.0359251,0.000613676,-3.16807e-18,-1.56516e-16,0.00384845,199998,-6.87902,1.32197,1.78257,2.26792e-05,27.1074,0.0255816,0.000886545,0,0,0.00192423,99999
28,-0.909243,1.49103,0.159379,3.59641e-05,11.4615,0.020367,0.0017658,2.19932e-17,-4.3043e-17,0.00374146,195290,-0.770634,1.50511,0.135082,2.12163e-05,11.7993,0.015856,0.00133806,0,0,0.00187073,97645,-15.6722,1.30956,4.20575,5.29624e-05,58.638,0.0576846,0.000918138,3.88186e-17,2.26715e-16,0.00373929,195194,-7.00352,1.3133,1.87945,5.92583e-05,26.6298,0.0410771,0.00144261,0,0,0.00186964,97597
29,-1.34202,1.49246,0.163288,3.41983e-05,17.1538,0.0242948,0.00140764,1.30151e-17,3.76264e-17,0.00320526,182374,-0.944976,1.51325,0.114977,2.42843e-05,16.464,0.0200284,0.00121249,0,0,0.00160263,91187,-13.0916,1.28688,3.84068,5.02128e-05,44.8849,0.0494532,0.00101536,-9.77882e-17,-1.22699e-16,0.00320526,182374,-5.41592,1.29369,1.58888,6.06876e-05,19.0903,0.035384,0.00171511,0,0,0.00160263,91187
30,-0.520236,1.50662,0.154657,2.27476e-05,8.21587,0.0136986,0.00166058,1.65307e-18,2.56996e-17,0.00328156,130868,-0.359048,1.53656,0.106738,1.64799e-05,10.5765,0.0132099,0.00124754,0,0,0.00164078,65434,-9.28998,1.30354,2.57101,3.75391e-05,33.957,0.0370162,0.00101413,-6.69481e-17,1.19263e-16,0.00327994,130558,-5.54033,1.30838,1.5333,3.14725e-05,20.6713,0.0264086,0.00119175,0,0,0.00163997,65279
31,-0.103634,1.56312,0.0744466,1.65563e-05,13.5767,0.0149931,0.00110426,6.14193e-18,-4.23822e-18,0.00368203,195588,-0.0802467,1.56618,0.0576463,1.06909e-05,17.4589,0.0136622,0.000782518,0,0,0.00184102,97794,-17.4211,1.33186,4.25676,2.40827e-05,71.5319,0.0427186,0.000563752,-9.47831e-18,5.56289e-17,0.00368197,195586,-7.50504,1.33495,1.83383,2.79515e-05,31.2601,0.0304003,0.000919447,0,0,0.00184098,97793
32,-1.27922,1.44683,0.254441,1.38417e-05,10.3616,0.0120676,0.00114701,-2.59067e-18,-1.45657e-17,0.0038483,199994,-0.959525,1.47481,0.190851,9.22651e-06,10.0638,0.00968019,0.000953133,0,0,0.00192415,99997,-21.9126,1.32355,5.54189,3.21001e-05,86.8227,0.0544478,0.000589557,-1.56259e-17,-2.50468e-16,0.0038483,199994,-7.59401,1.3269,1.92059,4.63125e-05,30.5473,0.0387588,0.00119489,0,0,0.00192415,99997
33,-1.39811,1.41087,0.33659,1.46923e-05,8.77838,0.0115017,0.00127741,5.91084e-18,1.10744e-16,0.00384816,199990,-1.11985,1.43577,0.269598,9.17153e-06,8.36084,0.00883611,0.00103796,0,0,0.00192408,99995,-24.8233,1.30176,6.85474,2.13106e-05,90.0393,0.0454384,0.000468999,8.65177e-17,-2.80018e-16,0.00384816,199990,-7.41673,1.30564,2.04806,3.56634e-05,27.3467,0.032359,0.00110212,0,0,0.00192408,99995
34,-0.116692,1.5467,0.201114,1.575e-05,5.04002,0.00891204,0.00176727,-8.22482e-18,1.92851e-18,0.001288,51234,-0.062904,1.56392,0.108448,1.46035e-05,9.25746,0.0116275,0.00125595,0,0,0.000644,25617,-11.7656,1.30357,3.24276,2.43199e-05,42.9972,0.0335265,0.000725394,-1.74423e-18,9.93619e-18,0.00128066,50830,-7.3684,1.30618,2.03082,1.94161e-05,27.227,0.0238203,0.000815105,0,0,0.000640332,25415
35,-0.950379,1.53586,0.0699031,1.88298e-05,27.2266,0.022656,0.000831116,3.39532e-18,2.03962e-16,0.00309669,179380,-0.608387,1.55091,0.0447491,1.47072e-05,30.6182,0.0212246,0.00069293,0,0,0.00154835,89690,-22.7335,1.30053,6.30942,2.33083e-05,82.0698,0.045384,0.00051358,-2.49936e-17,7.87986e-17,0.00309669,179380,-6.35383,1.30588,1.76344,4.16985e-05,23.4605,0.032406,0.00128675,0,0,0.00154835,89690
36,-1.02248,1.5016,0.138012,2.38868e-05,14.8209,0.0188604,0.0012665,6.55356e-18,-7.22811e-17,0.0036862,195700,-0.722076,1.52438,0.0974658,1.69116e-05,15.6095,0.016265,0.00103976,0,0,0.0018431,97850,-15.8067,1.30115,4.3848,3.51378e-05,57.209,0.0465156,0.000755398,-3.74467e-17,-1.25466e-16,0.0036862,195700,-6.13325,1.30642,1.70138,4.5279e-05,22.6973,0.0332098,0.00136342,0,0,0.0018431,97850
37,-1.57067,1.46759,0.227642,1.69247e-05,15.2301,0.0161406,0.00104858,2.50612e-18,9.46413e-17,0.00384837,199996,-0.858708,1.50905,0.124455,1.54786e-05,13.9599,0.0147276,0.00105099,0,0,0.00192419,99998,-18.4839,1.30207,5.104,2.9488e-05,67.1346,0.0461493,0.000638969,-2.59207e-17,-7.63297e-17,0.00384837,199996,-5.93064,1.308,1.63764,4.59524e-05,22.0882,0.0329897,0.00139293,0,0,0.00192419,99998
38,-2.30691,1.42753,0.393816,1.18524e-05,16.0528,0.0139359,0.000850498,4.604e-18,5.31517e-17,0.00384845,199998,-1.22103,1.46827,0.208445,1.11965e-05,11.9499,0.0116277,0.000962912,0,0,0.00192423,99999,-28.1882,1.29968,7.84448,1.78947e-05,101.419,0.0442161,0.00040471,1.95065e-17,-2.00668e-16,0.00384845,199998,-6.0339,1.30582,1.67917,4.17992e-05,22.2777,0.0316169,0.00132205,0,0,0.00192423,99999
39,-2.47653,1.38745,0.531221,1.26552e-05,13.428,0.0132569,0.000954615,2.91494e-18,3.31484e-17,0.00384845,199998,-1.88669,1.40362,0.404694,8.3059e-06,11.2668,0.00980944,0.000846726,0,0,0.00192423,99999,-38.5797,1.29233,11.0367,1.31658e-05,134.95,0.0438399,0.000300315,-2.97687e-17,7.10149e-16,0.00384845,199998,-6.89749,1.29722,1.9732,3.68205e-05,24.6176,0.0312682,0.00117757,0,0,0.00192423,99999
40,-0.394592,1.45728,0.310137,1.86374e-05,3.72643,0.00838387,0.002223,-5.00168e-18,1.95351e-17,0.00185303,69290,-0.222694,1.53262,0.175026,1.65119e-05,5.99677,0.00995785,0.00165818,0,0,0.000926513,34645,-17.8467,1.28719,5.21663,1.74748e-05,61.2475,0.0340762,0.000512816,3.30922e-17,1.22508e-16,0.00184995,69100,-9.6344,1.28907,2.81615,1.61853e-05,33.3156,0.0241734,0.000669549,0,0,0.000924975,34550
41,-1.00285,1.53808,0.0653914,1.71813e-05,30.6723,0.0229685,0.000748036,1.26708e-18,1.0697e-16,0.00298262,176042,-0.618867,1.55272,0.0403552,1.39203e-05,34.2706,0.0218452,0.000637225,0,0,0.00149131,88021,-26.3564,1.30486,7.18865,2.05391e-05,96.7718,0.0462067,0.000444505,-1.48523e-16,1.29426e-17,0.00298262,176042,-6.8016,1.30954,1.85513,3.97953e-05,25.4763,0.0329576,0.00120747,0,0,0.00149131,88021
42,-0.62848,1.52257,0.106513,2.0329e-05,13.0969,0.0163359,0.00124443,5.46945e-18,1.72052e-17,0.00362249,193992,-0.460194,1.54106,0.0779922,1.38813e-05,15.5372,0.0146924,0.000944797,0,0,0.00181125,96996,-17.8925,1.30518,4.8817,2.46007e-05,65.785,0.0416905,0.000590078,2.49157e-17,-1.05003e-16,0.00362249,193992,-6.69068,1.30963,1.82545,3.28941e-05,25.0707,0.0297237,0.00110666,0,0,0.00181125,96996
43,-1.14318,1.48234,0.177913,1.41733e-05,12.9662,0.0136092,0.00104145,6.83794e-18,8.53757e-17,0.0038483,199994,-0.628303,1.52656,0.0977834,1.2894e-05,14.2638,0.0135749,0.000949847,0,0,0.00192415,99997,-24.9128,1.31546,6.51299,2.18644e-05,95.4476,0.0472133,0.000463099,-5.60854e-17,-3.78094e-17,0.0038483,199994,-6.71303,1.32008,1.75499,4.05701e-05,26.2478,0.0336842,0.00120442,0,0,0.00192415,99997
44,-1.87559,1.42037,0.36279,9.29194e-06,12.4531,0.0108791,0.000854109,6.73294e-18,-5.35768e-17,0.00384845,199998,-0.968857,1.47655,0.187403,8.99414e-06,10.345,0.00968855,0.000928327,0,0,0.00192423,99999,-31.8064,1.31366,8.37142,1.57693e-05,120.964,0.0451599,0.000349189,-1.76531e-16,-3.20977e-16,0.00384845,199998,-6.69596,1.31848,1.76237,3.74528e-05,26.008,0.0322293,0.00116207,0,0,0.00192423,99999
45,-1.82022,1.39877,0.408131,1.29336e-05,10.5682,0.0118649,0.00109008,1.78024e-17,-6.0423e-19,0.00384838,199994,-1.28346,1.43057,0.287775,9.1714e-06,9.19909,0.00927524,0.000988804,0,0,0.00192419,99997,-33.641,1.3063,9.11875,1.63217e-05,124.219,0.0466495,0.00034988,-3.80418e-17,9.14606e-17,0.00384838,199994,-7.36468,1.31037,1.99627,3.72779e-05,27.6708,0.0332366,0.00112159,0,0,0.00192419,99997
46,-0.800018,1.34019,0.447254,1.06182e-05,3.66688,0.00639768,0.0016597,4.14307e-18,-2.86107e-18,0.00122708,46298,-0.280644,1.52913,0.15688,1.51359e-05,6.87636,0.0102106,0.00148237,0,0,0.00061354,23149,-20.3908,1.29716,5.73599,1.82233e-05,72.6616,0.0377945,0.000482167,1.26628e-17,1.6486e-16,0.00122307,46124,-10.0639,1.29895,2.83099,1.84617e-05,36.1293,0.0268104,0.000688602,0,0,0.000611535,23062
47,-1.0047,1.54439,0.0527841,1.16044e-05,38.0688,0.0210255,0.000551919,-5.90606e-19,2.83873e-18,0.00312575,180224,-0.605828,1.55668,0.0318279,9.62251e-06,42.9506,0.0203316,0.000473278,0,0,0.00156287,90112,-28.5364,1.3004,7.91902,1.42436e-05,102.958,0.0397386,0.000358432,5.20844e-17,-1.3858e-16,0.00312575,180224,-6.24109,1.30612,1.73194,3.2563e-05,23.0673,0.0283941,0.00114682,0,0,0.00156287,90112
48,-0.805779,1.4904,0.163298,1.71211e-05,10.0998,0.0131921,0.00129783,-4.41006e-18,1.79463e-19,0.00361821,193890,-0.578778,1.51959,0.117294,1.19181e-05,11.3815,0.0116619,0.00102197,0,0,0.00180911,96945,-19.1256,1.31185,5.07921,2.4627e-05,72.2137,0.0436254,0.000564511,-9.02564e-17,1.90689e-16,0.00361821,193890,-7.10704,1.31573,1.88742,3.31363e-05,27.2912,0.0310762,0.00106629,0,0,0.00180911,96945
