loop, time[s]
0,45.3576
1,59.3943
2,50.6472
3,53.212
4,49.7519
5,49.3977
6,47.5165
7,85.1415
8,50.9582
9,49.6598
10,49.09
11,39.5339
12,38.1143
13,87.6143
14,52.3039
15,41.7509
16,40.3945
17,40.2298
18,37.7752
19,47.4071
20,42.5692
21,38.5069
22,38.3347
23,36.7565
24,49.4493
25,42.0184
26,39.0278
27,37.6978
28,37.0176
29,39.0829
