loop, time[s]
0,38.0759
1,44.3536
2,44.1503
3,44.4104
4,44.2211
5,43.0946
6,43.016
7,42.6273
8,42.6501
9,42.6985
10,42.6785
11,42.6624
12,42.6722
13,42.8466
14,42.6248
15,42.737
16,42.5983
17,42.8171
18,42.5662
19,42.594
20,42.719
21,42.6479
22,42.8744
23,42.6383
24,42.9213
25,42.9561
26,42.7171
27,42.7347
28,42.9249
29,42.6237
30,42.5428
31,42.4734
32,42.5962
33,42.5619
34,42.9676
35,42.7344
36,42.8115
37,42.5749
38,42.7509
39,42.623
