loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-0.515215,1.46743,0.245321,1.50301e-05,5.15832,0.00885061,0.0016982,-8.28155e-18,6.84604e-17,0.0038483,499974,-0.352305,1.51708,0.167752,1.09899e-05,6.70106,0.00859373,0.00127883,0,0,0.00192415,249987,-10.3098,1.32572,2.60129,3.70677e-05,41.2455,0.0403045,0.00091969,1.01658e-17,-2.81567e-17,0.0038483,499974,-6.83778,1.32833,1.72526,2.79446e-05,27.6801,0.0286491,0.00097541,0,0,0.00192415,249987
12,-1.11936,1.35456,0.426964,1.12181e-05,5.27672,0.00787103,0.00142524,2.86826e-17,8.4287e-17,0.00384845,499986,-0.684002,1.44597,0.260899,9.17926e-06,5.62616,0.00724098,0.00126768,0,0,0.00192423,249993,-15.0213,1.32155,3.83934,3.23324e-05,59.0306,0.0450802,0.000717219,1.86839e-16,-6.26367e-17,0.00384845,499986,-8.34702,1.32375,2.13345,2.90928e-05,33.1261,0.0320152,0.000908718,0,0,0.00192423,249993
13,0.14928,-1.5375,0.217789,1.68792e-05,4.69392,0.00890581,0.0018953,-3.70457e-18,-1.14574e-17,0.00179215,155742,0.0906497,-1.5587,0.132257,1.38977e-05,7.62317,0.0102937,0.00135012,0,0,0.000896074,77871,-16.5668,1.31927,4.27162,2.06566e-05,64.4856,0.0376828,0.000548172,6.15281e-17,1.50188e-16,0.00179019,155546,-10.0848,1.32066,2.6003,1.69664e-05,39.497,0.0267177,0.000635024,0,0,0.000895095,77773
14,-1.02705,1.54584,0.0499073,1.40606e-05,41.173,0.0240682,0.0005842,-1.65536e-18,2.22525e-16,0.0031733,453944,-0.673192,1.55564,0.0327128,1.07255e-05,44.4226,0.0218303,0.000491311,0,0,0.00158665,226972,-22.4436,1.31513,5.87727,3.10703e-05,85.8755,0.0533896,0.000581954,1.93438e-16,-2.93439e-16,0.0031733,453944,-7.46802,1.31873,1.95564,4.66879e-05,29.0295,0.0380148,0.00122815,0,0,0.00158665,226972
15,-0.787095,1.5133,0.117805,1.54305e-05,13.7475,0.0145887,0.0010577,2.44076e-18,1.5179e-17,0.00382315,498328,-0.518379,1.53899,0.0775874,1.17144e-05,16.3521,0.0138473,0.000845968,0,0,0.00191158,249164,-23.6393,1.30549,6.43375,1.9986e-05,87.0123,0.0432135,0.000462496,8.19525e-17,-8.16673e-17,0.00382312,498326,-6.6295,1.31034,1.80431,3.56332e-05,24.9127,0.0308331,0.00115568,0,0,0.00191156,249163
16,-1.31864,1.47318,0.202286,9.98067e-06,13.5393,0.0116799,0.000854516,-2.47547e-17,-6.96872e-18,0.00384839,499992,-0.638098,1.52622,0.0978883,1.03126e-05,14.3752,0.0121877,0.00084615,0,0,0.0019242,249996,-31.9597,1.3195,8.21233,1.68825e-05,124.499,0.0473325,0.000356679,-2.67627e-16,4.5709e-16,0.00384839,499990,-6.85022,1.32401,1.76023,3.93823e-05,27.2269,0.0337672,0.00116629,0,0,0.00192419,249995
17,-1.64683,1.43761,0.300057,1.28756e-05,12.3712,0.0127329,0.00101121,2.22273e-17,4.02773e-17,0.00384845,499990,-0.974858,1.48152,0.177621,1.08754e-05,10.9804,0.0109711,0.000991277,0,0,0.00192423,249995,-24.3462,1.31485,6.38119,2.57081e-05,93.0449,0.0505549,0.000508519,1.78668e-16,-3.03381e-16,0.00384845,499990,-6.91067,1.31918,1.8113,4.52849e-05,26.9184,0.0360478,0.00125625,0,0,0.00192423,249995
18,-1.19581,1.45632,0.231544,2.05449e-05,10.4946,0.0147795,0.00139009,2.51097e-17,7.55631e-17,0.00378121,494826,-0.91578,1.48189,0.177322,1.34136e-05,10.369,0.0118398,0.00113293,0,0,0.00189061,247413,-26.0455,1.30287,7.16004,2.15329e-05,94.8835,0.0468731,0.000459388,1.40444e-16,-6.22632e-16,0.00378116,494822,-6.82077,1.30754,1.87506,4.11126e-05,25.3447,0.03343,0.00122981,0,0,0.00189058,247411
19,-1.46953,1.45614,0.246106,2.93522e-05,12.838,0.0195395,0.0015022,-6.99139e-18,-2.77797e-17,0.00109577,118580,-0.871378,1.49815,0.145932,2.47499e-05,12.0556,0.0173189,0.00142907,0,0,0.000547884,59290,-10.3029,1.28628,3.03921,5.8624e-05,35.2561,0.0473655,0.00123769,-1.12938e-16,-3.98797e-17,0.00108649,116884,-5.77354,1.29127,1.7031,5.23069e-05,20.1596,0.0337812,0.0015484,0,0,0.000543247,58442
20,-0.396215,1.54933,0.0625028,1.98434e-05,18.511,0.01917,0.00103513,8.91931e-18,9.26634e-17,0.0033579,467012,-0.292449,1.55835,0.0461349,1.34417e-05,23.5294,0.0177855,0.000755767,0,0,0.00167895,233506,-15.8133,1.29579,4.47826,2.02301e-05,56.0623,0.0349915,0.000578143,-4.24747e-17,5.49194e-17,0.00335789,467010,-5.78381,1.30191,1.63795,2.76552e-05,21.0339,0.0250155,0.00110553,0,0,0.00167895,233505
21,-0.957659,1.42382,0.289742,9.33188e-06,6.61661,0.00794157,0.00117507,6.0815e-18,4.1496e-17,0.00380182,496926,-0.473979,1.51458,0.143404,9.4273e-06,8.53993,0.00898665,0.00104903,0,0,0.00190091,248463,-14.088,1.32278,3.58445,2.93057e-05,55.6489,0.0416579,0.000703485,8.19393e-17,4.55464e-17,0.00380183,496928,-6.92569,1.32625,1.76213,2.98062e-05,27.7876,0.0296607,0.00100491,0,0,0.00190091,248464
22,-1.28309,1.38348,0.383008,7.74636e-06,6.90934,0.00744353,0.00104068,1.48069e-17,2.08321e-17,0.00384845,499984,-0.621272,1.48636,0.185452,7.99915e-06,7.47353,0.00775903,0.00103095,0,0,0.00192423,249992,-28.5249,1.32395,7.1961,1.47074e-05,113.21,0.0420801,0.000349508,1.67093e-16,5.4554e-17,0.00384845,499984,-7.34067,1.32775,1.85186,2.85755e-05,29.638,0.0299822,0.000953084,0,0,0.00192423,249992
23,-1.88737,1.38955,0.438995,1.09795e-05,10.3923,0.0108582,0.00101118,-1.59173e-18,-1.39177e-16,0.00384845,499984,-1.13201,1.43918,0.263299,9.15302e-06,8.66483,0.00898226,0.00101901,0,0,0.00192423,249992,-16.5477,1.32005,4.25297,3.56889e-05,64.6199,0.0495729,0.000719927,-3.42428e-17,-4.5229e-17,0.00384845,499984,-7.1753,1.32355,1.84415,4.11531e-05,28.4603,0.0352954,0.00116596,0,0,0.00192423,249992
24,-0.825659,1.44769,0.246686,1.95496e-05,6.81722,0.0116306,0.00168087,-4.81333e-18,-6.80858e-17,0.00333454,453052,-0.608546,1.4888,0.181818,1.32623e-05,7.53682,0.0100309,0.00132214,0,0,0.00166727,226526,-23.5763,1.30636,6.39462,2.06088e-05,87.0798,0.0438882,0.000469574,-4.42982e-17,-4.80966e-16,0.00332776,452380,-7.97933,1.30959,2.16425,3.04459e-05,29.881,0.0312201,0.000975203,0,0,0.00166388,226190
25,-1.75003,1.46616,0.242931,2.93233e-05,16.7233,0.0222659,0.00131696,2.26098e-17,-5.94414e-17,0.00276316,305908,-1.0829,1.49566,0.150322,2.36945e-05,14.4535,0.018558,0.00127678,0,0,0.00138158,152954,-12.5532,1.28991,3.64304,5.68159e-05,43.5307,0.0517592,0.0010977,7.70994e-17,-1.62786e-16,0.00275985,305182,-5.47467,1.29638,1.58878,6.51393e-05,19.4942,0.0370167,0.00175973,0,0,0.00137993,152591
26,-1.17608,1.46011,0.223268,3.83056e-05,10.674,0.0203441,0.00188289,-5.73141e-18,5.85669e-17,0.00378189,495602,-0.822194,1.49371,0.156087,2.73964e-05,10.7377,0.0172021,0.00159262,0,0,0.00189094,247801,-7.98002,1.26907,2.51912,6.15194e-05,25.6759,0.0416216,0.00147806,4.85533e-18,-6.19654e-17,0.00378189,495602,-5.0148,1.2751,1.58306,4.89475e-05,16.5175,0.0297197,0.00164697,0,0,0.00189094,247801
27,-0.107373,1.55854,0.114036,1.9859e-05,8.87029,0.0132733,0.00149616,-6.94208e-18,4.54647e-17,0.00384839,499990,-0.0776494,1.56439,0.0824676,1.37306e-05,12.1991,0.0129425,0.00106089,0,0,0.00192419,249995,-12.8909,1.31514,3.38832,2.34254e-05,49.3383,0.0351383,0.000666664,2.59671e-17,-1.60226e-16,0.00384839,499990,-6.64777,1.31887,1.74735,2.27123e-05,25.8637,0.0250257,0.000907559,0,0,0.00192419,249995
28,-0.909245,1.48763,0.16609,3.49261e-05,10.9984,0.0196667,0.0017759,8.45109e-18,9.90555e-17,0.00370229,483772,-0.764386,1.50301,0.13963,2.07724e-05,11.3463,0.0153872,0.00134997,0,0,0.00185115,241886,-15.9707,1.30975,4.28206,5.03845e-05,59.7994,0.0568149,0.00088682,2.06301e-19,-1.91885e-16,0.00369947,483456,-7.07737,1.31342,1.89757,5.68489e-05,26.9234,0.0404532,0.0014053,0,0,0.00184973,241728
29,-1.22023,1.49351,0.157337,3.34915e-05,15.8192,0.0230862,0.00145071,1.88867e-17,-3.86548e-16,0.00331462,463728,-0.858144,1.51595,0.11065,2.38114e-05,15.6928,0.0193595,0.00122996,0,0,0.00165731,231864,-12.796,1.28803,3.73884,4.79838e-05,44.0614,0.0478815,0.00100214,-7.93224e-17,2.45595e-16,0.00331462,463728,-5.44835,1.29466,1.59194,5.63478e-05,19.2749,0.0342505,0.00164517,0,0,0.00165731,231864
30,-0.655688,1.49297,0.167747,2.35444e-05,8.52429,0.0142093,0.00165697,-1.31818e-17,-2.67171e-17,0.00340134,344672,-0.464935,1.52492,0.118948,1.66018e-05,10.2244,0.0130421,0.00127293,0,0,0.00170067,172336,-9.68704,1.301,2.70539,3.83591e-05,35.0555,0.0380455,0.00100824,-3.34927e-17,-1.13972e-16,0.00339815,343340,-5.55069,1.30606,1.5502,3.34721e-05,20.5201,0.0271518,0.00123278,0,0,0.00169908,171670
31,0.0412751,-1.56683,0.095468,1.6179e-05,10.4926,0.0130293,0.00124174,6.27486e-18,-1.21019e-18,0.00373731,492642,0.032167,-1.56839,0.0743878,1.0382e-05,13.457,0.01182,0.000878347,0,0,0.00186866,246321,-16.8626,1.33339,4.09385,2.09363e-05,69.701,0.0393028,0.000532693,3.205e-17,-8.05893e-16,0.00373731,492642,-8.00413,1.33596,1.94322,2.20536e-05,33.4835,0.0279404,0.00078931,0,0,0.00186866,246321
32,-0.830925,1.45254,0.237023,1.21277e-05,7.13194,0.00936438,0.00129509,-3.14638e-18,-4.79921e-18,0.00384824,499982,-0.606491,1.49301,0.173003,8.30788e-06,7.90641,0.00812885,0.00102202,0,0,0.00192412,249991,-19.3915,1.33418,4.68771,3.34946e-05,80.4296,0.0533908,0.000627348,9.17849e-17,-3.64581e-17,0.00384824,499980,-8.09047,1.33686,1.95579,4.01403e-05,33.9789,0.0379646,0.00105731,0,0,0.00192412,249990
33,-1.11402,1.43939,0.262292,1.75791e-05,8.54406,0.0123606,0.00142219,-2.12613e-17,3.46848e-17,0.00384783,499952,-0.907556,1.46341,0.213679,1.07892e-05,8.53456,0.00965075,0.00111797,0,0,0.00192392,249976,-31.0213,1.31533,8.10966,2.15852e-05,118.787,0.0523347,0.000412445,-1.12266e-16,-1.39975e-16,0.00384783,499952,-8.16182,1.31849,2.13368,4.10203e-05,31.6895,0.037232,0.00110175,0,0,0.00192392,249976
34,-0.712065,1.49747,0.153848,2.46674e-05,9.79563,0.015586,0.00158267,-1.8095e-18,-3.77786e-17,0.00180801,283842,-0.522729,1.5241,0.112942,1.68005e-05,11.2734,0.0137771,0.00121945,0,0,0.000904005,141921,-15.856,1.29938,4.4288,2.88074e-05,56.9936,0.0420589,0.00068493,5.89976e-17,2.53047e-17,0.00179745,282116,-6.73022,1.30364,1.87985,3.39339e-05,24.6274,0.0299702,0.00113225,0,0,0.000898727,141058
35,-0.848494,1.51488,0.112984,1.91142e-05,15.2228,0.0170845,0.0011188,-1.1508e-17,-5.75001e-17,0.00309002,447980,-0.493946,1.54461,0.0657731,1.6417e-05,18.9132,0.017627,0.000931355,0,0,0.00154501,223990,-16.8126,1.2996,4.69003,2.57362e-05,60.4824,0.0409499,0.000628481,1.42328e-17,2.16431e-16,0.00309002,447980,-5.94923,1.30539,1.65959,3.63654e-05,21.929,0.029262,0.00124275,0,0,0.00154501,223990
36,-1.22468,1.48055,0.183722,2.80055e-05,13.6066,0.0196001,0.00142885,-1.09319e-17,1.78538e-16,0.00353917,479396,-0.934499,1.50059,0.14019,1.83511e-05,13.3625,0.0156978,0.00116902,0,0,0.00176958,239698,-12.5003,1.29588,3.54665,4.5972e-05,44.3399,0.0469093,0.000980019,3.00135e-17,-6.72482e-16,0.00353917,479396,-5.77163,1.30146,1.63756,4.97842e-05,20.953,0.0335029,0.00148597,0,0,0.00176958,239698
37,-1.45289,1.44872,0.260878,2.15291e-05,11.9247,0.0161421,0.00133373,-3.01559e-17,-6.74341e-17,0.00384818,499976,-0.969965,1.48328,0.174164,1.61241e-05,11.1437,0.0134557,0.00119832,0,0,0.00192409,249988,-15.2821,1.28696,4.47552,2.96353e-05,52.4057,0.0410508,0.000721917,-2.4331e-17,-8.52813e-17,0.00384818,499978,-5.55316,1.29376,1.6263,4.07775e-05,19.5767,0.0293714,0.00138834,0,0,0.00192409,249989
38,-1.82546,1.41102,0.379582,1.66619e-05,11.4133,0.0139667,0.00119297,-1.58198e-17,1.10687e-16,0.00383964,489480,-1.34155,1.43662,0.278959,1.13359e-05,10.0364,0.0107622,0.00105331,0,0,0.00191982,244740,-24.5059,1.29064,7.06166,1.86851e-05,85.1841,0.041514,0.00045009,-1.26827e-16,-1.08618e-15,0.00383892,488672,-6.28868,1.29633,1.81215,3.64067e-05,22.3753,0.0296492,0.00122791,0,0,0.00191946,244336
39,-2.77059,1.39166,0.564724,2.05027e-05,15.3636,0.0180356,0.00113679,2.21762e-17,1.16819e-17,0.00384802,499932,-1.6561,1.42135,0.337558,1.71499e-05,11.0875,0.0139436,0.00122994,0,0,0.00192401,249966,-27.3675,1.27989,8.2039,2.60661e-05,91.4174,0.0509557,0.000511545,-1.1166e-16,-3.72567e-16,0.00384802,499930,-7.67216,1.28378,2.29987,4.649e-05,26.0285,0.0362676,0.00128186,0,0,0.00192401,249965
40,-0.488416,1.49622,0.185257,2.57516e-05,6.68557,0.0131569,0.00195727,3.30169e-17,-5.2749e-17,0.00227222,362872,-0.262296,1.54617,0.0994918,2.39751e-05,10.7426,0.0160533,0.00149347,0,0,0.00113611,181436,-15.0758,1.28085,4.51606,2.28436e-05,50.5484,0.0354606,0.000644196,-5.0957e-17,-1.50415e-16,0.00226818,362386,-7.36578,1.28433,2.20647,2.33775e-05,25.0421,0.0252219,0.000926872,0,0,0.00113409,181193
41,-1.70621,1.5022,0.15723,2.45675e-05,24.8753,0.0247791,0.000991461,-5.51202e-17,9.61085e-17,0.00315307,452516,-0.972011,1.52596,0.0895729,2.15625e-05,21.712,0.0216588,0.000995552,0,0,0.00157653,226258,-17.8593,1.2897,5.17158,3.41767e-05,61.8681,0.0478611,0.00071408,2.06065e-16,1.35243e-17,0.00315307,452516,-5.11963,1.29806,1.48251,5.96105e-05,18.3545,0.0343436,0.00173571,0,0,0.00157653,226258
42,-1.67754,1.46439,0.241889,3.01439e-05,15.7682,0.0219252,0.00137485,5.36666e-17,-7.90905e-17,0.00373914,492784,-1.19444,1.4858,0.17223,2.1168e-05,14.0898,0.0173322,0.00122131,0,0,0.00186957,246392,-11.6334,1.27629,3.55255,4.7751e-05,38.377,0.044733,0.00106747,6.05658e-17,-6.8802e-16,0.00373914,492784,-4.94479,1.28455,1.51001,5.61717e-05,16.8548,0.0320704,0.00175151,0,0,0.00186957,246392
43,-1.84488,1.42423,0.350177,2.38686e-05,12.5753,0.0175116,0.00136302,5.50056e-18,-7.11235e-18,0.00381046,468616,-1.43487,1.44274,0.272354,1.53443e-05,11.2312,0.0132352,0.00115936,0,0,0.00190523,234308,-18.7245,1.26886,5.84713,2.41167e-05,60.1329,0.0398856,0.000604648,-1.75773e-16,-3.52206e-16,0.00380865,467166,-5.50897,1.27645,1.7203,4.09854e-05,18.2228,0.0285538,0.00143538,0,0,0.00190432,233583
44,-2.34085,1.38135,0.527378,2.19226e-05,12.2864,0.016709,0.00131203,-5.14066e-17,-2.1285e-16,0.00384845,499996,-1.3797,1.42252,0.310834,1.85975e-05,9.34119,0.013325,0.00139568,0,0,0.00192423,249998,-32.1784,1.26804,10.06,1.75375e-05,103.027,0.0445321,0.000393817,1.07624e-16,-2.6001e-16,0.00384845,499996,-7.95748,1.27184,2.48775,3.54587e-05,25.8553,0.0316821,0.0011192,0,0,0.00192423,249998
45,-0.587986,1.52514,0.103943,3.68248e-05,12.9468,0.0218575,0.00168477,-1.33622e-18,1.10998e-16,0.00230096,365416,-0.45496,1.54036,0.0804247,2.37967e-05,15.0077,0.0189067,0.00125864,0,0,0.00115048,182708,-17.933,1.29714,5.04821,2.59596e-05,63.9026,0.0423032,0.000613656,-4.69911e-17,-9.57417e-17,0.0022929,364558,-6.12212,1.30271,1.7234,3.80213e-05,22.3282,0.0302141,0.0012584,0,0,0.00114645,182279
46,-1.41611,1.49505,0.160604,2.44327e-05,18.7128,0.0214437,0.00113939,6.2913e-18,-2.83015e-17,0.0032373,458526,-0.826613,1.52465,0.0937487,2.09282e-05,17.9553,0.0194055,0.00107847,0,0,0.00161865,229263,-13.7599,1.28946,3.99594,3.76313e-05,47.632,0.0440692,0.000853914,1.21267e-17,8.12067e-16,0.0032373,458526,-5.09426,1.2974,1.4794,5.08222e-05,18.2179,0.0315986,0.00160837,0,0,0.00161865,229263
47,-1.78389,1.46377,0.25098,3.31136e-05,16.6637,0.023625,0.00140163,8.20509e-18,1.71981e-16,0.00377914,495426,-1.27711,1.4834,0.17968,2.3127e-05,14.6428,0.0184725,0.00125197,0,0,0.00188957,247713,-11.5474,1.27528,3.53954,5.33465e-05,37.9546,0.0470349,0.00113419,5.39066e-17,-5.98107e-16,0.00377914,495426,-4.93585,1.28356,1.51295,6.24014e-05,16.7636,0.0337203,0.00185056,0,0,0.00188957,247713
48,-1.67065,1.42756,0.32492,2.65436e-05,11.6677,0.0177792,0.00149296,-1.10446e-18,6.61088e-18,0.00368251,425538,-1.28069,1.4495,0.249076,1.73129e-05,10.5998,0.0136461,0.00126871,0,0,0.00184126,212769,-16.9644,1.26779,5.32045,2.68088e-05,54.2792,0.0399668,0.000670777,6.67783e-17,-8.22485e-16,0.0036767,422984,-5.52023,1.27521,1.73129,4.1193e-05,18.1789,0.0286022,0.0014402,0,0,0.00183835,211492
