loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-2.23579,1.44443,0.339779,1.16095e-05,17.6549,0.0144313,0.000804469,8.45541e-18,-6.55828e-17,0.00271638,167800,-1.49674,1.4656,0.227461,8.67105e-06,14.2452,0.0111755,0.0007759,0,0,0.00135819,83900,-27.6481,1.31295,7.30011,2.29056e-05,104.85,0.050682,0.000451947,-6.76041e-18,3.07396e-17,0.00271631,167798,-7.10601,1.31715,1.87624,4.45601e-05,27.446,0.0361259,0.00123347,0,0,0.00135816,83899
12,-1.20228,1.47431,0.195622,2.2755e-05,12.501,0.0169442,0.00134293,3.25489e-20,-6.45505e-17,0.00303194,176646,-0.946018,1.4936,0.153925,1.44594e-05,12.3109,0.0133815,0.00108055,0,0,0.00151597,88323,-17.5145,1.29953,4.88587,2.9819e-05,62.9891,0.0449836,0.000662887,9.35901e-17,-6.55886e-17,0.00303007,176580,-6.34485,1.3046,1.76997,4.11563e-05,23.3095,0.0321019,0.00128205,0,0,0.00151504,88290
13,-1.11295,1.4774,0.187115,3.11736e-05,11.9641,0.0193962,0.0016072,-1.35264e-17,1.18728e-16,0.00348805,190324,-0.946124,1.491,0.159066,1.83353e-05,11.9142,0.014827,0.00123662,0,0,0.00174403,95162,-13.5681,1.29002,3.93254,3.91532e-05,47.0671,0.044677,0.000876362,7.50853e-17,-1.81982e-17,0.00348805,190324,-5.87513,1.29568,1.70283,4.52105e-05,20.8577,0.0319055,0.00141701,0,0,0.00174403,95162
14,-0.14032,1.54852,0.15805,2.21683e-05,6.45168,0.0119621,0.00185321,-3.06324e-18,-2.11763e-17,0.00257515,88100,-0.0986084,1.55982,0.111071,1.57724e-05,9.09083,0.011975,0.00131711,0,0,0.00128758,44050,-10.3774,1.30398,2.86097,2.895e-05,37.9905,0.0343794,0.000842075,-4.17685e-17,-8.22957e-18,0.00257336,88014,-6.82624,1.30681,1.88195,2.20049e-05,25.2916,0.0244365,0.000900494,0,0,0.00128668,44007
15,-0.22647,1.54605,0.113545,2.18511e-05,9.2588,0.014228,0.00153578,-1.89529e-17,-7.0301e-18,0.00375718,197574,-0.147165,1.56011,0.0737887,1.6812e-05,13.8457,0.0152578,0.00110186,0,0,0.00187859,98787,-14.6534,1.31676,3.82122,3.16106e-05,56.4538,0.0436441,0.000724282,1.26829e-17,2.23935e-16,0.00375719,197576,-8.31777,1.31897,2.16905,2.7844e-05,32.3576,0.0309928,0.000898402,0,0,0.0018786,98788
16,-0.068774,1.56641,0.0638791,1.50281e-05,15.7286,0.0153745,0.000977467,-1.59616e-18,-1.67333e-19,0.00380697,198896,-0.0460359,1.56883,0.0427672,1.12232e-05,23.432,0.0162167,0.000692074,0,0,0.00190349,99448,-25.0472,1.32833,6.2042,2.0486e-05,101.28,0.0469227,0.000436591,8.91426e-17,2.77533e-16,0.00380697,198896,-8.73405,1.33083,2.16343,2.93739e-05,35.7227,0.033348,0.00088083,0,0,0.00190349,99448
17,-0.151362,1.55976,0.074209,1.37357e-05,13.7842,0.0137607,0.000998178,-4.96614e-18,-6.33974e-17,0.00381296,199050,-0.108129,1.56511,0.0530112,9.61419e-06,19.0845,0.0135458,0.000709756,0,0,0.00190648,99525,-24.9549,1.32831,6.18193,1.99805e-05,100.898,0.0462529,0.000431983,-2.06683e-17,7.09597e-16,0.00381296,199050,-8.14314,1.33124,2.01725,3.06154e-05,33.3676,0.0329007,0.000930541,0,0,0.00190648,99525
18,-0.345205,1.5388,0.10288,1.34745e-05,10.8784,0.0121132,0.00111238,4.15547e-18,-4.19509e-17,0.00377681,198064,-0.248833,1.55334,0.0741586,9.34651e-06,14.3195,0.0115706,0.000807782,0,0,0.00188841,99032,-23.0653,1.32976,5.67995,2.44847e-05,93.8405,0.0493607,0.000496036,-1.86932e-16,3.0028e-16,0.00377681,198064,-8.04931,1.33268,1.98218,3.50808e-05,33.1915,0.035113,0.000999083,0,0,0.00188841,99032
19,-0.606222,1.51497,0.125007,1.37977e-05,10.9395,0.0123047,0.00112133,2.40403e-18,7.72135e-17,0.00355243,191854,-0.447658,1.53618,0.0923075,9.34268e-06,13.0043,0.0110291,0.000847097,0,0,0.00177622,95927,-22.4106,1.32787,5.56426,2.72667e-05,90.4402,0.0511609,0.000532959,-9.13064e-17,3.07363e-16,0.00355243,191854,-7.87489,1.33093,1.95524,3.87971e-05,32.2282,0.0364017,0.00106581,0,0,0.00177622,95927
20,-1.07204,1.49091,0.159624,1.42655e-05,13.4645,0.0139033,0.00102605,1.25494e-17,-8.89003e-17,0.00303664,177250,-0.784767,1.51381,0.116852,9.74338e-06,13.8283,0.0116263,0.000838047,0,0,0.00151832,88625,-23.4655,1.32171,5.9791,2.77138e-05,92.2598,0.0521756,0.000531165,1.04458e-16,-3.75641e-17,0.00303664,177250,-7.50356,1.32523,1.91193,4.33341e-05,29.9714,0.0371521,0.0011664,0,0,0.00151832,88625
21,-1.29164,1.4865,0.173828,1.76497e-05,15.3504,0.0165183,0.00106849,-1.83717e-17,-5.30456e-17,0.0028192,170276,-0.974514,1.50504,0.13115,1.16965e-05,14.8661,0.0132148,0.000885105,0,0,0.0014096,85138,-20.7163,1.31068,5.52565,2.95668e-05,77.849,0.0496465,0.000595548,-1.50645e-17,-1.0964e-16,0.00281886,170264,-6.7947,1.31508,1.81234,4.50737e-05,26.026,0.0353999,0.00127327,0,0,0.00140943,85132
22,-1.11178,1.48754,0.166905,2.58534e-05,13.3972,0.0186751,0.00138437,-2.97588e-18,4.53636e-17,0.00345399,189394,-0.937121,1.50033,0.140683,1.53359e-05,13.3505,0.0143442,0.00106913,0,0,0.00172699,94697,-16.8997,1.29783,4.74645,3.25924e-05,60.3821,0.0460673,0.000707496,7.88735e-17,-4.5748e-17,0.00345399,189394,-6.07132,1.3034,1.70519,4.53603e-05,22.2033,0.0329028,0.00137861,0,0,0.00172699,94697
23,-1.24886,1.46916,0.207675,2.79485e-05,12.3253,0.0186556,0.00149813,-6.1295e-18,5.18358e-17,0.00377698,198100,-1.00552,1.48681,0.16721,1.73562e-05,12.0272,0.0144988,0.00119708,0,0,0.00188849,99050,-13.7604,1.28888,4.00482,3.80834e-05,47.5297,0.044293,0.000859806,5.63895e-17,-3.16396e-16,0.00377698,198100,-5.74685,1.2949,1.67256,4.5594e-05,20.3438,0.0316503,0.00144056,0,0,0.00188849,99050
24,-0.394217,1.5142,0.16278,2.02146e-05,7.09798,0.0119973,0.00168493,1.54235e-17,4.80161e-18,0.003589,182834,-0.275811,1.54128,0.11389,1.4446e-05,9.44838,0.011688,0.00123597,0,0,0.0017945,91417,-13.8963,1.30532,3.79651,2.57922e-05,51.1282,0.0376319,0.000685382,3.43536e-17,-2.25392e-16,0.00358853,182798,-7.2608,1.30852,1.98367,2.46819e-05,27.0808,0.0267678,0.000922073,0,0,0.00179427,91399
25,-0.325744,1.53156,0.131432,1.74815e-05,8.41586,0.0121386,0.00144016,-5.52099e-18,8.18889e-18,0.00341144,188222,-0.239849,1.54867,0.0967744,1.1871e-05,10.9278,0.0113924,0.00104201,0,0,0.00170572,94111,-13.1005,1.31983,3.37695,2.71881e-05,51.1179,0.0384852,0.000706456,2.51736e-18,5.14489e-17,0.00341144,188222,-7.12265,1.32291,1.83603,2.50027e-05,28.1761,0.0273779,0.000913244,0,0,0.00170572,94111
26,-0.221842,1.53816,0.151191,1.57458e-05,6.93965,0.0104587,0.00150552,-7.52601e-19,1.53358e-17,0.00373424,196956,-0.193253,1.54586,0.131701,9.03809e-06,7.87653,0.00843993,0.00107087,0,0,0.00186712,98478,-17.6394,1.32576,4.42432,1.96471e-05,70.5529,0.0383774,0.000511946,1.62567e-17,-9.00887e-17,0.00373424,196956,-8.00968,1.32846,2.00899,2.1634e-05,32.4317,0.0272849,0.000792896,0,0,0.00186712,98478
27,-0.405911,1.50577,0.182296,1.49329e-05,6.3894,0.0097881,0.00152562,-2.18445e-18,1.68765e-17,0.00380739,198904,-0.348069,1.52135,0.156321,8.70724e-06,7.17213,0.00791198,0.00110051,0,0,0.0019037,99452,-18.0127,1.32844,4.46593,2.35549e-05,72.8759,0.0426787,0.000551912,-6.82934e-17,-8.83225e-16,0.00380739,198904,-8.08984,1.33109,2.00573,2.62235e-05,33.1279,0.030341,0.00086429,0,0,0.0019037,99452
28,-0.501949,1.48778,0.202167,1.50796e-05,6.19267,0.00969602,0.00155523,2.37621e-17,3.99148e-18,0.00377985,197836,-0.428281,1.50711,0.172494,8.83682e-06,6.86066,0.00780178,0.00113267,0,0,0.00188992,98918,-20.1056,1.3264,5.02573,2.31543e-05,80.6319,0.0445317,0.000519951,5.13585e-17,2.94147e-16,0.00377985,197834,-8.58039,1.32882,2.14481,2.71273e-05,34.7924,0.0316429,0.000857296,0,0,0.00188992,98917
29,0.193916,-1.5476,0.122399,1.24122e-05,8.47722,0.0102604,0.00120971,-5.38236e-18,-8.90157e-18,0.00168292,86250,0.123733,-1.56122,0.0780869,9.72794e-06,13.0023,0.0112471,0.000864929,0,0,0.000841462,43125,-14.9848,1.33914,3.54975,2.41231e-05,63.5379,0.0402244,0.000599713,-3.47368e-17,4.01535e-17,0.00168228,86206,-9.45899,1.34054,2.24075,1.91074e-05,40.376,0.028528,0.000669777,0,0,0.000841142,43103
30,-0.224801,1.5429,0.128451,1.77053e-05,8.17848,0.012038,0.00147078,7.3399e-18,-3.01385e-17,0.00327111,184332,-0.144564,1.55902,0.0825979,1.37672e-05,12.3599,0.0130455,0.00105532,0,0,0.00163555,92166,-19.8482,1.32301,5.03334,2.49644e-05,78.4668,0.0456533,0.000546824,3.98555e-17,-3.78379e-16,0.00327111,184332,-9.82343,1.32474,2.49114,2.52205e-05,39.1386,0.0323932,0.000778575,0,0,0.00163555,92166
31,0.12366,-1.56123,0.0780959,1.39185e-05,13.0006,0.0134523,0.00103465,4.54159e-18,-4.78308e-17,0.00361224,193698,0.0854871,-1.5662,0.0539895,1.00665e-05,18.6575,0.0137047,0.000734527,0,0,0.00180612,96849,-23.5085,1.3286,5.81753,1.67032e-05,95.1691,0.0410686,0.000406714,-4.08751e-17,7.10345e-16,0.00361224,193698,-9.36692,1.33069,2.31799,2.09601e-05,38.2829,0.029163,0.000718722,0,0,0.00180612,96849
32,0.00350708,-1.57049,0.0873601,1.10953e-05,11.447,0.0112698,0.000984518,-1.56266e-18,3.54629e-18,0.00380059,198730,0.00222081,-1.57067,0.0555297,8.72757e-06,18.0085,0.0125367,0.000696159,0,0,0.00190029,99365,-21.8988,1.33704,5.22457,2.17281e-05,91.9804,0.0459549,0.000472813,1.11054e-17,9.05356e-17,0.00380059,198730,-8.63669,1.33943,2.06052,2.75467e-05,36.6861,0.0326593,0.000843458,0,0,0.00190029,99365
33,-0.327913,1.53198,0.129393,1.05325e-05,8.55943,0.00950191,0.00110846,6.18713e-19,-1.1844e-17,0.00383436,199624,-0.209461,1.55411,0.0826603,8.24368e-06,12.6285,0.0102046,0.000807839,0,0,0.00191718,99812,-20.8865,1.33705,4.9838,2.71855e-05,87.7334,0.0502023,0.000541519,-1.76845e-17,1.30269e-16,0.00383436,199624,-8.26319,1.33965,1.97171,3.4358e-05,35.1372,0.035694,0.00096257,0,0,0.00191718,99812
34,-0.739339,1.48157,0.184506,1.10461e-05,8.38252,0.00966046,0.00114343,-8.67654e-19,4.78984e-17,0.00383874,199738,-0.489379,1.52214,0.122132,8.34363e-06,10.1488,0.00921286,0.000905651,0,0,0.00191937,99869,-25.3281,1.33145,6.18963,2.578e-05,103.805,0.0532487,0.000484144,3.25056e-17,-3.74889e-16,0.00383868,199736,-8.1836,1.33433,1.99989,3.98948e-05,33.9875,0.0378761,0.0010533,0,0,0.00191934,99868
35,-0.961172,1.46008,0.219648,1.20975e-05,8.75878,0.0103563,0.00116813,1.30619e-17,-4.428e-18,0.00381909,199206,-0.686387,1.49691,0.156852,8.4704e-06,9.37907,0.00893727,0.000947761,0,0,0.00190954,99603,-34.3367,1.324,8.65747,1.83522e-05,136.3,0.0515766,0.000355823,-5.94543e-17,3.23114e-16,0.00381909,199206,-8.03995,1.32721,2.02715,3.91885e-05,32.3808,0.036705,0.00106766,0,0,0.00190954,99603
36,-1.04913,1.46477,0.210971,1.4261e-05,9.95718,0.011983,0.00119011,5.80479e-19,4.07247e-17,0.00351985,190862,-0.816193,1.48979,0.164131,9.16548e-06,10.1515,0.00967733,0.000947109,0,0,0.00175993,95431,-32.9873,1.31732,8.5528,1.76452e-05,127.346,0.0489676,0.000360344,1.83231e-17,1.00691e-16,0.00351998,190866,-7.70929,1.32089,1.99883,3.77514e-05,30.2343,0.0348665,0.00108274,0,0,0.00175999,95433
37,-2.55849,1.45379,0.345964,1.18693e-05,21.8112,0.0162004,0.000732654,-1.64678e-17,8.73705e-17,0.00244498,158634,-1.79306,1.46768,0.24246,8.46797e-06,17.3846,0.0121977,0.000694227,0,0,0.00122249,79317,-31.7572,1.30884,8.52257,2.14131e-05,118.453,0.0521417,0.000410671,-4.45493e-17,-4.51481e-17,0.00244226,158540,-6.98335,1.31332,1.8741,4.86895e-05,26.5553,0.037182,0.00130949,0,0,0.00122113,79270
38,-1.17131,1.47578,0.191742,2.5937e-05,12.3707,0.0179931,0.00144149,-8.559e-18,-1.43897e-17,0.00342935,188742,-0.962606,1.4917,0.157578,1.57801e-05,12.2264,0.0139333,0.00113255,0,0,0.00171467,94371,-18.7001,1.29186,5.36984,2.75837e-05,65.3078,0.0441493,0.000624782,5.89096e-17,1.19149e-16,0.00342935,188742,-6.04731,1.29772,1.73652,4.26484e-05,21.6352,0.0315426,0.00135209,0,0,0.00171467,94371
39,-0.779016,1.47541,0.194482,3.05255e-05,8.26226,0.0159526,0.00191351,-2.33357e-18,-1.18244e-17,0.00277801,99628,-0.619025,1.50088,0.15454,1.92075e-05,8.9504,0.0131433,0.00146139,0,0,0.00138901,49814,-11.6008,1.28631,3.41551,3.60394e-05,39.6952,0.0394062,0.000914562,-6.05013e-17,1.03484e-16,0.0027724,99200,-5.97913,1.29129,1.76037,3.49624e-05,20.8762,0.0281048,0.001244,0,0,0.0013862,49600
40,0.0362388,-1.56652,0.116637,1.63989e-05,8.58484,0.0118653,0.00138209,-1.90051e-18,-8.47315e-17,0.00379805,198670,0.026051,-1.5686,0.0838792,1.14017e-05,11.93,0.0116629,0.000977606,0,0,0.00189903,99335,-11.5207,1.31437,3.04198,2.05726e-05,43.9605,0.031089,0.000661733,-1.20248e-17,1.43905e-18,0.00379805,198670,-6.77195,1.31759,1.7881,1.74994e-05,26.2062,0.0221192,0.000791143,0,0,0.00189903,99335
41,0.125359,-1.54793,0.179542,1.04956e-05,5.65726,0.00770757,0.00136173,2.24273e-18,2.65184e-17,0.00384426,199888,0.0848367,-1.56041,0.12148,7.75616e-06,8.29108,0.00801959,0.000967152,0,0,0.00192213,99944,-16.7883,1.33653,4.01997,1.70935e-05,70.3605,0.0356538,0.00047943,-7.24416e-17,7.81659e-17,0.00384426,199888,-8.18354,1.33893,1.95955,1.75336e-05,34.6867,0.025339,0.000691963,0,0,0.00192213,99944
42,-0.324577,1.48622,0.271416,8.92975e-06,4.07253,0.00605081,0.00147579,2.98868e-18,1.02069e-18,0.00384754,199974,-0.224855,1.52924,0.188039,6.44476e-06,5.58692,0.00600555,0.00107313,0,0,0.00192377,99987,-19.2447,1.34075,4.51852,2.3353e-05,82.1856,0.0449948,0.000519016,-6.54678e-17,-1.87656e-16,0.00384754,199974,-8.68236,1.34295,2.03856,2.58813e-05,37.4693,0.0319666,0.000809638,0,0,0.00192377,99987
43,-0.803059,1.4079,0.323919,9.71328e-06,5.07813,0.00711389,0.0013654,8.01054e-18,-2.39543e-17,0.00384792,199984,-0.586872,1.46459,0.236724,6.64555e-06,5.67926,0.00617718,0.00107582,0,0,0.00192396,99992,-24.6579,1.33378,5.96553,2.20297e-05,102.089,0.0487873,0.000451546,5.49002e-19,1.47624e-17,0.00384792,199984,-8.82034,1.33617,2.13392,3.07926e-05,36.9266,0.0346696,0.00088817,0,0,0.00192396,99992
44,-0.833154,1.42098,0.297666,1.20827e-05,5.69143,0.00838376,0.0014412,3.89455e-18,-1.31207e-17,0.00384629,199940,-0.636163,1.46552,0.227287,7.91219e-06,6.1803,0.00703076,0.00112537,0,0,0.00192314,99970,-34.9281,1.32589,8.73612,1.56146e-05,139.762,0.0481521,0.000324276,5.50409e-17,7.56076e-16,0.00384629,199940,-8.9913,1.32842,2.24888,3.03285e-05,36.393,0.0342223,0.00088622,0,0,0.00192314,99970
45,-0.535018,1.50339,0.159814,1.7967e-05,8.04841,0.0120522,0.00149077,5.90764e-19,-4.29094e-17,0.00289983,168204,-0.433081,1.52309,0.129365,1.10979e-05,9.1799,0.0101048,0.00109828,0,0,0.00144992,84102,-25.8075,1.32126,6.5863,1.83778e-05,101.275,0.0445205,0.000412794,8.00767e-17,1.43802e-16,0.00289384,167962,-8.14495,1.32427,2.07866,2.91152e-05,32.396,0.0316684,0.000919376,0,0,0.00144692,83981
46,-1.25572,1.48029,0.185276,2.64016e-05,13.9081,0.0192407,0.00137218,1.2137e-17,-8.13233e-17,0.00332983,185994,-0.942779,1.5011,0.139103,1.75824e-05,13.5786,0.0154888,0.00113517,0,0,0.00166492,92997,-14.8584,1.30531,4.05707,4.71443e-05,54.663,0.0526072,0.000896157,1.8872e-17,-5.14737e-16,0.00332983,185994,-6.38047,1.30994,1.74218,5.48943e-05,23.9415,0.0375199,0.00146307,0,0,0.00166492,92997
47,-0.770427,1.49235,0.160953,3.48323e-05,9.90075,0.0186273,0.00186996,7.81838e-18,-9.77687e-18,0.00299681,123120,-0.67272,1.50519,0.140538,1.99466e-05,10.3357,0.014389,0.00138624,0,0,0.00149841,61560,-11.446,1.29305,3.28643,4.2641e-05,40.1688,0.0430348,0.000990849,7.881e-18,-1.85259e-16,0.00299373,122826,-5.8984,1.29808,1.69356,4.13732e-05,21.1336,0.0307021,0.00134757,0,0,0.00149686,61413
48,-0.36468,1.52409,0.142903,2.23777e-05,7.92841,0.0133342,0.00167822,9.07922e-18,7.35421e-18,0.00382365,199344,-0.24941,1.54766,0.0977284,1.63609e-05,10.8689,0.0133387,0.00122658,0,0,0.00191183,99672,-12.0925,1.3088,3.2634,3.18452e-05,45.1151,0.0392423,0.0008115,-1.88769e-17,-1.21954e-16,0.00382365,199344,-7.01233,1.3119,1.89242,2.74578e-05,26.5125,0.02791,0.000983797,0,0,0.00191183,99672
49,0.146868,-1.55445,0.112352,1.43937e-05,9.09255,0.0114416,0.00125802,2.95955e-18,6.63454e-17,0.00384375,199874,0.103298,-1.56267,0.0790269,1.02318e-05,12.7889,0.0114395,0.000894428,0,0,0.00192188,99937,-15.8356,1.32815,3.93446,1.82033e-05,63.9899,0.0351594,0.000517738,2.35046e-17,9.93407e-17,0.00384375,199874,-7.88319,1.33077,1.95864,1.82832e-05,32.2391,0.0249942,0.000731498,0,0,0.00192188,99937
