t#,time,x0,x1,x2,v1,v2,v3
0,0,-0.005,0.00140003,0,21079.5,606.792,2179.8,
1,8.96616e-09,-0.00484403,0.00140753,0,13888.1,1022.57,1888.99,
2,1.79323e-08,-0.00474845,0.00141766,0,7537.79,1199.73,1497.93,
3,2.57387e-08,-0.00470953,0.00142706,0,2497.77,1187.47,1137.17,
4,3.35452e-08,-0.00470894,0.00143588,0,-2347.42,1055.61,801.072,
5,4.13516e-08,-0.00474672,0.00144334,0,-7397.55,844.506,518.724,
6,4.80942e-08,-0.00481236,0.00144833,0,-12129.6,632.988,330.736,
7,5.48367e-08,-0.00491121,0.00145189,0,-17274.4,427.079,196.963,
8,5.69035e-08,-0.00494864,0.00145271,0,-18959.5,369.973,166.121,
9,5.89234e-08,-0.00498865,0.0014534,0,-20663.8,318.442,140.12,
10,6.01537e-08,-0.00501473,0.00145378,0,-21732.1,288.485,126.143,
11,6.15374e-08,-0.00504565,0.00145415,0,-22962.5,250.269,112.18,
12,6.55901e-08,-0.0051463,0.00145489,0,-26758.6,105.072,84.6492,
13,7.0268e-08,-0.00528246,0.00145486,0,-31510,-127.732,85.6072,
14,7.4946e-08,-0.00544037,0.00145358,0,-35866.1,-434.057,133.567,
15,7.87149e-08,-0.00558117,0.00145139,0,-38759.4,-734.288,215.175,
16,8.26883e-08,-0.00574018,0.00144777,0,-41161.1,-1098,350.506,
17,8.75834e-08,-0.00594731,0.00144118,0,-43356.2,-1604.61,597.026,
18,9.01693e-08,-0.00606062,0.00143666,0,-44252.6,-1891.5,766.497,
19,9.36314e-08,-0.0062155,0.00142945,0,-45160.4,-2270.28,1037.55,
20,9.76811e-08,-0.00639988,0.00141939,0,-45845.5,-2693.54,1417.57,
21,1.00309e-07,-0.00652075,0.00141197,0,-46125.8,-2951.31,1699.26,
22,1.02937e-07,-0.00664219,0.00140391,0,-46276.7,-3169.39,2006.37,
23,1.08569e-07,-0.0069028,0.00138514,0,-46153,-3452.8,2727.99,
24,1.11457e-07,-0.00703565,0.00137509,0,-45844.4,-3496.71,3117.91,
25,1.14344e-07,-0.00716738,0.00136504,0,-45368.7,-3452.73,3510.56,
26,1.19949e-07,-0.00741796,0.00134651,0,-43892.6,-3102.8,4241.02,
27,1.25245e-07,-0.00764475,0.00133162,0,-41623.5,-2476.23,4834.43,
28,1.3054e-07,-0.00785727,0.0013207,0,-38448.4,-1609.84,5273.17,
29,1.35836e-07,-0.00804961,0.0013149,0,-33976.6,-557.679,5507.75,
30,1.41131e-07,-0.00821496,0.00131497,0,-28289.9,592.774,5505.07,
31,1.45175e-07,-0.00831923,0.00131918,0,-23079.8,1489.69,5335.35,
32,1.4922e-07,-0.00840004,0.00132699,0,-16711.8,2368.73,5022.33,
33,1.56912e-07,-0.00847524,0.00135122,0,-2532.88,3884.86,4065.15,
34,1.66194e-07,-0.00841631,0.00139403,0,14937.7,5232.27,2417.97,
35,1.71628e-07,-0.00831086,0.00142383,0,23569.7,5695.1,1301.11,
36,1.77939e-07,-0.00813704,0.0014606,0,31179.4,5895.07,-45.9409,
37,1.81811e-07,-0.00800872,0.00148335,0,34990.1,5835.51,-864.113,
38,1.87397e-07,-0.00780059,0.00151512,0,39270,5478.52,-1987.73,
39,1.93166e-07,-0.00756494,0.00154478,0,42251.1,4745.61,-3019.23,
40,1.98072e-07,-0.00735312,0.00156594,0,43979.9,3834.91,-3745.36,
41,2.02978e-07,-0.00713463,0.00158197,0,44995.3,2654.42,-4290.53,
42,2.069e-07,-0.00695713,0.00159023,0,45456.2,1532.49,-4570.14,
43,2.10823e-07,-0.00677839,0.00159386,0,45633.6,306.723,-4692.96,
44,2.15361e-07,-0.00657145,0.00159187,0,45501.1,-1194.02,-4625.73,
45,2.18752e-07,-0.00641765,0.00158587,0,45180.5,-2341.46,-4421.79,
46,2.23466e-07,-0.00620633,0.00157123,0,44414.1,-3848.64,-3920.06,
47,2.28078e-07,-0.00600417,0.00155036,0,43148.1,-5173.29,-3195.78,
48,2.33911e-07,-0.00575915,0.00151603,0,40722,-6527.46,-1981.49,
49,2.39766e-07,-0.00553058,0.00147495,0,37099.4,-7421.46,-489.922,
50,2.45622e-07,-0.00532741,0.00143013,0,32072.5,-7796.3,1188.23,
51,2.51521e-07,-0.00515591,0.00138439,0,26081.9,-7619.76,2960.11,
52,2.57419e-07,-0.00501855,0.00134133,0,20599.2,-6888.14,4687.43,
53,2.60375e-07,-0.00496143,0.00132177,0,18074.3,-6329.44,5492.55,
54,2.63331e-07,-0.00491157,0.001304,0,15678.6,-5680.68,6235.81,
55,2.69223e-07,-0.00483249,0.00127489,0,11229.9,-4148.27,7478.42,
56,2.7608e-07,-0.00477202,0.00125348,0,6469.81,-2052.93,8413.73,
57,2.83232e-07,-0.0047426,0.00124722,0,1793.06,313.08,8691.07,
58,2.9091e-07,-0.00474766,0.00125926,0,-3122.4,2789.61,8159.4,
59,2.99214e-07,-0.00479642,0.00129233,0,-8684.63,5085.1,6729.55,
60,3.06268e-07,-0.0048755,0.00133365,0,-13817.2,6546.2,5000.06,
61,3.13322e-07,-0.00499271,0.00138344,0,-19526.2,7481.89,2993.26,
62,3.16908e-07,-0.00506837,0.00141077,0,-22708.9,7728.63,1925.02,
63,3.20493e-07,-0.00515583,0.00143864,0,-26112.4,7781.68,858.279,
64,3.23671e-07,-0.00524387,0.00146322,0,-29332.9,7667.18,-64.9076,
65,3.28134e-07,-0.00538476,0.00149662,0,-33701.9,7254.71,-1293.4,
66,3.33373e-07,-0.00557277,0.00153259,0,-37878.6,6409.4,-2584.64,
67,3.39368e-07,-0.00581071,0.00156703,0,-41261.8,5009.25,-3792.24,
68,3.4401e-07,-0.00600671,0.00158721,0,-43092.9,3647.41,-4486.85,
69,3.50118e-07,-0.00627513,0.00160336,0,-44622.8,1609.04,-5035.89,
70,3.54407e-07,-0.00646789,0.00160701,0,-45220.1,83.3748,-5158.9,
71,3.57514e-07,-0.00660881,0.00160553,0,-45466.7,-1031.1,-5109.04,
72,3.6062e-07,-0.00675025,0.00160066,0,-45555.2,-2095.63,-4945.11,
73,3.65369e-07,-0.00696628,0.00158707,0,-45359.5,-3598.04,-4486.55,
74,3.69121e-07,-0.0071357,0.00157156,0,-44906.8,-4642.49,-3959.65,
75,3.72873e-07,-0.00730292,0.00155246,0,-44177.2,-5511.72,-3305.14,
76,3.77124e-07,-0.00748812,0.00152732,0,-42857.2,-6271.36,-2434.23,
77,3.82683e-07,-0.00771964,0.00149052,0,-40289.8,-6902.97,-1136.8,
78,3.88241e-07,-0.00793393,0.00145134,0,-36565.5,-7125.85,276.15,
79,3.9206e-07,-0.00806724,0.00142423,0,-33153.1,-7043.12,1274.46,
80,3.97092e-07,-0.0082208,0.0013896,0,-27709.7,-6672.86,2576.75,
81,4.01829e-07,-0.00833784,0.00135934,0,-21441.1,-6059.97,3741.08,
82,4.06565e-07,-0.00842151,0.00133257,0,-13672.8,-5204.92,4793.63,
83,4.13066e-07,-0.00847157,0.00130346,0,-1554.89,-3691.97,5963.8,
84,4.20139e-07,-0.00843481,0.00128415,0,11811.6,-1731.39,6756.35,
85,4.27557e-07,-0.0083007,0.00127941,0,23821.4,454.2,6952.89,
86,4.33383e-07,-0.00814068,0.0012869,0,30841.1,2092.4,6642.02,
87,4.3846e-07,-0.00797102,0.00130082,0,35803.5,3360.63,6068.63,
88,4.43633e-07,-0.00777533,0.00132104,0,39642.3,4407.9,5246.69,
89,4.50143e-07,-0.00750581,0.00135285,0,42941.1,5276.12,3978.11,
90,4.56654e-07,-0.007219,0.00138849,0,44945.4,5573.05,2590.73,
91,4.60573e-07,-0.00704142,0.00141018,0,45630.5,5458.33,1762.83,
92,4.62959e-07,-0.00693217,0.00142301,0,45898.1,5283.83,1278.46,
93,4.65346e-07,-0.00682242,0.00143535,0,46052.7,5046.31,816.433,
94,4.7001e-07,-0.00660751,0.00145749,0,46035.6,4411.88,-3.86241,
95,4.72164e-07,-0.00650847,0.00146661,0,45891.6,4047.07,-338.625,
96,4.75055e-07,-0.00637627,0.00147754,0,45565.9,3512.08,-737.583,
97,4.77945e-07,-0.00624523,0.00148689,0,45090.8,2953.14,-1076.9,
98,4.82099e-07,-0.00605989,0.00149744,0,44055.6,2122.12,-1457.98,
99,4.85071e-07,-0.00593044,0.00150285,0,43022.9,1521.03,-1652.73,
100,4.8981e-07,-0.00573138,0.00150787,0,40888.6,608.443,-1832.97,
101,4.94549e-07,-0.00554424,0.00150875,0,37932.2,-221.963,-1864.57,
102,5.00915e-07,-0.00531916,0.0015042,0,32516.3,-1171.9,-1700.76,
103,5.06261e-07,-0.0051598,0.00149619,0,27105.6,-1799.41,-1410.44,
104,5.11787e-07,-0.00502451,0.00148484,0,21951.7,-2276.95,-996.399,
105,5.14039e-07,-0.0049773,0.00147955,0,19996.1,-2423.66,-801.891,
106,5.1633e-07,-0.0049337,0.00147384,0,18082.1,-2560.12,-591.271,
107,5.21892e-07,-0.00484543,0.00145878,0,13712.1,-2839.79,-31.7905,
108,5.28045e-07,-0.00477497,0.00144062,0,9249.14,-3043.49,651.27,
109,5.34902e-07,-0.00472762,0.00141942,0,4623.89,-3109.57,1460.15,
110,5.42273e-07,-0.00471079,0.0013969,0,-23.9717,-2959.66,2333.2,
111,5.4985e-07,-0.00472887,0.00137588,0,-4778.01,-2543.83,3161.49,
112,5.57608e-07,-0.00478583,0.0013587,0,-9973.26,-1838.52,3848.28,
113,5.65519e-07,-0.00488724,0.0013479,0,-15766.8,-851.71,4284.76,
114,5.69845e-07,-0.00496288,0.00134556,0,-19242.2,-216.76,4379.43,
115,5.73751e-07,-0.00504455,0.0013459,0,-22621.9,390.505,4365.61,
116,5.77935e-07,-0.00514728,0.00134883,0,-26544.8,998.288,4247.04,
117,5.81129e-07,-0.00523717,0.00135269,0,-29782.2,1410.28,4091.25,
118,5.88204e-07,-0.0054726,0.00136532,0,-36481.8,2104.1,3585.44,
119,5.95279e-07,-0.00574872,0.00138157,0,-41210.5,2419.61,2943.36,
120,6.00219e-07,-0.00595802,0.00139353,0,-43419,2385.83,2476.83,
121,6.03235e-07,-0.00609057,0.00140056,0,-44435.5,2264.61,2204.93,
122,6.06251e-07,-0.00622579,0.00140713,0,-45193.6,2085.28,1952.24,
123,6.11805e-07,-0.00647938,0.00141749,0,-46034,1616.13,1557.3,
124,6.13957e-07,-0.00657866,0.00142073,0,-46203.5,1397.83,1434.42,
125,6.16109e-07,-0.00667821,0.00142351,0,-46286.2,1181.17,1329.64,
