t#,time,x0,x1,x2,v1,v2,v3
57,2.77965e-07,-0.00478182,0.000570741,0,-1783.52,2121.75,8628.01,
58,2.84429e-07,-0.00480979,0.000594301,0,-6885.67,5067.11,7422.3,
59,2.89838e-07,-0.00485884,0.000627077,0,-11280.4,6948.9,5840.91,
60,2.95246e-07,-0.0049322,0.00066827,0,-15890.5,8169.29,3988.87,
61,2.9917e-07,-0.00500143,0.000701333,0,-19433.8,8622.54,2595.06,
62,3.04996e-07,-0.00513094,0.000752089,0,-25123.6,8691.82,589.67,
63,3.08551e-07,-0.00522692,0.000782593,0,-28919,8435.63,-548.401,
64,3.1387e-07,-0.00539604,0.000825682,0,-34525.4,7699.54,-2082.58,
65,3.175e-07,-0.00552736,0.000852374,0,-37733.5,6979.74,-2994.57,
66,3.2113e-07,-0.00566931,0.000876199,0,-40379.1,6128.27,-3786.18,
67,3.28023e-07,-0.00596086,0.000912092,0,-43953.6,4227.67,-4941.96,
68,3.34059e-07,-0.00623261,0.000931955,0,-45904.6,2326.23,-5563.49,
69,3.40096e-07,-0.00651302,0.000939903,0,-46869.1,288.893,-5808.46,
70,3.47085e-07,-0.00684153,0.000933528,0,-46947.3,-2104.17,-5612.97,
71,3.51866e-07,-0.00706481,0.000919647,0,-46358.4,-3691.54,-5184.69,
72,3.56648e-07,-0.00728402,0.000898393,0,-45250,-5178.26,-4520.31,
73,3.61727e-07,-0.00750941,0.000868382,0,-43361.7,-6611.69,-3561.78,
74,3.69126e-07,-0.00781584,0.00081271,0,-39178.5,-8362.26,-1709.15,
75,3.73513e-07,-0.00798023,0.000774191,0,-35612.7,-9167.47,-360.099,
76,3.76446e-07,-0.00808055,0.000746658,0,-32727.6,-9586.25,643.837,
77,3.80115e-07,-0.00819323,0.000710822,0,-28606.8,-9905.57,2007.6,
78,3.85964e-07,-0.00833855,0.000652729,0,-20708.6,-9831.34,4382.09,
79,3.91812e-07,-0.0084311,0.000597456,0,-10644.3,-8917.17,6877.58,
80,3.98081e-07,-0.00846032,0.000547385,0,1427.95,-6865.61,9397.9,
81,4.0435e-07,-0.0084135,0.000513694,0,13356.2,-3719.01,11271.1,
82,4.0948e-07,-0.00832229,0.000502516,0,21955.1,-590.775,11930.4,
83,4.13068e-07,-0.0082343,0.000504445,0,26922.5,1656.06,11815,
84,4.16656e-07,-0.00812984,0.000514231,0,31226.6,3762.93,11239.1,
85,4.22055e-07,-0.00794593,0.000541965,0,36690.3,6380.64,9683.59,
86,4.26835e-07,-0.00776127,0.000576601,0,40368.5,7994.46,7880.86,
87,4.31616e-07,-0.00756149,0.000617314,0,43093.1,8927.78,5927.39,
88,4.35793e-07,-0.00737756,0.000655393,0,44895.6,9234.58,4233.93,
89,4.39969e-07,-0.00718725,0.000693888,0,46149.9,9137.54,2630.76,
90,4.44741e-07,-0.00696468,0.000736393,0,47040.2,8608.41,966.651,
91,4.46773e-07,-0.00686887,0.000753552,0,47256.2,8272.38,322.17,
92,4.48805e-07,-0.00677271,0.000769979,0,47374.8,7890.44,-281.602,
93,4.53898e-07,-0.0065315,0.000807416,0,47245.5,6776.5,-1613.84,
94,4.58508e-07,-0.006315,0.000836039,0,46608.6,5627.03,-2595.83,
95,4.63117e-07,-0.00610259,0.000859189,0,45446.7,4408.21,-3369.65,
96,4.68468e-07,-0.00586479,0.000878889,0,43294.5,2954.26,-4015.32,
97,4.74131e-07,-0.00562828,0.000891312,0,40034,1441.85,-4417.08,
98,4.78386e-07,-0.00546475,0.000895102,0,36701.3,347.239,-4538.91,
99,4.82641e-07,-0.00531699,0.000894384,0,32638.4,-668.32,-4515.85,
100,4.87503e-07,-0.005171,0.000888552,0,27428,-1709.1,-4327.47,
101,4.92365e-07,-0.00504945,0.000877977,0,22661.1,-2618.72,-3982.71,
102,4.98175e-07,-0.00493282,0.000860037,0,17581.3,-3518.17,-3388.85,
103,5.03985e-07,-0.00484416,0.000837586,0,13010.4,-4165.55,-2629.37,
104,5.14109e-07,-0.00474948,0.000792326,0,5811.41,-4631.87,-1038.43,
105,5.21061e-07,-0.00472517,0.000760513,0,1219.15,-4455.7,133.419,
106,5.26223e-07,-0.00472754,0.000738386,0,-2146.44,-4086.37,977.852,
107,5.32657e-07,-0.00475532,0.000714158,0,-6553.08,-3410.83,1932.97,
108,5.39091e-07,-0.0048126,0.000694842,0,-11309.1,-2574.86,2719.28,
109,5.4614e-07,-0.0049121,0.000680133,0,-17027,-1600.68,3333.89,
110,5.50013e-07,-0.00498462,0.000674922,0,-20470.5,-1098.23,3555.03,
111,5.53074e-07,-0.0050517,0.000672122,0,-23379,-734.928,3674.64,
112,5.56136e-07,-0.00512796,0.0006704,0,-26475.6,-394.767,3748.42,
113,5.66953e-07,-0.0054778,0.000671332,0,-37845.4,454.141,3708.65,
114,5.69671e-07,-0.00558379,0.000672708,0,-40090.4,553.691,3649.95,
115,5.72389e-07,-0.00569543,0.000674315,0,-41995,623.8,3581.66,
116,5.78311e-07,-0.00595392,0.000678216,0,-45106.8,667.706,3416.89,
117,5.82028e-07,-0.00612432,0.000680624,0,-46500,620.034,3315.87,
118,5.85746e-07,-0.00629908,0.000682771,0,-47457.3,528.301,3226.24,
119,5.90156e-07,-0.00651003,0.000684764,0,-48126.6,366.192,3143.49,
120,5.95472e-07,-0.00676664,0.000686084,0,-48306.2,126.16,3088.96,
121,5.99974e-07,-0.00698342,0.000686165,0,-47920.7,-91.2596,3085.62,
122,6.05614e-07,-0.00725076,0.000684911,0,-46748.4,-345.167,3137.29,
123,6.11254e-07,-0.00750908,0.000682385,0,-44679,-539.226,3241.32,
124,6.1623e-07,-0.00772508,0.000679417,0,-42020.5,-641.068,3363.88,
125,6.23275e-07,-0.00800322,0.000674768,0,-36524.7,-653.079,3556.6,
126,6.30321e-07,-0.00823428,0.000670637,0,-28714.4,-487.085,3728.72,
127,6.37366e-07,-0.00840123,0.000668294,0,-18077.5,-156.119,3826.71,
128,6.44412e-07,-0.00848237,0.000668643,0,-4650.04,262.043,3812.11,
129,6.51457e-07,-0.00846506,0.000671964,0,9498.68,670.467,3673.68,
130,6.59236e-07,-0.00833533,0.000678557,0,23317.6,992.97,3400.86,
131,6.63362e-07,-0.00822691,0.000682845,0,29013,1073.13,3224.85,
132,6.67488e-07,-0.0080971,0.000687306,0,33796.9,1075.51,3042.83,
133,6.73715e-07,-0.00786767,0.000693626,0,39585.8,927.515,2786.73,
134,6.79942e-07,-0.00760806,0.000698565,0,43546.5,636.767,2587.96,
135,6.84918e-07,-0.00738549,0.000700967,0,45779,318.624,2491.59,
136,6.9046e-07,-0.00712699,0.00070162,0,47358.8,-90.4402,2465.39,
137,6.96002e-07,-0.00686193,0.000699911,0,48166.7,-524.716,2534.11,
138,7.01545e-07,-0.00659444,0.000695877,0,48231.3,-921.889,2697.54,
139,7.05867e-07,-0.00638682,0.000691309,0,47764.2,-1180.78,2884.19,
140,7.11675e-07,-0.00611293,0.000683729,0,46391.7,-1403.52,3197.66,
141,7.17717e-07,-0.00583969,0.000674988,0,43863.1,-1454.67,3564.78,
142,7.23759e-07,-0.00558528,0.000666599,0,40086.7,-1285.98,3922.91,
143,7.26623e-07,-0.00547378,0.000663125,0,37714.3,-1131.76,4072.92,
144,7.29487e-07,-0.00536959,0.00066018,0,34984.9,-912.662,4200.87,
145,7.32608e-07,-0.00526554,0.000657804,0,31634.4,-598.082,4304.7,
146,7.37967e-07,-0.00511198,0.000656369,0,25773,89.4635,4367.6,
147,7.42474e-07,-0.005006,0.00065827,0,21320.6,764.203,4284.13,
148,7.47591e-07,-0.00490888,0.0006643,0,16711.6,1606.36,4021.01,
149,7.52708e-07,-0.00483432,0.000674783,0,12486.4,2491.24,3569.75,
150,7.61182e-07,-0.00475599,0.000701815,0,6109.01,3847.14,2440.64,
151,7.67696e-07,-0.00473105,0.000729631,0,1604.72,4649.29,1326.62,
152,7.71751e-07,-0.00473,0.000749237,0,-1085.8,4999.18,567.864,
153,7.76985e-07,-0.00474479,0.000776153,0,-4578.04,5243.84,-441.51,
154,7.84403e-07,-0.00479775,0.000815024,0,-9747.42,5148.37,-1839.88,
155,7.92067e-07,-0.00489415,0.000852377,0,-15505.9,4512.36,-3125.15,
156,7.98502e-07,-0.00501097,0.000878629,0,-20908.9,3591.11,-3997.77,
157,8.05593e-07,-0.00518285,0.000899504,0,-27751,2245.42,-4674.83,
158,8.11403e-07,-0.00536221,0.000908795,0,-33898.9,919.934,-4971.4,
159,8.15956e-07,-0.00552611,0.000910359,0,-37969.9,-251.779,-5020.99,
160,8.20665e-07,-0.00571306,0.000906155,0,-41272.3,-1543.08,-4887.76,
161,8.27264e-07,-0.00599683,0.000889792,0,-44501.7,-3426.49,-4365.58,
162,8.34128e-07,-0.00630989,0.000859508,0,-46482.1,-5385.4,-3380.29,
163,8.38728e-07,-0.00652534,0.000831837,0,-47127.1,-6635.74,-2455.49,
164,8.43327e-07,-0.00674264,0.000798652,0,-47283.5,-7769.85,-1311.12,
165,8.4742e-07,-0.00693576,0.00076502,0,-47006.8,-8636.71,-106.62,
166,8.49598e-07,-0.00703781,0.000745774,0,-46699.3,-9030.67,605.459,
167,8.51775e-07,-0.00713906,0.000725743,0,-46280.6,-9353.27,1366.05,
168,8.56955e-07,-0.00737528,0.000676008,0,-44804.4,-9761.85,3352.16,
169,8.62813e-07,-0.00763047,0.000619186,0,-42137.3,-9490.55,5827.49,
170,8.69224e-07,-0.00788792,0.000562205,0,-37889.4,-8074.74,8596.18,
171,8.75634e-07,-0.00811203,0.000518502,0,-31715.5,-5337.48,10973.6,
172,8.80632e-07,-0.00825588,0.000498988,0,-25699.9,-2374.47,12123.4,
173,8.85629e-07,-0.00836641,0.000495402,0,-18236.9,963.119,12341.4,
174,8.90627e-07,-0.00843574,0.000508425,0,-9324.97,4189.22,11560.7,
175,8.95648e-07,-0.00845838,0.000536529,0,362.938,6888.01,9966.68,
176,9.0067e-07,-0.00843218,0.000576309,0,9999.88,8821.44,7891.48,
177,9.05692e-07,-0.00835934,0.000623797,0,18810.5,9965.65,5639.88,
178,9.10713e-07,-0.00824582,0.000675204,0,26095,10399,3421.69,
179,9.15735e-07,-0.00809959,0.000727219,0,31985.2,10225.1,1360.19,
180,9.20902e-07,-0.00792096,0.00077845,0,36947.1,9534.72,-527.029,
181,9.2632e-07,-0.00770975,0.000827347,0,40790.3,8467.71,-2221.08,
182,9.31737e-07,-0.00748087,0.000869708,0,43564.7,7130.64,-3618.93,
183,9.3932e-07,-0.00714039,0.000915566,0,45960.1,4903.45,-5071.54,
184,9.45549e-07,-0.00685084,0.000939753,0,46856.7,2836.76,-5816.34,
185,9.52233e-07,-0.00653717,0.000950978,0,46837.1,510.075,-6157.91,
186,9.57491e-07,-0.00629254,0.000948812,0,46108.7,-1323.66,-6092.01,
187,9.62749e-07,-0.00605348,0.000937203,0,44681.1,-3075.7,-5735.72,
188,9.68226e-07,-0.00581485,0.000915649,0,42313.4,-4765.45,-5062.92,
189,9.73703e-07,-0.00559172,0.000885372,0,38955.9,-6254.08,-4093.1,
190,9.79179e-07,-0.00539053,0.000847589,0,34306.8,-7491.37,-2839.34,
191,9.85111e-07,-0.00520518,0.000800157,0,28034.4,-8423.18,-1188.65,
192,9.91043e-07,-0.00505722,0.00074865,0,21968.9,-8852.84,716.802,
193,9.94372e-07,-0.00498935,0.000719157,0,18843,-8833.18,1869.82,
194,9.97701e-07,-0.00493161,0.000690111,0,15872.3,-8577.55,3056.25,
195,1.00314e-06,-0.00485785,0.000645725,0,11267.7,-7614.33,4982.11,
196,1.00937e-06,-0.00480343,0.000603888,0,6262.74,-5696.95,6945.75,
197,1.01559e-06,-0.00477967,0.000576424,0,1389.35,-3027.72,8328.34,
198,1.02181e-06,-0.00478613,0.000567135,0,-3477.79,76.3053,8815.05,
199,1.02803e-06,-0.00482316,0.000577268,0,-8454.33,3130.1,8284.69,
200,1.0339e-06,-0.00488704,0.000603,0,-13359.8,5532.99,6989.77,
201,1.03976e-06,-0.00498061,0.000640767,0,-18592.1,7201.76,5208.43,
202,1.043e-06,-0.00504567,0.000665042,0,-21667.8,7770.25,4128.53,
203,1.04623e-06,-0.00512095,0.000690782,0,-24916.1,8109.34,3032.16,
204,1.05107e-06,-0.00525385,0.000730405,0,-30162.9,8206.46,1430.61,
205,1.05387e-06,-0.00534259,0.000753191,0,-33191,8049.16,551.515,
206,1.05678e-06,-0.00544347,0.000776221,0,-36019.2,7740.35,-309.198,
207,1.05988e-06,-0.00555925,0.000799512,0,-38639.4,7272.42,-1153.51,
208,1.06308e-06,-0.0056868,0.000821887,0,-40903.1,6676.08,-1941.8,
209,1.06892e-06,-0.00593528,0.000857138,0,-43964.4,5340.03,-3142.23,
210,1.07366e-06,-0.00614799,0.000879468,0,-45684.8,4059.85,-3878.31,
211,1.0784e-06,-0.00636724,0.000895431,0,-46737.2,2658.31,-4393.4,
212,1.08395e-06,-0.00662844,0.000905362,0,-47289,909.766,-4709.12,
213,1.0895e-06,-0.00689074,0.000905497,0,-47129.8,-859.475,-4713.41,
214,1.09475e-06,-0.00713654,0.000896639,0,-46326.1,-2499.32,-4433.68,
215,1.10074e-06,-0.00740899,0.000876418,0,-44590.7,-4233.33,-3788.19,
216,1.10698e-06,-0.0076788,0.000844835,0,-41618.7,-5841.48,-2756.85,
217,1.11323e-06,-0.00792611,0.000804015,0,-37282.5,-7182.55,-1374.87,
218,1.11738e-06,-0.00807324,0.000772611,0,-33361.2,-7896.21,-267.991,
219,1.12031e-06,-0.00816632,0.000748886,0,-30145.2,-8288.6,596.979,
220,1.12361e-06,-0.00825913,0.000721042,0,-26126.4,-8583.7,1647.69,
221,1.1269e-06,-0.0083377,0.000692529,0,-21428,-8691.96,2768.25,
222,1.13234e-06,-0.00842967,0.000645747,0,-12132.2,-8417.85,4720.88,
223,1.13863e-06,-0.00846823,0.000595778,0,13.2316,-7315.27,6997.28,
224,1.14505e-06,-0.00842793,0.000554924,0,12418.5,-5269.77,9042.24,
225,1.15146e-06,-0.00831232,0.000529927,0,23234.5,-2414.53,10393.6,
226,1.15788e-06,-0.00813584,0.000524798,0,31443.4,830.05,10681.6,
227,1.1631e-06,-0.007957,0.000535797,0,36789.4,3323.26,10067.4,
228,1.16833e-06,-0.00775356,0.000558748,0,40827.6,5367.01,8836.8,
229,1.17369e-06,-0.00752647,0.000591711,0,43803.3,6824.13,7177.26,
230,1.17904e-06,-0.00728582,0.000630647,0,45881.5,7602.48,5356.38,
231,1.1844e-06,-0.00703639,0.000672064,0,47122,7763.1,3556.96,
232,1.18857e-06,-0.00683894,0.000703998,0,47610.3,7523.8,2250.63,
233,1.19273e-06,-0.00664033,0.000734394,0,47683.7,7032.42,1063.33,
234,1.19511e-06,-0.00652691,0.000750706,0,47540.1,6654.97,446.265,
235,1.19712e-06,-0.00643166,0.000763714,0,47315.1,6295.86,-36.5721,
236,1.19913e-06,-0.00633695,0.000775975,0,46995.7,5913.07,-484.677,
237,1.2044e-06,-0.00609247,0.000804303,0,45668.2,4821.05,-1495.74,
238,1.20884e-06,-0.00589319,0.000823553,0,43894.6,3834.66,-2165.11,
239,1.21379e-06,-0.00568246,0.000839765,0,41212.6,2724.19,-2718.8,
240,1.21873e-06,-0.00548739,0.000850515,0,37522.5,1628.57,-3081.32,
241,1.22368e-06,-0.0053131,0.000855999,0,32820,608.282,-3264.98,
242,1.22838e-06,-0.00517059,0.000856782,0,27739.5,-258.821,-3291.15,
243,1.23309e-06,-0.00505113,0.000853721,0,23091.2,-1024.21,-3188.59,
244,1.23825e-06,-0.00494411,0.00084654,0,18527.8,-1738.09,-2946.35,
245,1.24431e-06,-0.0048466,0.000833963,0,13703.8,-2369.74,-2517.22,
246,1.25329e-06,-0.00475279,0.000810012,0,7306.6,-2882.1,-1682.64,
247,1.2635e-06,-0.00471211,0.000780068,0,764.379,-2889.93,-605.176,
248,1.27173e-06,-0.00472696,0.000757564,0,-4419.83,-2538.38,231.526,
249,1.27707e-06,-0.00476018,0.000744865,0,-8058.19,-2204.15,714.679,
250,1.28242e-06,-0.00481358,0.000734037,0,-11965.4,-1847.38,1133.25,
251,1.28924e-06,-0.00491341,0.000722888,0,-17418.9,-1439.08,1570.71,
252,1.29288e-06,-0.00498256,0.000717961,0,-20612.1,-1276.27,1766.17,
253,1.29534e-06,-0.0050362,0.000714918,0,-22909.9,-1194.58,1887.57,
254,1.29781e-06,-0.00509566,0.00071206,0,-25329.9,-1124.89,2002,
255,1.3027e-06,-0.00523206,0.000706814,0,-30540.7,-1031.71,2213.24,
256,1.30717e-06,-0.00537945,0.000702269,0,-35351.7,-1016.04,2397.39,
257,1.31026e-06,-0.00549333,0.000699081,0,-38230.1,-1052.94,2527.22,
258,1.31502e-06,-0.0056845,0.000693834,0,-41840,-1151.41,2741.99,
259,1.31979e-06,-0.00589042,0.000688091,0,-44465.4,-1260.95,2978.79,
260,1.32479e-06,-0.00611812,0.000681483,0,-46459.4,-1379.64,3253.53,
261,1.33005e-06,-0.00636633,0.000673951,0,-47725.7,-1476.12,3569.65,
262,1.33542e-06,-0.00662428,0.000665863,0,-48296.3,-1526.71,3912.82,
263,1.34079e-06,-0.00688341,0.000657725,0,-48165.5,-1490.88,4262.22,
264,1.34559e-06,-0.00711344,0.0006508,0,-47452.9,-1375.12,4562.84,
265,1.3504e-06,-0.00733869,0.000644668,0,-46168,-1160.05,4831.66,
266,1.35521e-06,-0.0075561,0.000639796,0,-44169.1,-852.418,5046.95,
267,1.36001e-06,-0.00776215,0.000636613,0,-41449.3,-458.854,5188.43,
268,1.36482e-06,-0.00795296,0.00063549,0,-37747.3,-0.190228,5238.5,
269,1.36893e-06,-0.00810014,0.000636354,0,-33682.1,425.764,5200.08,
270,1.37305e-06,-0.00822905,0.000639027,0,-28883,875.942,5081.73,
271,1.37982e-06,-0.00839243,0.000647464,0,-18793.6,1605.73,4712.37,
272,1.38659e-06,-0.00847755,0.000660534,0,-6031.58,2226.18,4151.69,
273,1.39523e-06,-0.00845468,0.000682145,0,11218.5,2708.14,3252.2,
274,1.40208e-06,-0.00833527,0.000701047,0,23212.7,2757.76,2490.61,
275,1.4056e-06,-0.00824474,0.000710585,0,28133.1,2654.61,2114.43,
276,1.40911e-06,-0.00813834,0.000719603,0,32331.1,2462.14,1763.38,
277,1.41299e-06,-0.0080049,0.000728577,0,36364.3,2147.47,1418.23,
278,1.41832e-06,-0.00779891,0.00073854,0,40743.8,1569.89,1039.62,
279,1.42364e-06,-0.00757319,0.000745075,0,43850.3,864.559,793.664,
280,1.42687e-06,-0.00742915,0.000747105,0,45302.2,388.155,717.538,
281,1.43019e-06,-0.00727702,0.000747549,0,46447,-122.829,700.872,
282,1.43575e-06,-0.00701476,0.00074442,0,47680.1,-1003.78,818.613,
283,1.44004e-06,-0.00680905,0.000738679,0,48126.1,-1664.42,1036.47,
284,1.44433e-06,-0.00660237,0.000730221,0,48129,-2265.72,1361.24,
285,1.44843e-06,-0.006406,0.000719898,0,47717.5,-2760.62,1763.79,
286,1.45252e-06,-0.00621215,0.000707774,0,46900.7,-3140.06,2245.32,
287,1.45765e-06,-0.00597554,0.000690835,0,45174.2,-3423.82,2934.53,
288,1.46279e-06,-0.0057499,0.000673073,0,42627.9,-3452.36,3678.97,
289,1.46901e-06,-0.00549767,0.000652433,0,38133.5,-3113.49,4574.05,
290,1.47523e-06,-0.00527886,0.000635298,0,31928.2,-2308.71,5343.66,
291,1.47967e-06,-0.00514837,0.000626878,0,26970.9,-1454.93,5731.36,
292,1.4841e-06,-0.00503898,0.000622644,0,22426.6,-431.968,5928.83,
293,1.48788e-06,-0.00496104,0.0006228,0,18844.9,526.259,5921.5,
294,1.49271e-06,-0.00488046,0.000628458,0,14596.3,1825.19,5657.69,
295,1.49966e-06,-0.00479881,0.00064759,0,8984.46,3651.02,4785.81,
296,1.50645e-06,-0.0047552,0.000677697,0,3913.41,5155.92,3471.98,
297,1.51324e-06,-0.0047451,0.0007166,0,-903.392,6223.2,1867.43,
298,1.51776e-06,-0.00475634,0.000745796,0,-4073.48,6649.38,723.39,
299,1.52299e-06,-0.00478728,0.000781167,0,-7782.28,6833.65,-602.576,
300,1.52821e-06,-0.00483788,0.000816614,0,-11618.9,6680.83,-1873.23,
301,1.53501e-06,-0.00493485,0.000860081,0,-16973.8,6014.84,-3362.03,
302,1.54175e-06,-0.00506887,0.000897114,0,-22912.1,4906.53,-4577.53,
303,1.54645e-06,-0.00518717,0.00091791,0,-27567.6,3926,-5240.7,
304,1.55216e-06,-0.00536212,0.000936444,0,-33594.4,2526.68,-5820.62,
305,1.55713e-06,-0.00554016,0.000945607,0,-37975.8,1140.21,-6103.38,
306,1.56209e-06,-0.00573745,0.000947589,0,-41334.8,-355.375,-6164.18,
307,1.56862e-06,-0.00601811,0.000938538,0,-44404.1,-2434.44,-5886.63,
308,1.57562e-06,-0.0063364,0.000913527,0,-46303.8,-4708.65,-5110.87,
309,1.58016e-06,-0.00654823,0.000888836,0,-46878.4,-6154.12,-4330.04,
310,1.58471e-06,-0.00676159,0.000857754,0,-46982.3,-7510.46,-3322.84,
311,1.58955e-06,-0.00698851,0.000818137,0,-46568.7,-8809.5,-1994.27,
312,1.59454e-06,-0.00721834,0.000771355,0,-45577.5,-9919.9,-349.869,
313,1.59885e-06,-0.00741201,0.000726984,0,-44200.5,-10620.5,1299.81,
314,1.60316e-06,-0.0075985,0.000680336,0,-42242.4,-10957.9,3148.75,
315,1.60821e-06,-0.0078049,0.000625103,0,-39204.2,-10757,5526.3,
316,1.61377e-06,-0.0080103,0.000568052,0,-34551.7,-9623.38,8257.71,
317,1.61949e-06,-0.00819094,0.000519108,0,-28289.6,-7249.4,10894.2,
318,1.62453e-06,-0.00831721,0.00049006,0,-21571.4,-4135.33,12622.5,
319,1.62957e-06,-0.00840547,0.000478566,0,-13226.5,-359.175,13346.2,
320,1.63461e-06,-0.00844869,0.000486575,0,-3811.55,3495.69,12839.6,
321,1.64009e-06,-0.00844058,0.00051594,0,6746.5,7064.16,11078.4,
322,1.64452e-06,-0.00839244,0.000552215,0,14845.8,9172.11,9083.03,
323,1.64896e-06,-0.00831033,0.000596177,0,21996.5,10536.6,6882.39,
324,1.65231e-06,-0.00822886,0.000632535,0,26514.5,11113.5,5208.89,
325,1.65682e-06,-0.00809718,0.000683405,0,31760.8,11353.6,3046.89,
326,1.6608e-06,-0.00796244,0.000728353,0,35698.7,11125.7,1278.61,
327,1.66322e-06,-0.00787369,0.000754883,0,37729,10820.7,287.028,
328,1.66564e-06,-0.00778038,0.000780561,0,39473.8,10425.5,-640.527,
329,1.67318e-06,-0.00746611,0.000853329,0,43516.3,8758.62,-3123.72,
330,1.68073e-06,-0.00712792,0.000911494,0,45836.6,6583.12,-4982.48,
331,1.68659e-06,-0.00685663,0.000944424,0,46670.1,4632.67,-5995.05,
332,1.69405e-06,-0.00650792,0.000969153,0,46606.8,1972.47,-6739.79,
333,1.70134e-06,-0.00617212,0.0009739,0,45322.4,-654.865,-6881.54,
