t#,time,x0,x1,x2,v1,v2,v3
40,1.21705e-07,-0.00817205,0.0002041,0,-31480.6,-9440.84,-4140.97,
41,1.25043e-07,-0.0082702,0.000172037,0,-27245.7,-9761.22,-3643.7,
42,1.28234e-07,-0.00834974,0.00014048,0,-22461.8,-10004,-3192.53,
43,1.30641e-07,-0.00839894,0.00011622,0,-18355.1,-10145.6,-2890.49,
44,1.32561e-07,-0.00843082,9.66605e-05,0,-14829.7,-10230.4,-2697.15,
45,1.3411e-07,-0.0084515,8.0774e-05,0,-11853,-10277,-2597.33,
46,1.35376e-07,-0.00846493,6.77454e-05,0,-9349.41,-10295.1,-2581.05,
47,1.36421e-07,-0.00847361,5.69884e-05,0,-7246.06,-10288.9,-2643.13,
48,1.37292e-07,-0.00847915,4.80371e-05,0,-5472.52,-10258.8,-2782.32,
49,1.38025e-07,-0.00848261,4.05383e-05,0,-3969.73,-10201.6,-3001.18,
50,1.38647e-07,-0.00848468,3.42181e-05,0,-2688.29,-10110.2,-3306.24,
51,1.39181e-07,-0.00848582,2.88582e-05,0,-1586.47,-9972.01,-3708.82,
52,1.39644e-07,-0.00848633,2.42788e-05,0,-627.581,-9765.25,-4227.44,
53,1.40108e-07,-0.0084864,1.98284e-05,0,331.845,-9395.96,-4997.56,
54,1.40493e-07,-0.00848612,1.63102e-05,0,1128.1,-8834.93,-5934.81,
55,1.40877e-07,-0.00848553,1.30913e-05,0,1923.88,-7780.24,-7263.58,
56,1.41173e-07,-0.00848487,1.09867e-05,0,2535.49,-6310.72,-8571.68,
57,1.41418e-07,-0.00848419,9.66244e-06,0,3040.41,-4393.44,-9695.37,
58,1.41663e-07,-0.00848338,8.8978e-06,0,3544.76,-1749.16,-10499.8,
59,1.41871e-07,-0.0084826,8.80091e-06,0,3973.66,833.031,-10611.8,
60,1.42079e-07,-0.00848173,9.23463e-06,0,4402,3273.08,-10128.7,
61,1.42266e-07,-0.00848087,1.00186e-05,0,4784.96,5062.64,-9363.3,
62,1.42452e-07,-0.00847994,1.10955e-05,0,5167.38,6418.12,-8491.53,
63,1.42645e-07,-0.00847891,1.24391e-05,0,5562.99,7431.38,-7620.26,
64,1.42869e-07,-0.00847761,1.41931e-05,0,6018.94,8239.36,-6737.95,
65,1.43155e-07,-0.00847581,1.66588e-05,0,6603.38,8908.86,-5823.08,
66,1.43654e-07,-0.00847226,2.12794e-05,0,7615.67,9544.16,-4707.4,
67,1.44153e-07,-0.00846821,2.61267e-05,0,8621.74,9862.77,-3992.84,
68,1.44709e-07,-0.0084631,3.16742e-05,0,9736.16,10054.1,-3476.31,
69,1.45371e-07,-0.00845622,3.83716e-05,0,11048.2,10176,-3090.33,
70,1.46193e-07,-0.00844647,4.67765e-05,0,12657,10251.3,-2811.35,
71,1.47288e-07,-0.00843147,5.80195e-05,0,14753.3,10289.8,-2633.35,
72,1.48775e-07,-0.00840747,7.3328e-05,0,17508.9,10288.4,-2578.96,
73,1.50443e-07,-0.00837578,9.04617e-05,0,20449.1,10248.2,-2651.09,
74,1.5296e-07,-0.00831907,0.000116133,0,24528.5,10139.5,-2890.68,
75,1.55731e-07,-0.00824555,0.000144,0,28435,9967.89,-3242.01,
76,1.58583e-07,-0.00815935,0.00017211,0,31971.6,9739.46,-3647.31,
77,1.62555e-07,-0.00802349,0.000210025,0,36315.9,9334.04,-4239.37,
78,1.67689e-07,-0.00782493,0.000256295,0,40799.5,8661.68,-5002.72,
79,1.73324e-07,-0.00758473,0.000302612,0,44265.1,7748.35,-5793.89,
80,1.78959e-07,-0.00732798,0.000343296,0,46688.2,6666.8,-6503.92,
81,1.88899e-07,-0.00685192,0.00039877,0,48676.5,4434.32,-7489.58,
82,1.98838e-07,-0.00636858,0.000430591,0,48164,1942.01,-8063.65,
83,2.0712e-07,-0.0059783,0.000437896,0,45722.4,-172.984,-8196.7,
84,2.11949e-07,-0.00576311,0.000434163,0,43288.5,-1364.1,-8128.2,
85,2.19483e-07,-0.00545687,0.000417258,0,37552.8,-3095.6,-7816.76,
86,2.23927e-07,-0.00529991,0.00040149,0,32937.4,-3977.15,-7525.35,
87,2.28531e-07,-0.00516064,0.000381349,0,27584.6,-4748.04,-7152.37,
88,2.33136e-07,-0.00504523,0.000357972,0,22607.9,-5384.03,-6718.84,
89,2.48872e-07,-0.00480943,0.000261977,0,7791.45,-6574.25,-4936.65,
90,2.59122e-07,-0.00477501,0.000193333,0,-1054.72,-6793.49,-3666.09,
91,2.65367e-07,-0.00479854,0.000150606,0,-6509.24,-6890.71,-2881.3,
92,2.70229e-07,-0.00484083,0.000116917,0,-10916.6,-6967.05,-2270.28,
93,2.73755e-07,-0.00488515,9.22535e-05,0,-14248.3,-7023.25,-1832.03,
94,2.76388e-07,-0.00492605,7.37072e-05,0,-16831.1,-7063.86,-1512.77,
95,2.78385e-07,-0.00496169,5.95658e-05,0,-18853.6,-7092.34,-1280.93,
96,2.79929e-07,-0.00499202,4.86028e-05,0,-20457.3,-7111.87,-1114.25,
97,2.81136e-07,-0.00501748,4.00121e-05,0,-21738.1,-7124.72,-998.286,
98,2.82095e-07,-0.00503883,3.31728e-05,0,-22774.1,-7132.55,-922.467,
99,2.82867e-07,-0.00505674,2.76641e-05,0,-23619.8,-7136.57,-880.074,
100,2.83496e-07,-0.00507182,2.31744e-05,0,-24316.9,-7137.43,-866.792,
101,2.84013e-07,-0.00508452,1.94885e-05,0,-24894.9,-7135.35,-880.185,
102,2.84441e-07,-0.00509528,1.64363e-05,0,-25377.6,-7130.17,-919.18,
103,2.84798e-07,-0.00510441,1.38918e-05,0,-25783.2,-7121.37,-983.915,
104,2.85098e-07,-0.00511219,1.17591e-05,0,-26125.7,-7108.02,-1075.59,
105,2.8535e-07,-0.00511884,9.96351e-06,0,-26416.1,-7088.63,-1196.41,
106,2.85565e-07,-0.00512453,8.44628e-06,0,-26663.3,-7061.02,-1349.65,
107,2.85747e-07,-0.00512942,7.16029e-06,0,-26874.6,-7022,-1539.77,
108,2.85904e-07,-0.00513363,6.06717e-06,0,-27055.9,-6966.82,-1772.75,
109,2.86038e-07,-0.00513728,5.13509e-06,0,-27212.3,-6888.36,-2056.61,
110,2.86155e-07,-0.00514046,4.33708e-06,0,-27348.5,-6775.47,-2402.51,
111,2.86258e-07,-0.00514328,3.64925e-06,0,-27468.4,-6609.5,-2827.29,
112,2.8636e-07,-0.0051461,2.98414e-06,0,-27588.6,-6317.83,-3429.86,
113,2.86463e-07,-0.00514894,2.36105e-06,0,-27709,-5754.49,-4308.71,
114,2.86543e-07,-0.00515117,1.92906e-06,0,-27803.5,-4904.8,-5255.67,
115,2.86605e-07,-0.00515288,1.65978e-06,0,-27875.5,-3807.82,-6097.51,
116,2.86666e-07,-0.00515459,1.47417e-06,0,-27947.6,-2156.14,-6857.83,
117,2.86713e-07,-0.00515592,1.40953e-06,0,-28003.7,-521.492,-7169.86,
118,2.86761e-07,-0.00515725,1.42588e-06,0,-28059.9,1198.13,-7088.26,
119,2.86807e-07,-0.00515855,1.51675e-06,0,-28114.5,2689.16,-6666.88,
120,2.86853e-07,-0.00515985,1.66943e-06,0,-28169.1,3863.12,-6062.61,
121,2.869e-07,-0.00516116,1.86882e-06,0,-28223.7,4719.33,-5422.81,
122,2.86948e-07,-0.00516251,2.11089e-06,0,-28280.4,5343.05,-4809.44,
123,2.87005e-07,-0.00516414,2.43338e-06,0,-28348.5,5846.29,-4183.28,
124,2.87086e-07,-0.00516643,2.92566e-06,0,-28444.4,6281.36,-3496.2,
125,2.87185e-07,-0.00516925,3.56187e-06,0,-28561.6,6580.85,-2893.33,
126,2.87293e-07,-0.00517236,4.28731e-06,0,-28690.8,6766.18,-2428.52,
127,2.87419e-07,-0.00517596,5.14413e-06,0,-28840.2,6889.32,-2053.3,
128,2.87568e-07,-0.00518029,6.18159e-06,0,-29019,6973.99,-1744.13,
129,2.87752e-07,-0.00518564,7.46748e-06,0,-29238.8,7033.15,-1487.61,
130,2.87986e-07,-0.00519253,9.12318e-06,0,-29521,7074.97,-1273.75,
131,2.88341e-07,-0.00520308,1.16394e-05,0,-29949.6,7106.71,-1082.05,
132,2.88696e-07,-0.00521378,1.41635e-05,0,-30380.9,7122.05,-974.914,
133,2.89193e-07,-0.00522905,1.77099e-05,0,-30990.4,7131.77,-898.624,
134,2.89749e-07,-0.00524645,2.16713e-05,0,-31676.9,7134.96,-868.486,
135,2.90495e-07,-0.00527043,2.69959e-05,0,-32597.2,7132.95,-876.003,
136,2.9141e-07,-0.00530076,3.35182e-05,0,-33693.4,7124.68,-924.85,
137,2.92637e-07,-0.00534299,4.22535e-05,0,-35105.8,7106.46,-1025.3,
138,2.9411e-07,-0.00539587,5.26951e-05,0,-36708.6,7075.13,-1172.28,
139,2.96283e-07,-0.00547807,6.80069e-05,0,-38884.2,7009.75,-1413.82,
140,2.9883e-07,-0.00558,8.57256e-05,0,-41129.5,6904.04,-1712.14,
141,3.02769e-07,-0.0057478,0.000112514,0,-43923.5,6685.51,-2180.67,
142,3.08372e-07,-0.00600239,0.000148837,0,-46778.7,6255.85,-2830.33,
143,3.1558e-07,-0.00634833,0.000191358,0,-48926.5,5508.47,-3598.27,
144,3.23612e-07,-0.00674517,0.000231499,0,-49615.9,4452.26,-4324.39,
145,3.33073e-07,-0.00721015,0.000266826,0,-48291.1,2984.7,-4961.63,
146,3.44283e-07,-0.00772751,0.000289814,0,-43327.5,1110.09,-5373.83,
147,3.56352e-07,-0.00818996,0.000291286,0,-32099.7,-833.784,-5400.29,
148,3.61213e-07,-0.00833064,0.000285483,0,-25488,-1545.89,-5297.93,
149,3.68276e-07,-0.0084676,0.000271146,0,-12774.6,-2498.04,-5046.31,
150,3.78949e-07,-0.00848547,0.000237523,0,9533.18,-3772.62,-4460.9,
151,3.89623e-07,-0.00827623,0.000191184,0,28474.7,-4884.82,-3664.53,
152,3.94718e-07,-0.00811455,0.000165073,0,34779.9,-5356.5,-3223.85,
153,3.99813e-07,-0.0079238,0.00013668,0,39880.4,-5778.32,-2756.48,
154,4.03994e-07,-0.00775009,0.000111888,0,43059.3,-6072.66,-2366.29,
155,4.0723e-07,-0.00760757,9.19235e-05,0,44980.2,-6262.27,-2074.41,
156,4.09758e-07,-0.00749223,7.59348e-05,0,46245.1,-6383.83,-1866.94,
157,4.11753e-07,-0.00739906,6.31144e-05,0,47093.2,-6460.04,-1730.77,
158,4.13359e-07,-0.00732298,5.27052e-05,0,47677,-6505.6,-1654.82,
159,4.14667e-07,-0.00726033,4.41771e-05,0,48086.9,-6528.9,-1632.45,
160,4.15743e-07,-0.00720841,3.71459e-05,0,48383,-6534.23,-1659.95,
161,4.16638e-07,-0.00716502,3.13027e-05,0,48606.6,-6523.07,-1736.03,
162,4.17389e-07,-0.00712846,2.64141e-05,0,48778.4,-6494.43,-1861.8,
163,4.18025e-07,-0.0070974,2.2299e-05,0,48912.6,-6444.84,-2040.78,
164,4.18568e-07,-0.00707078,1.88145e-05,0,49019.1,-6367.61,-2279.27,
165,4.19039e-07,-0.0070477,1.58437e-05,0,49105.2,-6251.02,-2587.59,
166,4.19454e-07,-0.00702732,1.32849e-05,0,49176.3,-6073.94,-2983.17,
167,4.19868e-07,-0.00700691,1.08253e-05,0,49242.9,-5755.99,-3560.57,
168,4.20283e-07,-0.00698648,8.5523e-06,0,49305.1,-5133.4,-4412.48,
169,4.20579e-07,-0.00697189,7.14506e-06,0,49346.7,-4304.55,-5224.84,
170,4.20823e-07,-0.00695984,6.22019e-06,0,49379.3,-3201.12,-5965.27,
171,4.21067e-07,-0.00694779,5.62333e-06,0,49410.4,-1611.83,-6575.37,
172,4.21265e-07,-0.00693801,5.45673e-06,0,49434.5,-47.0631,-6769.93,
173,4.21463e-07,-0.00692821,5.6052e-06,0,49457.6,1525.4,-6595.97,
174,4.21648e-07,-0.00691904,6.00987e-06,0,49478.2,2794.71,-6166.19,
175,4.21834e-07,-0.00690986,6.62395e-06,0,49498,3780.24,-5616.04,
176,4.22019e-07,-0.00690068,7.39541e-06,0,49516.9,4500.39,-5057.02,
177,4.22224e-07,-0.00689055,8.37666e-06,0,49536.7,5058.23,-4498.55,
178,4.22474e-07,-0.00687813,9.70547e-06,0,49559.4,5512.35,-3928.07,
179,4.22853e-07,-0.00685936,1.18779e-05,0,49590.7,5918.64,-3282.09,
180,4.23274e-07,-0.00683846,1.44286e-05,0,49621.1,6165.59,-2787.26,
181,4.23744e-07,-0.00681513,1.73654e-05,0,49649.5,6318.73,-2414.61,
182,4.24294e-07,-0.00678783,2.08696e-05,0,49675.4,6418.26,-2127.1,
183,4.24959e-07,-0.00675481,2.51582e-05,0,49696.2,6482.24,-1908.66,
184,4.25787e-07,-0.00671363,3.05461e-05,0,49706,6519.64,-1752.58,
185,4.26871e-07,-0.00665975,3.76241e-05,0,49691.7,6533.7,-1658.69,
186,4.28405e-07,-0.00658358,4.76387e-05,0,49619.2,6519.99,-1639.8,
187,4.3013e-07,-0.00649813,5.88506e-05,0,49464.6,6478.38,-1700.97,
188,4.32871e-07,-0.00636304,7.64788e-05,0,49060.2,6375.75,-1883.91,
189,4.35721e-07,-0.00622406,9.44532e-05,0,48434.1,6232.59,-2125.82,
190,4.39502e-07,-0.00604311,0.000117582,0,47205.1,5993.65,-2478.72,
191,4.44233e-07,-0.00582471,0.0001451,0,44994.8,5627.99,-2931.33,
192,4.50179e-07,-0.00556816,0.000177001,0,41009.2,5089.44,-3480.43,
193,4.56125e-07,-0.00534062,0.000205522,0,35247.5,4510.35,-3984.7,
194,4.6294e-07,-0.00512757,0.000234214,0,27292.1,3925.52,-4500.33,
195,4.72629e-07,-0.00491289,0.000268888,0,17297.8,3266.78,-5131.1,
196,4.83816e-07,-0.00477624,0.000302248,0,7338.53,2723.64,-5743.2,
197,4.96267e-07,-0.00474861,0.000332821,0,-2820.76,2173.82,-6306.94,
198,5.10325e-07,-0.00487054,0.000357514,0,-14739,1250,-6762.99,
199,5.18547e-07,-0.00502347,0.000364432,0,-22619.1,379.413,-6890.61,
200,5.24015e-07,-0.00516294,0.000364552,0,-28488.9,-353.905,-6892.83,
201,5.26763e-07,-0.00524555,0.000363021,0,-31679.5,-766.251,-6864.7,
202,5.36418e-07,-0.00560114,0.000347719,0,-41296.6,-2462.56,-6585.05,
203,5.44546e-07,-0.00595803,0.000321459,0,-46087.9,-3997.5,-6109.26,
204,5.52674e-07,-0.00634442,0.000282897,0,-48629.8,-5468.9,-5419.42,
205,5.61308e-07,-0.00676866,0.000229577,0,-49324.1,-6839.34,-4486.72,
206,5.67059e-07,-0.00705097,0.000188032,0,-48724.5,-7585.13,-3785.08,
207,5.71379e-07,-0.00725949,0.000154246,0,-47718.6,-8038.47,-3241.93,
208,5.74746e-07,-0.0074183,0.000126684,0,-46550.4,-8322.37,-2830.68,
209,5.77365e-07,-0.00753873,0.000104648,0,-45376.6,-8498.5,-2538.13,
210,5.79434e-07,-0.0076315,8.69511e-05,0,-44289.1,-8606.44,-2344.11,
211,5.81097e-07,-0.00770437,7.25789e-05,0,-43314.4,-8670.02,-2233.15,
212,5.82452e-07,-0.00776246,6.08125e-05,0,-42454.9,-8702.3,-2195.65,
213,5.83565e-07,-0.00780929,5.1119e-05,0,-41683,-8709.96,-2226.03,
214,5.8449e-07,-0.00784753,4.30685e-05,0,-40989.6,-8695.43,-2322.12,
215,5.85265e-07,-0.00787908,3.63369e-05,0,-40372.2,-8657.68,-2485.02,
216,5.85922e-07,-0.0079054,3.06733e-05,0,-39824.5,-8592.27,-2719.11,
217,5.86483e-07,-0.00792761,2.58794e-05,0,-39338.4,-8490.46,-3032.56,
218,5.86968e-07,-0.00794659,2.17941e-05,0,-38904.7,-8336.94,-3438.77,
219,5.87395e-07,-0.00796313,1.82773e-05,0,-38512.7,-8104.13,-3960.47,
220,5.87822e-07,-0.00797949,1.48948e-05,0,-38111.3,-7686.36,-4723.13,
221,5.88249e-07,-0.00799569,1.17649e-05,0,-37700.7,-6868.31,-5850.95,
222,5.88556e-07,-0.00800719,9.81402e-06,0,-37400.7,-5771.13,-6936.2,
223,5.88807e-07,-0.00801656,8.53442e-06,0,-37151.1,-4312.35,-7926.26,
224,5.89058e-07,-0.00802586,7.70237e-06,0,-36898.4,-2202.35,-8750.68,
225,5.89261e-07,-0.00803334,7.46279e-06,0,-36691.9,-123.458,-9022.77,
226,5.89465e-07,-0.00804077,7.65361e-06,0,-36483.3,1975.63,-8804.66,
227,5.89655e-07,-0.0080477,8.19746e-06,0,-36286.1,3678.63,-8239.59,
228,5.89845e-07,-0.00805459,9.03017e-06,0,-36087,5004.1,-7508.6,
229,5.90036e-07,-0.00806144,1.00803e-05,0,-35886.3,5973.69,-6762.45,
230,5.90245e-07,-0.00806892,1.14123e-05,0,-35663.9,6722,-6018.66,
231,5.905e-07,-0.00807799,1.32121e-05,0,-35389.6,7330.52,-5259.61,
232,5.90881e-07,-0.00809138,1.61142e-05,0,-34975.1,7870.86,-4408.12,
233,5.91311e-07,-0.00810632,1.95792e-05,0,-34498.5,8206.7,-3742.48,
234,5.9179e-07,-0.00812273,2.35682e-05,0,-33957.4,8415.09,-3241.4,
235,5.92351e-07,-0.00814158,2.83266e-05,0,-33311.9,8551.01,-2854.86,
236,5.93028e-07,-0.00816387,3.4152e-05,0,-32513.5,8639.35,-2560.95,
237,5.93873e-07,-0.00819093,4.14815e-05,0,-31489.6,8692.7,-2350.48,
238,5.94986e-07,-0.00822519,5.11671e-05,0,-30097.8,8716.32,-2223.07,
239,5.96415e-07,-0.00826688,6.36221e-05,0,-28228.6,8708.39,-2194.55,
240,5.97978e-07,-0.00830927,7.72049e-05,0,-25995.5,8672.95,-2256.65,
241,6.00161e-07,-0.00836234,9.60639e-05,0,-22538.2,8594.26,-2428.66,
242,6.03337e-07,-0.00842514,0.000123114,0,-16913.4,8436.24,-2765.22,
243,6.07408e-07,-0.00847799,0.00015695,0,-8932.2,8171.95,-3259.4,
244,6.13397e-07,-0.00849432,0.000204448,0,3527.9,7669.04,-4017.8,
245,6.20539e-07,-0.00841737,0.000256557,0,17724.5,6890.24,-4892.5,
246,6.25389e-07,-0.00831102,0.000288449,0,25847.1,6242.33,-5440.73,
247,6.31429e-07,-0.00813051,0.000323366,0,33593.5,5293.03,-6049.12,
248,6.37469e-07,-0.00790855,0.000352063,0,39611,4184.59,-6554.72,
249,6.42138e-07,-0.00771529,0.000369417,0,42988,3237.73,-6862.93,
250,6.46806e-07,-0.00750843,0.00038219,0,45511.2,2223.8,-7091.15,
251,6.60136e-07,-0.00687294,0.000391341,0,49011.3,-882.795,-7255.49,
252,6.71398e-07,-0.00632163,0.000366607,0,48351.1,-3477.13,-6803.46,
253,6.79322e-07,-0.00594729,0.000332414,0,45794,-5120.54,-6173.95,
254,6.85275e-07,-0.00568384,0.000298662,0,42509,-6191.7,-5549.43,
255,6.92465e-07,-0.00539879,0.000250156,0,36360.5,-7248.75,-4647.83,
256,6.96649e-07,-0.00525619,0.000218862,0,31668.7,-7685.94,-4063.86,
257,7.04198e-07,-0.00505038,0.000158763,0,23036.4,-8184.8,-2936.85,
258,7.08797e-07,-0.00495558,0.000120697,0,18242.1,-8354.65,-2217.63,
259,7.12001e-07,-0.00490225,9.38019e-05,0,15058.1,-8426.12,-1704.61,
260,7.14411e-07,-0.00486878,7.34482e-05,0,12729.9,-8460.91,-1310.89,
261,7.16176e-07,-0.0048478,5.85034e-05,0,11054.9,-8478.37,-1015.74,
262,7.17496e-07,-0.00483402,4.73041e-05,0,9815.2,-8487.75,-787.943,
263,7.18498e-07,-0.00482466,3.87978e-05,0,8880.99,-8492.99,-607.775,
264,7.19268e-07,-0.00481809,3.22524e-05,0,8165.86,-8495.94,-461.533,
265,7.19868e-07,-0.00481336,2.71598e-05,0,7611.41,-8497.53,-339.784,
266,7.20338e-07,-0.00480988,2.31635e-05,0,7177.37,-8498.25,-236.069,
267,7.20709e-07,-0.00480729,2.00131e-05,0,6835.79,-8498.36,-146.144,
268,7.21e-07,-0.00480533,1.75376e-05,0,6567.69,-8498.04,-67.6606,
269,7.21244e-07,-0.00480376,1.54658e-05,0,6343.53,-8497.33,5.94408,
270,7.21487e-07,-0.00480224,1.33943e-05,0,6119.53,-8495.99,90.3248,
271,7.21702e-07,-0.00480095,1.15758e-05,0,5923,-8493.96,177.865,
272,7.21916e-07,-0.0047997,9.75792e-06,0,5726.59,-8490.47,285.322,
273,7.2208e-07,-0.00479878,8.36637e-06,0,5576.25,-8485.98,389.149,
274,7.22222e-07,-0.00479799,7.15566e-06,0,5445.42,-8479.65,504.103,
275,7.22345e-07,-0.00479733,6.11093e-06,0,5332.47,-8470.83,632.698,
276,7.22452e-07,-0.00479677,5.21271e-06,0,5235.26,-8458.55,778.207,
277,7.22543e-07,-0.00479629,4.44236e-06,0,5151.77,-8441.49,944.466,
278,7.22621e-07,-0.00479589,3.7827e-06,0,5080.11,-8417.78,1135.99,
279,7.22688e-07,-0.00479555,3.2183e-06,0,5018.61,-8384.74,1358.17,
280,7.22746e-07,-0.00479527,2.73554e-06,0,4965.77,-8338.55,1617.51,
281,7.22796e-07,-0.00479502,2.32244e-06,0,4920.26,-8273.63,1922.04,
282,7.22839e-07,-0.00479481,1.96851e-06,0,4880.91,-8181.63,2282.05,
283,7.22876e-07,-0.00479463,1.66445e-06,0,4846.64,-8049.55,2711.34,
284,7.22909e-07,-0.00479447,1.40178e-06,0,4816.45,-7855.73,3230.14,
285,7.22942e-07,-0.00479431,1.14762e-06,0,4786.26,-7516.37,3956.06,
286,7.22975e-07,-0.00479415,9.09143e-07,0,4756.07,-6863.49,5003.87,
287,7.23001e-07,-0.00479403,7.3998e-07,0,4731.92,-5853.58,6154.82,
288,7.23021e-07,-0.00479393,6.35913e-07,0,4713.81,-4559.68,7166.27,
289,7.23041e-07,-0.00479384,5.63835e-07,0,4695.69,-2602.84,8085.23,
290,7.23056e-07,-0.00479377,5.38427e-07,0,4681.66,-665.749,8467.74,
291,7.23072e-07,-0.0047937,5.43984e-07,0,4667.64,1379.91,8381.04,
292,7.23089e-07,-0.00479362,5.84636e-07,0,4652.21,3369.82,7796.8,
293,7.23103e-07,-0.00479355,6.42491e-07,0,4639.15,4673.35,7092.65,
294,7.23117e-07,-0.00479349,7.1643e-07,0,4626.1,5632.17,6358.03,
295,7.23133e-07,-0.00479341,8.09248e-07,0,4612,6363.92,5625.52,
296,7.23151e-07,-0.00479333,9.33414e-07,0,4595.01,6957.1,4872.85,
297,7.23178e-07,-0.00479321,1.12453e-06,0,4570.87,7472.58,4038.15,
298,7.23209e-07,-0.00479306,1.36735e-06,0,4541.91,7821.24,3312.78,
299,7.23244e-07,-0.00479291,1.64408e-06,0,4510.05,8037.89,2745.7,
300,7.23284e-07,-0.00479273,1.97e-06,0,4473.35,8182.13,2280.25,
301,7.23332e-07,-0.00479251,2.3624e-06,0,4429.83,8281.46,1888.04,
302,7.2339e-07,-0.00479226,2.84349e-06,0,4377.02,8350.97,1552.14,
303,7.23462e-07,-0.00479195,3.44778e-06,0,4311.16,8400.15,1259.47,
304,7.23558e-07,-0.00479154,4.25484e-06,0,4223.69,8435.87,993.253,
305,7.23686e-07,-0.004791,5.33938e-06,0,4106.62,8460.67,755.057,
306,7.23814e-07,-0.00479048,6.42628e-06,0,3989.63,8473.96,590.138,
307,7.23984e-07,-0.00478982,7.8639e-06,0,3835.21,8483.73,433.398,
308,7.24189e-07,-0.00478905,9.60322e-06,0,3648.73,8490.1,295.739,
309,7.24415e-07,-0.00478825,1.15206e-05,0,3443.49,8493.93,180.771,
310,7.24692e-07,-0.00478733,1.388e-05,0,3191.32,8496.47,69.2941,
311,7.25026e-07,-0.00478632,1.67134e-05,0,2888.98,8497.97,-39.4484,
312,7.25416e-07,-0.00478526,2.00293e-05,0,2535.72,8498.64,-146.677,
313,7.25912e-07,-0.00478411,2.42423e-05,0,2087.69,8498.61,-265.075,
314,7.26688e-07,-0.00478276,3.08383e-05,0,1387.74,8497.47,-428.71,
315,7.27481e-07,-0.00478195,3.75773e-05,0,674.165,8495.45,-581.293,
316,7.28704e-07,-0.00478179,4.79645e-05,0,-423.534,8491.12,-801.866,
317,7.30141e-07,-0.00478333,6.0161e-05,0,-1710.74,8484.34,-1049.26,
