t#,time,x0,x1,x2,v1,v2,v3
29,1.40592e-07,0.000348855,0.00374315,0,15523.6,-70895.9,1893.42,
30,1.4185e-07,0.000368259,0.00365124,0,15399.6,-75215.4,5537.61,
31,1.4438e-07,0.000408277,0.00345084,0,16584.7,-82899.6,13828.8,
32,1.46816e-07,0.000452224,0.0032418,0,19855.4,-88383,23061.3,
33,1.49327e-07,0.000508554,0.00301526,0,25341.7,-91595.5,33881.2,
34,1.51839e-07,0.000580915,0.00278437,0,32500,-91676,45989.4,
35,1.54441e-07,0.000676606,0.00254983,0,41250.3,-87890.6,59709.4,
36,1.57044e-07,0.000796737,0.00233061,0,51263,-79774.5,74208,
37,1.59643e-07,0.000944266,0.00213929,0,62495.7,-66584.6,88582,
38,1.62241e-07,0.00112266,0.0019893,0,75026.8,-47937.3,101291,
39,1.65251e-07,0.00137249,0.00188553,0,91287.6,-20071.3,110998,
40,1.68261e-07,0.00167422,0.00187191,0,109549,11170.4,112335,
41,1.71271e-07,0.00203427,0.00195085,0,130060,40543.2,104785,
42,1.73964e-07,0.00241155,0.00208998,0,150474,61854.1,92578.9,
43,1.76658e-07,0.00284664,0.00227889,0,173014,77517.4,77854.5,
44,1.79351e-07,0.0033454,0.00250288,0,197772,88044.2,62546.4,
45,1.82502e-07,0.00401801,0.00279271,0,229601,95043.3,45331.4,
46,1.85691e-07,0.00480579,0.00310077,0,265006,97459,29392.6,
47,1.8888e-07,0.00571183,0.00341033,0,303809,96121.5,15181.1,
48,1.91258e-07,0.00647125,0.00363565,0,335169,93085.5,5722.26,
49,1.93159e-07,0.00713326,0.00380931,0,361870,89534.1,-1144.11,
50,1.95059e-07,0.00784751,0.00397532,0,390195,85036.5,-7404.3,
51,1.97456e-07,0.00882836,0.00417108,0,428560,78021.7,-14443.4,
52,2.00356e-07,0.0101436,0.00438256,0,479590,67463.7,-21667.2,
53,2.02625e-07,0.0112815,0.00452466,0,523867,57489.5,-26309.2,
54,2.05312e-07,0.0127662,0.00466089,0,582502,43497.5,-30588.4,
55,2.07999e-07,0.0144196,0.00475599,0,649813,26804.7,-33452.8,
56,2.11461e-07,0.0168432,0.00480514,0,754205,650.018,-34868.2,
57,2.14755e-07,0.0195261,0.0047588,0,880218,-29685.9,-33646.4,
58,2.17022e-07,0.0216402,0.00466503,0,988703,-53325.6,-31331.5,
59,2.18842e-07,0.0235325,0.00455031,0,1.09296e+06,-72515.2,-28690.8,
60,2.20114e-07,0.0249745,0.00445039,0,1.17635e+06,-84170.4,-26534.5,
61,2.21223e-07,0.0263233,0.00435289,0,1.25609e+06,-90777.9,-24543.7,
62,2.21908e-07,0.0272013,0.00429021,0,1.30772e+06,-91726.4,-23320,
63,2.22452e-07,0.027923,0.00424075,0,1.34902e+06,-89904.8,-22386.9,
64,2.23007e-07,0.0286838,0.00419202,0,1.39033e+06,-85056.1,-21498.4,
65,2.2354e-07,0.0294344,0.00414866,0,1.42747e+06,-77199,-20737.8,
66,2.24014e-07,0.0301182,0.00411424,0,1.45686e+06,-67680.8,-20158.1,
67,2.24381e-07,0.0306577,0.0040909,0,1.47641e+06,-59104.3,-19780.7,
68,2.24684e-07,0.0311069,0.00407412,0,1.49004e+06,-51691,-19519,
69,2.25026e-07,0.0316183,0.00405787,0,1.5027e+06,-43452.7,-19275.3,
70,2.25392e-07,0.0321706,0.00404348,0,1.51331e+06,-35296.3,-19069.2,
71,2.2578e-07,0.0327601,0.00403127,0,1.5218e+06,-27814.1,-18903.6,
72,2.26218e-07,0.0334276,0.00402065,0,1.52883e+06,-20983.7,-18768.4,
73,2.26806e-07,0.0343291,0.00401043,0,1.53544e+06,-14195.4,-18648.4,
74,2.27395e-07,0.0352338,0.00400354,0,1.54002e+06,-9510.18,-18575.2,
75,2.28064e-07,0.0362666,0.00399846,0,1.54373e+06,-5911.25,-18526.3,
76,2.28786e-07,0.0373813,0.00399518,0,1.54659e+06,-3355.13,-18497.8,
77,2.2967e-07,0.03875,0.00399317,0,1.54904e+06,-1349.73,-18481.5,
78,2.30805e-07,0.0405101,0.0039926,0,1.55112e+06,202.904,-18474.4,
79,2.32413e-07,0.0430049,0.00399402,0,1.55283e+06,1439.95,-18470.6,
80,2.34387e-07,0.0460719,0.0039978,0,1.5539e+06,2326.17,-18459.8,
81,2.36697e-07,0.0496612,0.00400404,0,1.55447e+06,3046.65,-18429.9,
82,2.39006e-07,0.0532514,0.00401186,0,1.55473e+06,3730.72,-18365.9,
83,2.40922e-07,0.0562308,0.00401958,0,1.55483e+06,4344.57,-18280.4,
84,2.42838e-07,0.0592102,0.00402855,0,1.55487e+06,5025.33,-18158.1,
85,2.44371e-07,0.0615929,0.0040367,0,1.55489e+06,5612.97,-18031,
86,2.46592e-07,0.0650472,0.00405018,0,1.55491e+06,6536.17,-17791,
87,2.49197e-07,0.069097,0.0040687,0,1.55491e+06,7704.79,-17416,
88,2.50963e-07,0.071843,0.00408304,0,1.55491e+06,8536.82,-17098.9,
89,2.52729e-07,0.074589,0.00409887,0,1.5549e+06,9392.6,-16726.4,
90,2.54949e-07,0.0780404,0.00412093,0,1.5549e+06,10485.7,-16178.6,
91,2.56799e-07,0.080918,0.00414118,0,1.55489e+06,11400.6,-15653.2,
92,2.58692e-07,0.0838615,0.00416364,0,1.55489e+06,12326,-15054.2,
93,2.60585e-07,0.086805,0.00418784,0,1.55488e+06,13230.1,-14396.9,
94,2.61929e-07,0.0888935,0.00420603,0,1.55488e+06,13851.5,-13899.7,
95,2.63272e-07,0.090982,0.00422504,0,1.55488e+06,14453.4,-13379.1,
96,2.64695e-07,0.0931941,0.00424604,0,1.55487e+06,15067.3,-12804.6,
97,2.66154e-07,0.0954631,0.00426847,0,1.55487e+06,15667.8,-12195.7,
98,2.6746e-07,0.0974948,0.00428928,0,1.55487e+06,16179,-11636.8,
99,2.68696e-07,0.0994159,0.00430956,0,1.55487e+06,16638.2,-11098.8,
100,2.70211e-07,0.101771,0.00433516,0,1.55487e+06,17169.1,-10429.5,
101,2.71725e-07,0.104126,0.00436155,0,1.55486e+06,17663.7,-9753.72,
102,2.7324e-07,0.106481,0.00438865,0,1.55486e+06,18122.6,-9074.43,
103,2.74687e-07,0.108732,0.00441518,0,1.55486e+06,18527.3,-8427.11,
104,2.76234e-07,0.111137,0.00444415,0,1.55486e+06,18924.8,-7739.52,
105,2.77781e-07,0.113542,0.00447371,0,1.55486e+06,19287.2,-7060.38,
106,2.79047e-07,0.11551,0.00449829,0,1.55486e+06,19558.9,-6512.08,
107,2.80312e-07,0.117477,0.0045232,0,1.55486e+06,19809.7,-5971.45,
108,2.81369e-07,0.119121,0.00454426,0,1.55486e+06,20003.9,-5526.12,
109,2.82534e-07,0.120932,0.00456767,0,1.55486e+06,20202.5,-5042.47,
110,2.83543e-07,0.122501,0.00458814,0,1.55487e+06,20362.4,-4629.61,
111,2.84552e-07,0.12407,0.00460876,0,1.55487e+06,20511,-4225.04,
112,2.85561e-07,0.125639,0.00462952,0,1.55487e+06,20649.3,-3826.6,
113,2.86365e-07,0.126889,0.00464617,0,1.55487e+06,20752.6,-3513.69,
114,2.87036e-07,0.127932,0.00466011,0,1.55487e+06,20834.1,-3256.46,
115,2.87587e-07,0.128789,0.00467162,0,1.55487e+06,20898,-3048.48,
116,2.88295e-07,0.12989,0.00468644,0,1.55487e+06,20975.9,-2786.42,
117,2.89003e-07,0.13099,0.00470131,0,1.55487e+06,21049.8,-2527.72,
118,2.89846e-07,0.132302,0.00471911,0,1.55487e+06,21132.8,-2224.72,
119,2.90428e-07,0.133206,0.00473141,0,1.55487e+06,21187,-2018.6,
120,2.911e-07,0.134251,0.00474567,0,1.55487e+06,21246.5,-1783.64,
121,2.91705e-07,0.135191,0.00475853,0,1.55487e+06,21297.5,-1576.06,
122,2.92227e-07,0.136004,0.00476967,0,1.55487e+06,21339.5,-1399.08,
123,2.92775e-07,0.136855,0.00478137,0,1.55487e+06,21381.8,-1214.93,
124,2.93332e-07,0.137722,0.0047933,0,1.55487e+06,21423,-1029,
125,2.9389e-07,0.138589,0.00480525,0,1.55487e+06,21462.3,-845.528,
126,2.94237e-07,0.139129,0.00481272,0,1.55487e+06,21485.9,-732.626,
127,2.94715e-07,0.139871,0.00482298,0,1.55487e+06,21517.3,-579.163,
128,2.95354e-07,0.140865,0.00483675,0,1.55487e+06,21557.3,-376.033,
129,2.95685e-07,0.141381,0.0048439,0,1.55487e+06,21577.3,-271.828,
130,2.9603e-07,0.141917,0.00485135,0,1.55487e+06,21597.5,-164.271,
131,2.96175e-07,0.142142,0.00485447,0,1.55487e+06,21605.8,-119.573,
132,2.9632e-07,0.142367,0.0048576,0,1.55487e+06,21614,-75.3069,
133,2.96603e-07,0.142807,0.00486372,0,1.55487e+06,21629.7,10.059,
134,2.96686e-07,0.142937,0.00486552,0,1.55487e+06,21634.3,34.8502,
135,2.96781e-07,0.143084,0.00486757,0,1.55487e+06,21639.4,62.8722,
136,2.96875e-07,0.143231,0.00486962,0,1.55487e+06,21644.5,90.8423,
137,2.97349e-07,0.143967,0.00487987,0,1.55487e+06,21669.5,230.13,
138,2.98221e-07,0.145323,0.00489878,0,1.55487e+06,21713,483.174,
139,2.9863e-07,0.14596,0.00490769,0,1.55487e+06,21732.4,600.794,
140,2.99199e-07,0.146845,0.00492006,0,1.55487e+06,21758.3,761.874,
141,2.99785e-07,0.147756,0.00493282,0,1.55487e+06,21783.7,924.695,
142,3.00372e-07,0.148667,0.00494559,0,1.55487e+06,21807.9,1085.26,
143,3.01004e-07,0.149651,0.0049594,0,1.55487e+06,21832.8,1256.1,
144,3.01637e-07,0.150635,0.00497322,0,1.55487e+06,21856.5,1423.72,
145,3.02292e-07,0.151654,0.00498755,0,1.55486e+06,21879.8,1594.81,
146,3.03068e-07,0.152859,0.00500452,0,1.55486e+06,21905.8,1793.45,
147,3.03843e-07,0.154064,0.00502151,0,1.55486e+06,21930.2,1988.29,
148,3.04703e-07,0.155402,0.00504039,0,1.55486e+06,21955.7,2200.07,
149,3.05849e-07,0.157183,0.00506556,0,1.55485e+06,21987.1,2475.18,
150,3.07092e-07,0.159117,0.00509292,0,1.55485e+06,22018.6,2763.46,
151,3.08354e-07,0.161079,0.00512072,0,1.55484e+06,22047.9,3046.94,
152,3.10237e-07,0.164006,0.00516228,0,1.55482e+06,22088,3453.36,
153,3.11025e-07,0.165232,0.00517969,0,1.55481e+06,22103.7,3618.04,
154,3.11813e-07,0.166457,0.00519712,0,1.5548e+06,22119,3778.83,
155,3.12601e-07,0.167682,0.00521455,0,1.55479e+06,22134.2,3935.71,
156,3.13791e-07,0.169532,0.00524089,0,1.55477e+06,22156.9,4165.9,
157,3.15728e-07,0.172543,0.00528385,0,1.55473e+06,22194.4,4525.02,
158,3.18233e-07,0.176439,0.00533953,0,1.55464e+06,22247.4,4962.36,
159,3.22546e-07,0.183143,0.00543572,0,1.55438e+06,22368.3,5649.18,
160,3.28585e-07,0.192528,0.00557165,0,1.55348e+06,22696.2,6488.94,
161,3.35314e-07,0.202974,0.00572696,0,1.55061e+06,23596.8,7291.61,
162,3.39293e-07,0.209136,0.00582264,0,1.54692e+06,24557.2,7714.31,
163,3.43271e-07,0.215279,0.00592255,0,1.54098e+06,25649.9,8106.64,
164,3.47009e-07,0.221026,0.0060198,0,1.53358e+06,26271.4,8448.81,
165,3.50882e-07,0.226949,0.00612155,0,1.52549e+06,26149.3,8769.76,
166,3.5539e-07,0.233807,0.00623779,0,1.51742e+06,25355.1,9093.09,
167,3.59898e-07,0.240634,0.00635002,0,1.51156e+06,24450.8,9366.58,
168,3.64551e-07,0.247658,0.00646198,0,1.50756e+06,23720.3,9604.29,
169,3.69204e-07,0.254666,0.00657115,0,1.50506e+06,23243.7,9803.35,
170,3.73857e-07,0.261665,0.0066786,0,1.50354e+06,22968.7,9972.51,
171,3.78239e-07,0.268251,0.00677892,0,1.50268e+06,22837.9,10107,
172,3.8262e-07,0.274834,0.00687885,0,1.50217e+06,22787.6,10221,
173,3.87227e-07,0.281754,0.00698381,0,1.5019e+06,22785.9,10323.6,
174,3.93505e-07,0.291182,0.00712696,0,1.50182e+06,22821.2,10436.6,
175,3.99783e-07,0.300611,0.00727033,0,1.50207e+06,22847.8,10524.9,
176,4.07125e-07,0.311641,0.00743797,0,1.50291e+06,22795.2,10598.3,
177,4.12524e-07,0.319759,0.00756072,0,1.50411e+06,22660.8,10632.9,
178,4.16793e-07,0.326182,0.00765712,0,1.50555e+06,22507.3,10652,
179,4.22172e-07,0.334287,0.00777772,0,1.50804e+06,22347.4,10666.5,
180,4.30148e-07,0.346333,0.00795608,0,1.51253e+06,22462,10681.4,
181,4.40729e-07,0.362366,0.0081974,0,1.51764e+06,23213.6,10690.2,
182,4.55777e-07,0.385236,0.00855528,0,1.5213e+06,24286.5,10680.1,
183,4.71947e-07,0.409847,0.00895443,0,1.52236e+06,25024.1,10637.7,
184,5.0015e-07,0.452781,0.00967218,0,1.52222e+06,25824,10482.3,
185,5.29368e-07,0.497253,0.0104368,0,1.52195e+06,26507.6,10207.3,
186,5.39473e-07,0.512632,0.0107058,0,1.52192e+06,26738.2,10084.1,
187,5.437e-07,0.519065,0.010819,0,1.52191e+06,26834.8,10028.3,
188,5.44314e-07,0.52,0.0108355,0,1.52191e+06,26848.9,10019.9,
