loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
13,-1.11106,1.47734,0.187194,3.11391e-05,11.9366,0.0193633,0.00160815,-1.85796e-18,-1.10873e-16,0.00349033,190388,-0.945418,1.49089,0.159286,1.82976e-05,11.8894,0.0147964,0.00123663,0,0,0.00174516,95194,-13.5889,1.28998,3.93917,3.89877e-05,47.1312,0.0446134,0.000873903,4.5035e-17,-1.56773e-17,0.00349033,190388,-5.87611,1.29563,1.70338,4.5081e-05,20.8577,0.0318602,0.00141496,0,0,0.00174516,95194
14,-0.196942,1.53947,0.16129,2.30031e-05,6.4405,0.0121776,0.00188897,1.91413e-17,1.50196e-17,0.00260191,89222,-0.140507,1.55474,0.115071,1.61211e-05,8.86184,0.011954,0.00134859,0,0,0.00130096,44611,-10.3045,1.30228,2.86016,2.98462e-05,37.4745,0.0346856,0.000860476,2.40675e-17,-5.31961e-17,0.00259947,89100,-6.7256,1.30525,1.86679,2.2864e-05,24.7664,0.0246593,0.000927194,0,0,0.00129974,44550
15,-0.251638,1.54249,0.118147,2.21648e-05,9.00002,0.0141295,0.0015687,-1.78604e-19,4.22206e-18,0.00377347,198008,-0.16141,1.55881,0.0757867,1.72768e-05,13.5387,0.0152951,0.00112957,0,0,0.00188674,99004,-14.2329,1.31576,3.72778,3.27397e-05,54.6104,0.0436968,0.000749247,-6.8245e-17,-2.35397e-16,0.00377347,198008,-8.20875,1.318,2.14998,2.83831e-05,31.8067,0.0310316,0.000914653,0,0,0.00188674,99004
16,-0.0825057,1.56562,0.0629296,1.53381e-05,15.9989,0.0156652,0.000979116,4.0085e-18,-5.02611e-19,0.00380625,198876,-0.0556919,1.56843,0.042474,1.13625e-05,23.6168,0.0163813,0.000693624,0,0,0.00190312,99438,-24.9725,1.32779,6.20019,2.06971e-05,100.743,0.0470449,0.000439944,5.92371e-17,-3.71233e-16,0.00380627,198878,-8.69937,1.33032,2.15989,2.97061e-05,35.5014,0.0334362,0.000888442,0,0,0.00190314,99439
17,-0.186118,1.5578,0.0718804,1.44741e-05,14.3939,0.0144352,0.0010027,8.74121e-19,-4.33592e-18,0.00380376,198802,-0.135637,1.5638,0.0523903,9.92949e-06,19.4387,0.0138934,0.000714693,0,0,0.00190188,99401,-24.4086,1.32712,6.0779,2.08053e-05,98.1887,0.0465736,0.000446719,5.48157e-17,-1.927e-16,0.00380372,198800,-8.05555,1.33011,2.00588,3.15209e-05,32.8493,0.0331325,0.000951359,0,0,0.00190186,99400
18,-0.365912,1.53915,0.0973812,1.39632e-05,11.6438,0.0127573,0.00109453,-6.37822e-18,4.75386e-17,0.00374316,197142,-0.267756,1.55292,0.0712575,9.54095e-06,15.0397,0.0119808,0.000796355,0,0,0.00187158,98571,-22.2814,1.32867,5.51341,2.52394e-05,90.2277,0.0491547,0.000513468,-5.87701e-17,-3.14735e-16,0.00374316,197142,-7.93291,1.33167,1.96295,3.54459e-05,32.5689,0.0349712,0.00101357,0,0,0.00187158,98571
19,-0.652027,1.51533,0.1205,1.39991e-05,11.8269,0.0128869,0.0010863,4.2742e-18,4.75212e-17,0.00344945,188976,-0.483143,1.53565,0.0892858,9.44651e-06,13.8144,0.0114306,0.000826425,0,0,0.00172473,94488,-21.258,1.32713,5.2959,2.88643e-05,85.5195,0.0511958,0.000563803,6.92924e-17,-3.9191e-16,0.00344945,188976,-7.73643,1.33028,1.92734,3.96557e-05,31.5732,0.0364322,0.00108848,0,0,0.00172473,94488
20,-1.07334,1.49219,0.1571,1.46035e-05,13.6987,0.0141875,0.00102933,-1.69769e-18,4.92946e-18,0.00302988,177062,-0.792852,1.51408,0.116046,9.88464e-06,14.0342,0.0117969,0.000837899,0,0,0.00151494,88531,-22.529,1.32061,5.76781,2.82903e-05,88.1717,0.0515487,0.000548806,-2.44898e-17,-1.59887e-16,0.00302987,177060,-7.38797,1.32423,1.89144,4.31348e-05,29.3861,0.0367119,0.00117495,0,0,0.00151493,88530
21,-1.21327,1.48926,0.165762,1.83343e-05,14.9131,0.0165903,0.00110512,1.01381e-17,-1.0806e-16,0.0029033,172834,-0.928633,1.50732,0.126873,1.19769e-05,14.6789,0.0132859,0.000901476,0,0,0.00145165,86417,-19.5826,1.31031,5.23225,3.04681e-05,73.4821,0.0489682,0.000622201,-5.76556e-17,-3.67651e-16,0.00290269,172812,-6.72998,1.31476,1.79817,4.43276e-05,25.7442,0.0349182,0.00126947,0,0,0.00145135,86406
22,-1.10869,1.4876,0.166726,2.58056e-05,13.3704,0.0186391,0.00138449,6.80707e-18,4.28079e-17,0.00346326,189646,-0.937558,1.50017,0.140991,1.52578e-05,13.3272,0.0142953,0.00106733,0,0,0.00173163,94823,-16.5584,1.29832,4.64248,3.32883e-05,59.2746,0.0461213,0.000721756,-6.17921e-17,2.02277e-16,0.00346333,189648,-6.07422,1.30384,1.70304,4.53715e-05,22.2521,0.0329391,0.00137744,0,0,0.00173166,94824
23,-1.25377,1.46897,0.208244,2.75965e-05,12.3506,0.0185572,0.0014871,-2.56768e-17,8.32002e-17,0.00378055,198196,-1.00559,1.48691,0.167023,1.72037e-05,12.0415,0.0144434,0.00119111,0,0,0.00189028,99098,-13.6539,1.2896,3.96349,3.84712e-05,47.289,0.0443959,0.000866549,-2.15284e-17,2.62107e-16,0.00378053,198194,-5.75245,1.29557,1.66983,4.56574e-05,20.4157,0.0317221,0.00143929,0,0,0.00189027,99097
24,-0.422596,1.51038,0.16539,2.02222e-05,7.12611,0.0120259,0.00168155,7.80182e-18,-3.15534e-17,0.00360631,184422,-0.299191,1.53828,0.117096,1.42809e-05,9.30446,0.0115332,0.00123824,0,0,0.00180316,92211,-13.8451,1.30507,3.78636,2.59024e-05,50.8898,0.0376267,0.000688404,-9.10712e-19,-3.39003e-16,0.00360541,184356,-7.17031,1.30838,1.96094,2.50076e-05,26.7287,0.0267691,0.000934194,0,0,0.00180271,92178
25,-0.343816,1.52896,0.134191,1.81546e-05,8.33295,0.0123103,0.00147475,8.27251e-18,-2.56231e-18,0.003423,188542,-0.260837,1.54571,0.101803,1.19653e-05,10.4912,0.0112076,0.00106761,0,0,0.0017115,94271,-13.0236,1.31843,3.37682,2.73141e-05,50.5248,0.0383636,0.000711979,-1.52347e-17,2.2899e-17,0.003423,188542,-7.10975,1.32153,1.84346,2.50165e-05,27.963,0.0272913,0.000916649,0,0,0.0017115,94271
26,-0.222526,1.5374,0.154191,1.58225e-05,6.80659,0.0103834,0.00152383,5.07553e-18,2.85056e-17,0.00374021,197116,-0.194023,1.54524,0.134427,9.07451e-06,7.71904,0.00837207,0.0010839,0,0,0.0018701,98558,-17.3475,1.32594,4.34819,2.00741e-05,69.4395,0.0384831,0.000521634,3.33669e-17,1.34288e-16,0.00374021,197116,-8.04915,1.32859,2.01753,2.16316e-05,32.6085,0.0273568,0.000790723,0,0,0.0018701,98558
27,-0.378131,1.50816,0.18465,1.47067e-05,6.19001,0.00955947,0.00153845,5.27641e-18,-2.80221e-18,0.00381187,199024,-0.323116,1.52371,0.157782,8.60559e-06,6.99954,0.00776957,0.0011076,0,0,0.00190593,99512,-18.4308,1.32883,4.56144,2.25495e-05,74.6903,0.0422706,0.000533456,5.01655e-17,2.39199e-16,0.00381187,199024,-8.19114,1.33142,2.02722,2.53693e-05,33.5902,0.0300479,0.000844296,0,0,0.00190593,99512
28,-0.478722,1.48848,0.205934,1.46897e-05,5.96878,0.00939468,0.00156362,-1.36741e-17,3.93568e-17,0.00378619,197244,-0.405359,1.50878,0.174377,8.67404e-06,6.677,0.00762462,0.00113763,0,0,0.0018931,98622,-20.6267,1.32716,5.13873,2.23328e-05,82.9898,0.044361,0.000503432,1.93145e-18,3.97627e-16,0.00378616,197220,-8.70249,1.32952,2.16804,2.64663e-05,35.3929,0.0315182,0.000839717,0,0,0.00189308,98610
29,-0.0330451,1.56727,0.105686,1.33661e-05,9.47234,0.0112521,0.00118788,-4.49008e-18,-1.42437e-17,0.00211292,132432,-0.0195238,1.56957,0.0624851,1.13032e-05,16.0099,0.0134523,0.000840246,0,0,0.00105646,66216,-17.4614,1.33736,4.1647,2.91367e-05,73.4512,0.0475509,0.000612746,-6.82309e-17,-3.47451e-18,0.00211095,132292,-10.0554,1.33876,2.39829,2.52987e-05,42.5764,0.0337229,0.000750192,0,0,0.00105547,66146
30,-0.623631,1.5163,0.120573,2.01603e-05,11.5193,0.0152617,0.00132098,-6.32673e-18,6.657e-17,0.00310736,179654,-0.414638,1.54231,0.0801693,1.51606e-05,14.6181,0.0148929,0.00101797,0,0,0.00155368,89827,-20.1755,1.31857,5.21149,3.08385e-05,78.2981,0.0507439,0.000607729,-9.10075e-17,-3.84788e-16,0.00310736,179654,-8.07267,1.32145,2.08524,3.85354e-05,31.7316,0.0360833,0.00106796,0,0,0.00155368,89827
31,-0.198382,1.5534,0.0904522,1.76559e-05,11.4907,0.0142456,0.00123939,-9.51783e-19,8.07705e-18,0.00349862,190616,-0.151689,1.56049,0.0691606,1.15456e-05,14.7918,0.013069,0.000883437,0,0,0.00174931,95308,-18.0123,1.31857,4.65542,2.06518e-05,69.9063,0.0392371,0.000526332,-1.89678e-17,9.98373e-17,0.00349862,190616,-7.64604,1.3217,1.97618,2.43253e-05,30.0893,0.027915,0.000871408,0,0,0.00174931,95308
32,-0.565159,1.52093,0.115626,1.85996e-05,11.411,0.0145864,0.00127513,2.24826e-19,-4.99374e-17,0.00377902,198156,-0.411332,1.54104,0.0841563,1.27774e-05,13.8931,0.0133294,0.000958582,0,0,0.00188951,99078,-12.769,1.32122,3.27344,3.86568e-05,50.1143,0.0454211,0.000851076,-1.41626e-17,1.85104e-16,0.00377902,198156,-6.6449,1.32486,1.70348,3.71416e-05,26.5073,0.0323493,0.00114814,0,0,0.00188951,99078
33,-0.834254,1.49371,0.155703,1.79543e-05,10.8924,0.0140258,0.00128009,3.89835e-18,2.3825e-18,0.00383381,199610,-0.634118,1.51694,0.118348,1.18109e-05,11.8473,0.0118461,0.000997024,0,0,0.00191691,99805,-11.9051,1.31949,3.0767,4.39226e-05,46.3915,0.0466034,0.000942475,3.16879e-17,3.9614e-16,0.00383381,199610,-6.32446,1.32346,1.63446,4.13404e-05,25.084,0.0332115,0.00124476,0,0,0.00191691,99805
34,-1.07977,1.46658,0.207904,1.68254e-05,10.4178,0.013311,0.00126402,3.72859e-17,4.03045e-17,0.00384124,199806,-0.887873,1.48535,0.170957,1.02307e-05,10.4606,0.0103826,0.000985376,0,0,0.00192062,99903,-15.5422,1.31629,4.05902,3.59987e-05,59.7585,0.0479248,0.00075115,-6.94272e-17,1.16412e-16,0.00384124,199806,-6.7552,1.32027,1.76419,4.14128e-05,26.4329,0.0341504,0.00121266,0,0,0.00192062,99903
35,-1.20834,1.44554,0.253673,1.63274e-05,9.69789,0.0126817,0.00128748,-1.00641e-18,-3.15463e-17,0.00382922,197030,-1.05123,1.45984,0.220688,9.38398e-06,9.53872,0.00951894,0.000985822,0,0,0.00191461,98515,-22.9086,1.31118,6.0955,2.38408e-05,86.261,0.0469211,0.000508103,-9.41523e-17,1.49877e-16,0.00382895,196860,-7.23081,1.31511,1.92397,3.77662e-05,27.6951,0.0334264,0.00112983,0,0,0.00191447,98430
36,-1.14707,1.45389,0.234705,2.12892e-05,9.86671,0.0145918,0.00145898,7.5821e-18,1.30844e-17,0.00356284,185422,-0.999631,1.46782,0.204538,1.22146e-05,9.77451,0.0109842,0.00111201,0,0,0.00178142,92711,-21.0609,1.30313,5.78798,2.59313e-05,76.8076,0.0462764,0.000560358,-4.9807e-19,-6.20057e-16,0.00356184,185270,-7.26416,1.30703,1.99634,3.75916e-05,26.9332,0.0329577,0.0011406,0,0,0.00178092,92635
37,-0.788895,1.47034,0.204044,1.91864e-05,7.95101,0.0124128,0.0015457,1.61428e-17,1.18295e-17,0.00317919,181572,-0.590789,1.50312,0.152805,1.28101e-05,8.82846,0.0106586,0.00120185,0,0,0.00158959,90786,-18.133,1.30615,4.92799,2.36082e-05,66.9249,0.0411824,0.000573259,-8.50776e-17,-1.69408e-16,0.00317919,181572,-7.7882,1.30927,2.11659,2.74831e-05,29.1299,0.0292894,0.000938329,0,0,0.00158959,90786
38,0.0923464,-1.56086,0.107313,1.28939e-05,9.39802,0.0110086,0.00117126,-8.83429e-18,4.17011e-17,0.00254277,154812,0.0555903,-1.5672,0.0646011,1.07096e-05,15.5275,0.0128955,0.000830487,0,0,0.00127138,77406,-18.132,1.3236,4.58888,1.67503e-05,71.8631,0.0357823,0.000468117,-7.26887e-17,-1.12849e-16,0.00254208,154778,-9.29086,1.32548,2.35135,1.63447e-05,37.1362,0.0253968,0.000643574,0,0,0.00127104,77389
39,-0.0986989,1.55994,0.109754,1.35874e-05,9.20005,0.0111812,0.0012152,2.54189e-18,1.31015e-18,0.00325861,183986,-0.0696408,1.5654,0.0774421,9.62841e-06,12.9755,0.0111775,0.000861408,0,0,0.00162931,91993,-21.8084,1.32528,5.47528,1.47471e-05,87.047,0.0369362,0.00039926,4.9487e-17,1.88751e-16,0.00325866,183988,-7.96852,1.32827,2.0006,2.01799e-05,32.239,0.0262748,0.000768034,0,0,0.00162933,91994
40,-0.629102,1.50431,0.146123,2.02311e-05,9.55199,0.0139318,0.00145215,-5.59503e-18,2.55272e-17,0.00354497,172656,-0.492502,1.5251,0.114393,1.29214e-05,10.8622,0.0118594,0.00108955,0,0,0.00177248,86328,-14.1663,1.32182,3.61867,3.82535e-05,55.7346,0.0476427,0.000802925,-1.22229e-16,-3.44096e-16,0.00354469,172566,-7.2336,1.32494,1.84776,3.74583e-05,28.8592,0.033897,0.00110506,0,0,0.00177234,86283
41,-1.04426,1.46236,0.215648,2.32778e-05,9.69394,0.0151096,0.0015406,6.47077e-18,-1.19697e-16,0.00381299,199060,-0.770678,1.49323,0.15915,1.57707e-05,10.0153,0.0126053,0.00125112,0,0,0.00190649,99530,-10.0228,1.3045,2.75926,5.26603e-05,36.7697,0.04561,0.00115458,2.15175e-17,2.51256e-16,0.00381299,199060,-6.16603,1.30828,1.69749,4.28003e-05,22.9869,0.0324771,0.00131786,0,0,0.00190649,99530
42,-0.20628,1.53391,0.18089,1.49404e-05,5.76345,0.00928558,0.00160899,-4.36494e-18,-1.45392e-18,0.0038382,199726,-0.150613,1.55102,0.132071,1.02316e-05,7.74345,0.00890273,0.00114927,0,0,0.0019191,99863,-17.1454,1.31813,4.4408,1.88774e-05,66.4217,0.0365709,0.000516186,3.2071e-17,2.20829e-16,0.0038382,199726,-8.21979,1.32068,2.12899,1.96882e-05,32.2054,0.0259886,0.000757569,0,0,0.0019191,99863
43,-0.309219,1.53321,0.131316,2.1774e-05,8.34334,0.0134878,0.00161435,-9.98932e-18,1.77702e-17,0.00359116,187670,-0.245194,1.54648,0.104129,1.37294e-05,10.1808,0.0118262,0.00116093,0,0,0.00179558,93835,-20.598,1.32595,5.15798,2.67674e-05,82.4505,0.0484226,0.000552788,-1.16682e-17,1.51079e-16,0.00359092,187658,-8.94569,1.32817,2.2401,3.08168e-05,36.1704,0.0343931,0.000896016,0,0,0.00179546,93829
44,-0.646876,1.5233,0.103681,1.84163e-05,13.6809,0.0158908,0.00115893,6.63216e-18,1.33044e-17,0.00314705,180724,-0.446003,1.54412,0.0714848,1.33553e-05,16.7717,0.0149716,0.00089204,0,0,0.00157353,90362,-15.4642,1.32447,3.90355,3.77371e-05,61.519,0.0496818,0.000759576,-1.921e-17,3.48025e-16,0.00314705,180724,-7.15911,1.32782,1.80714,4.07573e-05,28.9147,0.0353668,0.00115242,0,0,0.00157353,90362
45,-0.278545,1.54047,0.116005,1.82831e-05,9.28913,0.0130379,0.0014023,1.31856e-17,1.21735e-17,0.00350657,186548,-0.23424,1.54895,0.0975523,1.08708e-05,10.8134,0.0108446,0.00100242,0,0,0.00175329,93274,-18.0049,1.32127,4.60155,2.207e-05,70.6666,0.0407538,0.000541544,-1.07679e-16,8.95326e-17,0.00350595,186500,-7.81773,1.32422,1.99799,2.54144e-05,31.0896,0.028985,0.00087681,0,0,0.00175297,93250
46,-0.67709,1.50224,0.146419,2.51079e-05,9.9608,0.0158512,0.00158397,-1.24173e-17,1.39675e-17,0.00368908,195716,-0.561558,1.51856,0.121435,1.51369e-05,10.8317,0.012822,0.00118055,0,0,0.00184454,97858,-12.0842,1.31333,3.20226,4.56845e-05,45.9137,0.0473594,0.000964635,-5.04072e-17,4.08512e-16,0.00368913,195718,-7.04226,1.31634,1.86617,3.91965e-05,27.1108,0.0336815,0.00116374,0,0,0.00184456,97859
47,0.0862888,-1.56276,0.0930757,1.47736e-05,10.8239,0.0126459,0.00116825,-2.35127e-18,-5.44582e-17,0.00362252,193834,0.0656146,-1.56615,0.0707691,9.71516e-06,14.1913,0.011742,0.000827388,0,0,0.00181126,96917,-14.8102,1.33135,3.63114,2.27757e-05,60.6816,0.0382677,0.000595169,-4.07113e-17,-2.5232e-20,0.00362252,193834,-8.30383,1.33349,2.03592,2.03107e-05,34.3597,0.0271784,0.000747312,0,0,0.00181126,96917
48,-0.664534,1.52111,0.107286,1.39598e-05,13.4371,0.0137128,0.00101802,6.25956e-19,1.18022e-17,0.00258828,162172,-0.448107,1.54371,0.0723463,1.03509e-05,16.5979,0.0131122,0.00078941,0,0,0.00129414,81086,-13.3927,1.33355,3.25547,4.79282e-05,55.4033,0.053015,0.00090405,3.83432e-17,-4.07615e-16,0.00258767,162150,-7.52239,1.33612,1.82853,4.2665e-05,31.4932,0.0376881,0.00113206,0,0,0.00129384,81075
