t#,time,x0,x1,x2,v1,v2,v3
79,5.41157e-07,-2.81977e-05,0.00276666,0,25377.4,-45672.7,18499.8,
80,5.44886e-07,7.74574e-05,0.00259788,0,31537.2,-44610.9,26427.9,
81,5.48139e-07,0.000190594,0.00245597,0,38222.1,-42400.9,33592.4,
82,5.51553e-07,0.000334869,0.00231743,0,46591.5,-38482.5,41112.6,
83,5.54712e-07,0.000496478,0.00220379,0,55986.4,-33179.7,47737.8,
84,5.57872e-07,0.000690497,0.00210949,0,67129.8,-26223.3,53600.5,
85,5.61304e-07,0.000944782,0.00203509,0,81438.6,-16845.7,58492.9,
86,5.64167e-07,0.0011974,0.00199947,0,95409.7,-7884.49,60926.9,
87,5.67029e-07,0.00149296,0.00199062,0,111468,1769.63,61541.4,
88,5.70003e-07,0.00185222,0.00201104,0,130588,11933.7,60128.2,
89,5.73736e-07,0.00239013,0.00207844,0,158302,23948.2,55599.8,
90,5.77469e-07,0.00303939,0.00218749,0,190244,34083.7,48687.3,
91,5.81202e-07,0.0038159,0.0023296,0,226496,41560.4,40342.8,
92,5.84935e-07,0.00473602,0.00249399,0,267230,46007.8,31474.9,
93,5.89343e-07,0.00603135,0.00270155,0,321681,47506,21261.6,
94,5.92742e-07,0.00720382,0.00286116,0,369057,46037.4,14032.1,
95,5.95448e-07,0.00825774,0.00298229,0,410744,43270,8862.52,
96,5.98136e-07,0.00942209,0.00309329,0,456357,39082,4344.39,
97,5.99714e-07,0.0101649,0.00315254,0,485436,35922.8,2014.88,
98,6.01004e-07,0.0108072,0.00319699,0,510672,32931.5,304.366,
99,6.02134e-07,0.0113975,0.00323258,0,534003,29992.7,-1041.62,
100,6.03264e-07,0.0120149,0.00326468,0,558599,26741.4,-2235.9,
101,6.04549e-07,0.0127513,0.00329644,0,588266,22646,-3398.16,
102,6.06185e-07,0.0137468,0.0033288,0,629087,16772.7,-4558.44,
103,6.07851e-07,0.014832,0.0033512,0,674718,9983.93,-5343.78,
104,6.09714e-07,0.0161412,0.00336193,0,731632,1346.79,-5710.94,
105,6.11708e-07,0.0176675,0.00335434,0,800973,-9184.94,-5458.93,
106,6.13702e-07,0.0193424,0.00332443,0,881200,-21036.4,-4500.43,
107,6.16062e-07,0.021551,0.0032569,0,994001,-36326.7,-2429.6,
108,6.17262e-07,0.0227825,0.00320862,0,1.06021e+06,-44086.5,-1006.51,
109,6.18168e-07,0.0237676,0.00316618,0,1.11457e+06,-49491.7,210.715,
110,6.19074e-07,0.0248036,0.0031192,0,1.17263e+06,-53994.8,1524.39,
111,6.19934e-07,0.0258371,0.00307143,0,1.23073e+06,-56774.7,2827.42,
112,6.20794e-07,0.0269214,0.0030222,0,1.29067e+06,-57207.6,4137.25,
113,6.21654e-07,0.0280574,0.00297398,0,1.35031e+06,-54233.2,5385.94,
114,6.22376e-07,0.0290495,0.00293672,0,1.39762e+06,-48471.4,6323.38,
115,6.23001e-07,0.0299338,0.00290866,0,1.43434e+06,-41102.7,7008.5,
116,6.23516e-07,0.0306801,0.00288932,0,1.4604e+06,-33796,7465.95,
117,6.2407e-07,0.031495,0.00287291,0,1.48338e+06,-25504.5,7840.68,
118,6.24566e-07,0.0322358,0.00286203,0,1.49954e+06,-18404.9,8078.96,
119,6.25082e-07,0.0330132,0.00285425,0,1.51236e+06,-11920.3,8242.16,
120,6.25628e-07,0.0338421,0.00284933,0,1.52238e+06,-6325.01,8340.79,
121,6.26175e-07,0.0346756,0.00284711,0,1.52969e+06,-2004.92,8383.72,
122,6.26786e-07,0.0356123,0.00284704,0,1.53559e+06,1562.8,8386.88,
123,6.27397e-07,0.0365521,0.00284882,0,1.53982e+06,4122.98,8359.58,
124,6.28212e-07,0.0378095,0.0028532,0,1.54375e+06,6459.94,8295.94,
125,6.29285e-07,0.0394671,0.00286125,0,1.54704e+06,8379.74,8191.17,
126,6.30612e-07,0.0415225,0.00287338,0,1.54944e+06,9769.85,8059.43,
127,6.31932e-07,0.0435679,0.00288686,0,1.55081e+06,10598.8,7948.36,
128,6.33683e-07,0.0462844,0.00290606,0,1.5518e+06,11277.8,7840.35,
129,6.34688e-07,0.047844,0.00291754,0,1.55214e+06,11550.8,7794.18,
130,6.3536e-07,0.0488877,0.00292536,0,1.5523e+06,11703.2,7770.48,
131,6.36025e-07,0.0499192,0.00293318,0,1.55243e+06,11833.5,7755.73,
132,6.36803e-07,0.0511279,0.00294244,0,1.55254e+06,11964.7,7749.77,
133,6.37723e-07,0.0525566,0.00295352,0,1.55264e+06,12096.4,7756.15,
134,6.3872e-07,0.0541039,0.00296563,0,1.55272e+06,12215.3,7779.86,
135,6.39824e-07,0.0558189,0.00297918,0,1.55278e+06,12322.3,7827.36,
136,6.40731e-07,0.0572263,0.00299038,0,1.55282e+06,12392.8,7883.15,
137,6.41637e-07,0.0586336,0.00300164,0,1.55284e+06,12449.4,7953.17,
138,6.42648e-07,0.0602044,0.00301426,0,1.55286e+06,12498.7,8045.75,
139,6.43806e-07,0.0620022,0.00302876,0,1.55288e+06,12537.4,8171.31,
140,6.44817e-07,0.0635719,0.00304144,0,1.55289e+06,12555.8,8298.04,
141,6.45828e-07,0.0651416,0.00305414,0,1.55289e+06,12560.7,8439.35,
142,6.46839e-07,0.0667113,0.00306683,0,1.5529e+06,12553.1,8593.28,
143,6.4785e-07,0.068281,0.00307951,0,1.5529e+06,12532.2,8760.61,
144,6.48879e-07,0.0698789,0.00309239,0,1.5529e+06,12498.2,8942.53,
145,6.50625e-07,0.0725917,0.00311415,0,1.5529e+06,12412.5,9274.41,
146,6.52372e-07,0.0753044,0.00313573,0,1.55289e+06,12290,9633.63,
147,6.53664e-07,0.0773099,0.00315153,0,1.55289e+06,12177.2,9912.64,
148,6.54955e-07,0.0793154,0.00316718,0,1.55289e+06,12045.7,10201,
149,6.57121e-07,0.0826792,0.003193,0,1.55288e+06,11786.3,10698.2,
150,6.59288e-07,0.0860431,0.00321821,0,1.55288e+06,11482.5,11202.9,
151,6.63171e-07,0.092073,0.0032616,0,1.55287e+06,10850.7,12090.5,
152,6.64854e-07,0.0946863,0.00327961,0,1.55287e+06,10549.8,12459.5,
153,6.67032e-07,0.0980684,0.00330215,0,1.55287e+06,10145.2,12915.2,
154,6.6872e-07,0.10069,0.003319,0,1.55287e+06,9823.66,13249.6,
155,6.70679e-07,0.103733,0.00333789,0,1.55287e+06,9445.9,13615.3,
156,6.74641e-07,0.109885,0.0033738,0,1.55287e+06,8686.44,14276.3,
157,6.77344e-07,0.114082,0.00339659,0,1.55287e+06,8186.19,14666.3,
158,6.7957e-07,0.117538,0.00341437,0,1.55287e+06,7790.62,14952.7,
159,6.81796e-07,0.120995,0.00343129,0,1.55287e+06,7411.85,15210.2,
160,6.83852e-07,0.124189,0.00344618,0,1.55287e+06,7078.42,15424.2,
161,6.85605e-07,0.12691,0.00345835,0,1.55287e+06,6807.89,15590,
162,6.87569e-07,0.12996,0.00347144,0,1.55288e+06,6522.88,15757.4,
163,6.89533e-07,0.13301,0.00348399,0,1.55288e+06,6258.06,15907.7,
164,6.91497e-07,0.136061,0.00349604,0,1.55288e+06,6011.21,16042.8,
165,6.93462e-07,0.139111,0.00350761,0,1.55288e+06,5779.44,16165.6,
166,6.95221e-07,0.141843,0.00351761,0,1.55288e+06,5586.52,16265,
167,6.97024e-07,0.144642,0.00352752,0,1.55288e+06,5411.12,16354.6,
168,6.98826e-07,0.147442,0.00353713,0,1.55288e+06,5250.29,16436.3,
169,7.00629e-07,0.150241,0.00354645,0,1.55288e+06,5103.76,16510.4,
170,7.02431e-07,0.15304,0.00355553,0,1.55288e+06,4970.2,16577.8,
171,7.04403e-07,0.156102,0.0035652,0,1.55287e+06,4838.11,16644.9,
172,7.0678e-07,0.159793,0.00357653,0,1.55286e+06,4698.99,16717,
173,7.09673e-07,0.164285,0.00358991,0,1.55284e+06,4556.98,16794,
174,7.14099e-07,0.171157,0.0036097,0,1.55277e+06,4399.96,16891.1,
175,7.20655e-07,0.181336,0.00363815,0,1.55248e+06,4309.49,16999.6,
176,7.31266e-07,0.197801,0.00368517,0,1.55031e+06,4704,17113.3,
177,7.39743e-07,0.21092,0.00372965,0,1.5432e+06,5945.84,17165.8,
178,7.45656e-07,0.220017,0.00376782,0,1.53291e+06,6860.85,17183.6,
179,7.5157e-07,0.229046,0.00380885,0,1.52107e+06,6859.77,17183.4,
180,7.57483e-07,0.238011,0.00384792,0,1.51185e+06,6333.07,17166.7,
181,7.64017e-07,0.247868,0.00388767,0,1.50566e+06,5885.78,17135.4,
182,7.70632e-07,0.257814,0.00392599,0,1.50238e+06,5750.43,17091.7,
183,7.77672e-07,0.268386,0.00396672,0,1.5007e+06,5852.97,17033.3,
184,7.84713e-07,0.278949,0.00400873,0,1.49999e+06,6095.79,16962,
185,7.91852e-07,0.289656,0.00405332,0,1.49982e+06,6402.26,16877.8,
186,7.98991e-07,0.300364,0.00410016,0,1.50008e+06,6715.28,16782,
187,8.08156e-07,0.314117,0.00416333,0,1.50128e+06,7052.87,16643.1,
188,8.14511e-07,0.323662,0.00420871,0,1.50302e+06,7217.88,16538.2,
189,8.21025e-07,0.333463,0.00425624,0,1.50582e+06,7385.33,16425.2,
190,8.30475e-07,0.347715,0.00432798,0,1.51098e+06,7858.48,16255.3,
191,8.40717e-07,0.363218,0.00441249,0,1.51576e+06,8666,16057.5,
192,8.54543e-07,0.384201,0.00453984,0,1.51916e+06,9723.71,15764.2,
193,8.69306e-07,0.40664,0.00469034,0,1.5203e+06,10631.4,15425.3,
194,8.98204e-07,0.450575,0.00501853,0,1.52025e+06,12027.9,14713.6,
195,9.27102e-07,0.494503,0.00538362,0,1.51996e+06,13217,13957.4,
196,9.36499e-07,0.508785,0.00550952,0,1.51992e+06,13577.6,13703.5,
197,9.43877e-07,0.52,0.00561072,0,1.51992e+06,13853.7,13501.4,
