t#,time,x0,x1,x2,v1,v2,v3
82,3.82496e-07,0.00329505,0.000930537,0,215111,-10209.6,26616.5,
83,3.86204e-07,0.00416047,0.000903624,0,252448,-4138.17,28475.1,
84,3.89913e-07,0.00517392,0.000900568,0,294994,2514.3,28691.3,
85,3.93621e-07,0.00635538,0.00092187,0,343154,8845.41,27206.6,
86,3.98083e-07,0.00803108,0.000975685,0,409710,14919,23673.1,
87,4.01768e-07,0.00965556,0.00103708,0,473503,18099.9,19976.6,
88,4.05453e-07,0.0115336,0.00110672,0,547864,19359.2,16151.6,
89,4.09138e-07,0.013711,0.00117718,0,636786,18518.3,12632,
90,4.12823e-07,0.0162521,0.00124034,0,746598,15356.2,9761.5,
91,4.15099e-07,0.018043,0.00127183,0,829024,12141.2,8441.18,
92,4.17233e-07,0.0199064,0.00129374,0,919764,8265.9,7578.6,
93,4.18966e-07,0.0215729,0.00130499,0,1.00516e+06,4676.47,7161.02,
94,4.20463e-07,0.0231383,0.00130965,0,1.08841e+06,1592.68,6997.53,
95,4.2196e-07,0.024835,0.00131009,0,1.18038e+06,-799.883,6983.33,
96,4.23456e-07,0.0266744,0.00130821,0,1.27832e+06,-1243,7043.58,
97,4.24626e-07,0.0282154,0.00130778,0,1.35415e+06,959.897,7057.91,
98,4.25611e-07,0.0295772,0.00131057,0,1.41208e+06,5060.57,6980.88,
99,4.26595e-07,0.0309913,0.00131829,0,1.45981e+06,10812.8,6779.55,
100,4.27598e-07,0.0324745,0.00133229,0,1.49518e+06,17004.9,6444.13,
101,4.28679e-07,0.034106,0.00135378,0,1.51938e+06,22427,5983.46,
102,4.2943e-07,0.0352507,0.00137167,0,1.52986e+06,25086.1,5639.36,
103,4.30189e-07,0.0364147,0.00139147,0,1.53696e+06,26981,5292.25,
104,4.30948e-07,0.0375831,0.00141248,0,1.54173e+06,28288.1,4958.04,
105,4.31807e-07,0.0389086,0.00143722,0,1.54532e+06,29291.3,4605.54,
106,4.32491e-07,0.0399666,0.00145747,0,1.54728e+06,29854.9,4349.3,
107,4.33419e-07,0.0414031,0.00148544,0,1.54912e+06,30406,4043.67,
108,4.34426e-07,0.0429646,0.0015163,0,1.55043e+06,30828,3773.33,
109,4.35085e-07,0.0439859,0.00153667,0,1.55103e+06,31039.6,3631.34,
110,4.356e-07,0.0447846,0.00155269,0,1.5514e+06,31180,3537.62,
111,4.36157e-07,0.0456498,0.00157012,0,1.55173e+06,31313.2,3450.81,
112,4.36715e-07,0.0465152,0.00158761,0,1.55199e+06,31431,3376.39,
113,4.37419e-07,0.0476079,0.00160979,0,1.55225e+06,31562.6,3297.88,
114,4.38041e-07,0.048573,0.00162944,0,1.55243e+06,31666.3,3243.78,
115,4.3873e-07,0.0496432,0.00165131,0,1.55258e+06,31769.9,3205.88,
116,4.39012e-07,0.0500816,0.00166028,0,1.55263e+06,31809.2,3199.34,
117,4.39295e-07,0.05052,0.00166927,0,1.55268e+06,31847,3196.95,
118,4.40459e-07,0.0523284,0.00170644,0,1.55284e+06,31989.3,3225.62,
119,4.41316e-07,0.0536586,0.00173389,0,1.55292e+06,32082.4,3287.15,
120,4.4209e-07,0.0548598,0.00175873,0,1.55297e+06,32159.5,3372.08,
121,4.42723e-07,0.0558441,0.00177914,0,1.55301e+06,32217.8,3462.36,
122,4.43357e-07,0.0568284,0.00179957,0,1.55303e+06,32271.9,3570.79,
123,4.4391e-07,0.0576865,0.00181741,0,1.55305e+06,32315.5,3681.44,
124,4.44462e-07,0.0585446,0.00183528,0,1.55307e+06,32356.3,3803.72,
125,4.45172e-07,0.0596468,0.00185826,0,1.55309e+06,32404.6,3976.55,
126,4.46004e-07,0.0609386,0.00188524,0,1.5531e+06,32455.2,4202.71,
127,4.4662e-07,0.0618964,0.00190526,0,1.55311e+06,32488.4,4387.42,
128,4.47309e-07,0.0629664,0.00192766,0,1.55312e+06,32520.7,4611.15,
129,4.47998e-07,0.0640364,0.00195007,0,1.55313e+06,32548.2,4850.87,
130,4.48729e-07,0.0651707,0.00197385,0,1.55313e+06,32571.8,5122.12,
131,4.4949e-07,0.0663539,0.00199867,0,1.55314e+06,32590.4,5421.1,
132,4.50252e-07,0.067537,0.0020235,0,1.55314e+06,32602.4,5737.83,
133,4.51153e-07,0.0689368,0.00205289,0,1.55314e+06,32607.5,6134.69,
134,4.52055e-07,0.0703366,0.00208227,0,1.55314e+06,32602.8,6550.83,
135,4.53299e-07,0.0722687,0.00212282,0,1.55314e+06,32580,7153.89,
136,4.54761e-07,0.0745397,0.00217042,0,1.55314e+06,32526,7907.32,
137,4.55733e-07,0.07605,0.00220203,0,1.55314e+06,32474.1,8428.34,
138,4.56518e-07,0.0772696,0.00222751,0,1.55314e+06,32422.2,8860.77,
139,4.57403e-07,0.0786439,0.00225617,0,1.55314e+06,32353,9358.3,
140,4.58474e-07,0.0803067,0.00229075,0,1.55314e+06,32253.7,9972.41,
141,4.59545e-07,0.0819696,0.00232523,0,1.55314e+06,32137.3,10595.8,
142,4.604e-07,0.0832984,0.00235268,0,1.55313e+06,32032,11099.7,
143,4.61412e-07,0.0848697,0.00238501,0,1.55313e+06,31894.1,11698.9,
144,4.62629e-07,0.0867605,0.00242373,0,1.55313e+06,31709.4,12422.4,
145,4.63678e-07,0.0883889,0.00245689,0,1.55313e+06,31535.7,13042.4,
146,4.64953e-07,0.0903698,0.00249697,0,1.55313e+06,31307,13790.9,
147,4.66362e-07,0.0925581,0.00254089,0,1.55313e+06,31033.6,14607.7,
148,4.67693e-07,0.0946259,0.00258202,0,1.55312e+06,30758.5,15364.2,
149,4.69043e-07,0.0967212,0.00262332,0,1.55312e+06,30465.8,16111.9,
150,4.70147e-07,0.0984368,0.00265684,0,1.55312e+06,30217.8,16707.5,
151,4.71387e-07,0.100362,0.00269412,0,1.55312e+06,29931.9,17357.9,
152,4.72787e-07,0.102537,0.0027358,0,1.55312e+06,29601.5,18067.8,
153,4.74313e-07,0.104907,0.0027807,0,1.55312e+06,29236,18809.1,
154,4.75953e-07,0.107454,0.00282832,0,1.55312e+06,28840,19566.3,
155,4.77593e-07,0.110002,0.0028753,0,1.55312e+06,28445.2,20281,
156,4.79234e-07,0.112549,0.00292164,0,1.55312e+06,28055.4,20952.6,
157,4.8058e-07,0.114641,0.00295921,0,1.55313e+06,27741.7,21472.1,
158,4.81927e-07,0.116732,0.00299635,0,1.55313e+06,27434.1,21964.5,
159,4.83209e-07,0.118724,0.00303135,0,1.55313e+06,27148.6,22408.3,
160,4.84491e-07,0.120715,0.00306598,0,1.55313e+06,26870.6,22829.3,
161,4.85976e-07,0.123021,0.00310564,0,1.55313e+06,26558.1,23290,
162,4.87461e-07,0.125327,0.00314485,0,1.55313e+06,26260,23719.6,
163,4.88982e-07,0.127689,0.00318457,0,1.55314e+06,25966.9,24132.8,
164,4.90115e-07,0.12945,0.00321389,0,1.55314e+06,25761.3,24418.8,
165,4.91369e-07,0.131397,0.00324605,0,1.55314e+06,25545.9,24716.1,
166,4.9277e-07,0.133573,0.00328167,0,1.55314e+06,25318.2,25027.3,
167,4.94005e-07,0.135491,0.00331281,0,1.55314e+06,25129,25283.8,
168,4.95404e-07,0.137663,0.00334783,0,1.55314e+06,24925.9,25557.7,
169,4.96803e-07,0.139836,0.00338256,0,1.55314e+06,24734.4,25814.2,
170,4.98202e-07,0.142009,0.00341704,0,1.55314e+06,24556,26053.1,
171,4.99e-07,0.14325,0.00343662,0,1.55314e+06,24464.9,26177.1,
172,4.9983e-07,0.144538,0.00345687,0,1.55314e+06,24377.4,26298.2,
173,5.00814e-07,0.146067,0.00348082,0,1.55314e+06,24278.2,26436.3,
174,5.02191e-07,0.148205,0.00351415,0,1.55314e+06,24150.4,26616.7,
175,5.04721e-07,0.152135,0.003575,0,1.55314e+06,23947.3,26913.2,
176,5.07252e-07,0.156065,0.00363538,0,1.55313e+06,23781.8,27170.1,
177,5.09782e-07,0.159996,0.00369539,0,1.55312e+06,23654.2,27389.3,
178,5.12313e-07,0.163926,0.00375512,0,1.5531e+06,23561.2,27576.1,
179,5.14257e-07,0.166945,0.00380088,0,1.55308e+06,23511.9,27699.7,
180,5.16256e-07,0.170049,0.00384784,0,1.55304e+06,23484.8,27806.8,
181,5.20456e-07,0.176572,0.00394648,0,1.55291e+06,23497.3,27979,
182,5.26903e-07,0.186582,0.00409852,0,1.5524e+06,23716.5,28125,
183,5.34301e-07,0.198062,0.00427617,0,1.55053e+06,24412.9,28151.2,
184,5.40548e-07,0.207735,0.00443215,0,1.54603e+06,25643.5,28074.6,
185,5.47481e-07,0.21842,0.00461613,0,1.53526e+06,27350.2,27897.4,
186,5.52467e-07,0.22605,0.00475395,0,1.52504e+06,27772.5,27722.3,
187,5.6015e-07,0.237714,0.00496557,0,1.51222e+06,27211.6,27401.4,
188,5.65966e-07,0.246491,0.00512251,0,1.50647e+06,26810.4,27133.3,
189,5.71874e-07,0.25538,0.00528048,0,1.50318e+06,26715.2,26838.6,
190,5.77035e-07,0.263135,0.00541862,0,1.50159e+06,26836.2,26568.1,
191,5.824e-07,0.271187,0.00556323,0,1.50068e+06,27092.4,26271.8,
192,5.88011e-07,0.279606,0.00571619,0,1.50022e+06,27437.5,25950.2,
193,5.93622e-07,0.288024,0.00587119,0,1.50007e+06,27812.7,25621.1,
194,5.99233e-07,0.296441,0.00602831,0,1.50018e+06,28182.6,25285.6,
195,6.0759e-07,0.30898,0.00626588,0,1.50091e+06,28651.1,24779.3,
196,6.13239e-07,0.317461,0.00642837,0,1.50199e+06,28868.9,24431.8,
197,6.19686e-07,0.327152,0.00661503,0,1.50411e+06,29019.6,24038.1,
198,6.26134e-07,0.336859,0.00680267,0,1.50723e+06,29209.3,23650.7,
199,6.33118e-07,0.3474,0.00700812,0,1.51117e+06,29677.2,23246.7,
200,6.42872e-07,0.362163,0.0073024,0,1.51583e+06,30704.9,22700.6,
201,6.5702e-07,0.383638,0.00774739,0,1.51941e+06,32139.2,21936.6,
202,6.71932e-07,0.406306,0.0082354,0,1.52056e+06,33254.3,21167.3,
203,7.03182e-07,0.453826,0.00930124,0,1.52045e+06,34855.7,19660.4,
204,7.34433e-07,0.501335,0.0104105,0,1.52016e+06,36105.1,18238.5,
205,7.45367e-07,0.517957,0.0108075,0,1.52013e+06,36505.4,17747.8,
206,7.46224e-07,0.519259,0.0108388,0,1.52013e+06,36536.3,17709.3,
207,7.46711e-07,0.52,0.0108566,0,1.52013e+06,36553.8,17687.5,
