loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-0.513679,1.46766,0.245173,1.49708e-05,5.155,0.0088301,0.00169543,2.14127e-17,2.6025e-17,0.00384838,199998,-0.350378,1.51748,0.167227,1.09747e-05,6.71402,0.00859588,0.00127673,0,0,0.00192419,99999,-10.2651,1.32607,2.58647,3.73398e-05,41.1266,0.0403904,0.000924473,-6.14209e-17,2.38839e-16,0.00384837,199996,-6.82935,1.32866,1.72077,2.80622e-05,27.6853,0.0287097,0.000977448,0,0,0.00192419,99998
12,-1.1102,1.35519,0.425152,1.1176e-05,5.25114,0.00783608,0.00142622,-1.1723e-17,-3.95787e-18,0.00384845,199998,-0.682634,1.44579,0.261418,9.08794e-06,5.60784,0.00719328,0.00126339,0,0,0.00192423,99999,-14.9899,1.3219,3.82585,3.23531e-05,58.993,0.0450763,0.000717742,5.66539e-18,-5.62864e-17,0.00384845,199998,-8.32625,1.32411,2.12509,2.91223e-05,33.0935,0.0320128,0.00090971,0,0,0.00192423,99999
13,0.159609,-1.53425,0.223743,1.64888e-05,4.58327,0.00869879,0.00189553,1.06328e-17,-1.56828e-17,0.00179965,62332,0.0964103,-1.55765,0.135167,1.36473e-05,7.46705,0.0100957,0.0013518,0,0,0.000899825,31166,-16.7322,1.31898,4.31925,2.01158e-05,65.0496,0.0373513,0.000538557,-2.32978e-17,1.70289e-17,0.00179786,62256,-10.1435,1.32036,2.61845,1.65909e-05,39.6764,0.0264824,0.000626488,0,0,0.00089893,31128
14,-0.978062,1.54657,0.0484398,1.40152e-05,40.3925,0.0238001,0.000588874,5.03259e-18,-1.00057e-16,0.00317045,181496,-0.645157,1.55623,0.0319525,1.06234e-05,44.3229,0.0217016,0.000489522,0,0,0.00158523,90748,-22.1676,1.31576,5.79039,3.12545e-05,85.038,0.0532771,0.00058664,-2.959e-17,-2.8036e-16,0.00317045,181496,-7.53878,1.31927,1.96921,4.5952e-05,29.3688,0.0379285,0.00121154,0,0,0.00158523,90748
15,-0.780044,1.5144,0.115805,1.54564e-05,13.8895,0.0146752,0.00105323,2.23237e-17,-4.915e-17,0.00382219,199306,-0.51432,1.53964,0.0763524,1.17215e-05,16.5617,0.0139397,0.000840871,0,0,0.00191109,99653,-23.9663,1.3061,6.50669,2.00526e-05,88.4293,0.0436292,0.000459615,-7.70783e-17,3.26777e-18,0.00382219,199306,-6.68108,1.31088,1.81387,3.59658e-05,25.1599,0.0311255,0.00115551,0,0,0.00191109,99653
16,-1.31858,1.47551,0.197476,1.00914e-05,13.8682,0.0118837,0.000849183,6.61299e-18,-7.76918e-17,0.00384846,200000,-0.639016,1.5272,0.0957019,1.04114e-05,14.7159,0.0123897,0.000840332,0,0,0.00192423,100000,-31.3404,1.31947,8.05464,1.75072e-05,122.069,0.0477281,0.000366812,-1.64132e-16,3.72296e-16,0.00384845,199998,-6.85235,1.32397,1.76108,4.0036e-05,27.2302,0.0340487,0.00117584,0,0,0.00192423,99999
17,-1.62921,1.43971,0.293852,1.30644e-05,12.4359,0.0128559,0.00101622,-2.87349e-19,4.09669e-17,0.00384845,199998,-0.968493,1.48302,0.174683,1.09883e-05,11.0943,0.0110835,0.000991411,0,0,0.00192423,99999,-24.4219,1.31463,6.40653,2.57814e-05,93.2528,0.0506863,0.000508647,4.89054e-17,-1.541e-16,0.00384845,199998,-6.90069,1.31899,1.81025,4.56207e-05,26.858,0.0361424,0.00126225,0,0,0.00192423,99999
18,-1.19751,1.4569,0.230447,2.0552e-05,10.5623,0.0148287,0.00138596,9.84345e-18,8.90217e-17,0.00377809,197838,-0.916902,1.48233,0.176442,1.34211e-05,10.4323,0.0118787,0.00112984,0,0,0.00188904,98919,-25.8898,1.30263,7.12395,2.16355e-05,94.2289,0.0468253,0.000462048,1.74898e-17,-1.97569e-16,0.00377802,197836,-6.79476,1.30734,1.86967,4.12182e-05,25.2284,0.0333978,0.00123416,0,0,0.00188901,98918
19,-1.48705,1.45575,0.248069,2.95455e-05,12.9452,0.0196863,0.00150082,-5.1645e-18,1.69315e-17,0.00110834,47592,-0.889852,1.49671,0.148445,2.46866e-05,12.0707,0.0173094,0.0014262,0,0,0.000554169,23796,-10.3343,1.2855,3.05716,5.83267e-05,35.2606,0.0472592,0.00123419,1.39742e-17,3.27848e-16,0.00110102,47072,-5.7343,1.29061,1.69635,5.25576e-05,19.9736,0.0337118,0.00155903,0,0,0.000550511,23536
20,-0.379913,1.54992,0.0627163,1.99865e-05,18.2462,0.0191007,0.00104638,-6.59575e-19,-7.1368e-17,0.00335719,186786,-0.281304,1.55867,0.0464385,1.34962e-05,23.2379,0.0177107,0.000762037,0,0,0.00167859,93393,-15.6276,1.29601,4.42245,2.03841e-05,55.4493,0.0349298,0.000583573,-8.58665e-17,1.61768e-16,0.00335719,186786,-5.82609,1.302,1.64873,2.7338e-05,21.1941,0.0249656,0.00109503,0,0,0.00167859,93393
