loop#,ALPHA[AXIS_X_R_RP:0.1],ANGLE[AXIS_X_R_RP:0.1],BETA[AXIS_X_R_RP:0.1],EPSILON[AXIS_X_R_RP:0.1],GAMMA[AXIS_X_R_RP:0.1],RMAJOR[AXIS_X_R_RP:0.1],RMINOR[AXIS_X_R_RP:0.1],X_AVERAGE[AXIS_X_R_RP:0.1],X_P_AVE[AXIS_X_R_RP:0.1],I_TOT[AXIS_X_R_RP:0.1],N_PARTICLES[AXIS_X_R_RP:0.1],ALPHA[AXIS_X_Z_ZP:0.1],ANGLE[AXIS_X_Z_ZP:0.1],BETA[AXIS_X_Z_ZP:0.1],EPSILON[AXIS_X_Z_ZP:0.1],GAMMA[AXIS_X_Z_ZP:0.1],RMAJOR[AXIS_X_Z_ZP:0.1],RMINOR[AXIS_X_Z_ZP:0.1],X_AVERAGE[AXIS_X_Z_ZP:0.1],X_P_AVE[AXIS_X_Z_ZP:0.1],I_TOT[AXIS_X_Z_ZP:0.1],N_PARTICLES[AXIS_X_Z_ZP:0.1],ALPHA[AXIS_X_R_RP:0.4],ANGLE[AXIS_X_R_RP:0.4],BETA[AXIS_X_R_RP:0.4],EPSILON[AXIS_X_R_RP:0.4],GAMMA[AXIS_X_R_RP:0.4],RMAJOR[AXIS_X_R_RP:0.4],RMINOR[AXIS_X_R_RP:0.4],X_AVERAGE[AXIS_X_R_RP:0.4],X_P_AVE[AXIS_X_R_RP:0.4],I_TOT[AXIS_X_R_RP:0.4],N_PARTICLES[AXIS_X_R_RP:0.4],ALPHA[AXIS_X_Z_ZP:0.4],ANGLE[AXIS_X_Z_ZP:0.4],BETA[AXIS_X_Z_ZP:0.4],EPSILON[AXIS_X_Z_ZP:0.4],GAMMA[AXIS_X_Z_ZP:0.4],RMAJOR[AXIS_X_Z_ZP:0.4],RMINOR[AXIS_X_Z_ZP:0.4],X_AVERAGE[AXIS_X_Z_ZP:0.4],X_P_AVE[AXIS_X_Z_ZP:0.4],I_TOT[AXIS_X_Z_ZP:0.4],N_PARTICLES[AXIS_X_Z_ZP:0.4]
11,-0.517643,1.46666,0.246436,1.48985e-05,5.14516,0.0088012,0.00169278,-6.45015e-18,-2.52074e-17,0.00384837,199996,-0.352354,1.51708,0.167745,1.09439e-05,6.70156,0.00857605,0.0012761,0,0,0.00192419,99998,-10.2355,1.32607,2.57904,3.73982e-05,41.0096,0.0403643,0.000926516,-4.48995e-17,1.7123e-16,0.00384837,199996,-6.81609,1.32868,1.71745,2.80794e-05,27.6335,0.0286915,0.000978669,0,0,0.00192419,99998
12,-1.11588,1.35436,0.427111,1.11029e-05,5.25671,0.00781595,0.00142055,-5.46366e-18,-3.47088e-17,0.00384845,199998,-0.687222,1.4447,0.263039,9.01419e-06,5.59717,0.00715816,0.00125929,0,0,0.00192423,99999,-14.9658,1.32201,3.81803,3.23505e-05,58.9246,0.0450471,0.000718149,-1.01994e-16,-1.83558e-16,0.00384845,199998,-8.30905,1.32423,2.11977,2.91334e-05,33.0414,0.0319928,0.000910626,0,0,0.00192423,99999
13,0.162365,-1.53282,0.228301,1.63298e-05,4.49566,0.00857404,0.00190457,1.26814e-18,1.07605e-17,0.00180325,62304,0.0981787,-1.55712,0.138072,1.35008e-05,7.31241,0.00993687,0.00135866,0,0,0.000901627,31152,-16.9116,1.31857,4.37268,1.96555e-05,65.6354,0.0370913,0.000529923,6.52634e-18,1.91185e-16,0.00180217,62256,-10.1993,1.31994,2.63712,1.62952e-05,39.8255,0.0262974,0.00061965,0,0,0.000901086,31128
14,-0.957678,1.54677,0.0480721,1.40813e-05,39.8807,0.0237043,0.000594039,-2.6888e-18,1.97775e-17,0.00317046,181496,-0.632939,1.55643,0.0317713,1.0653e-05,44.0842,0.0216731,0.000491529,0,0,0.00158523,90748,-22.0331,1.31598,5.75028,3.13725e-05,84.5973,0.0532361,0.000589309,2.28841e-18,-3.82614e-17,0.00317046,181496,-7.56307,1.31945,1.97384,4.56986e-05,29.4856,0.0378972,0.00120586,0,0,0.00158523,90748
15,-0.778197,1.51498,0.114687,1.55064e-05,13.9998,0.0147567,0.0010508,-4.70243e-18,1.5445e-17,0.00382242,199312,-0.513221,1.53997,0.0756327,1.17567e-05,16.7044,0.0140205,0.000838537,0,0,0.00191121,99656,-24.1467,1.30632,6.54978,2.00588e-05,89.1726,0.0438163,0.000457793,6.6768e-17,-1.60028e-16,0.00382242,199312,-6.69782,1.31107,1.81678,3.6157e-05,25.2429,0.0312579,0.00115673,0,0,0.00191121,99656
16,-1.3282,1.47621,0.196445,1.01228e-05,14.0707,0.011988,0.000844416,4.1735e-18,-5.05703e-17,0.00384845,199998,-0.642434,1.52742,0.0950186,1.04639e-05,14.8678,0.0124847,0.000838141,0,0,0.00192423,99999,-31.2533,1.3194,8.03433,1.77149e-05,121.698,0.0479382,0.000369537,-6.60248e-17,2.51571e-16,0.00384845,199998,-6.85317,1.32391,1.76175,4.03936e-05,27.2262,0.0341984,0.00118115,0,0,0.00192423,99999
17,-1.63269,1.43961,0.294365,1.29966e-05,12.4529,0.0128314,0.00101288,-1.7005e-17,1.29243e-17,0.00384845,199998,-0.967893,1.48311,0.174507,1.09614e-05,11.0988,0.0110721,0.000990002,0,0,0.00192423,99999,-24.6105,1.31447,6.4602,2.54675e-05,93.9097,0.0505561,0.000503748,3.8069e-17,-3.37124e-16,0.00384845,199998,-6.89228,1.31884,1.80921,4.54687e-05,26.8092,0.0360507,0.00126124,0,0,0.00192423,99999
18,-1.19716,1.4566,0.231045,2.04756e-05,10.5313,0.0147799,0.00138537,1.39628e-17,-1.109e-16,0.00378608,198086,-0.915489,1.48222,0.17668,1.33878e-05,10.4037,0.0118478,0.00112998,0,0,0.00189304,99043,-25.8596,1.3027,7.11387,2.16351e-05,94.1429,0.0468026,0.000462262,-9.202e-17,1.45047e-16,0.00378602,198084,-6.79951,1.3074,1.87051,4.11405e-05,25.2516,0.0333811,0.00123245,0,0,0.00189301,99042
19,-1.49115,1.45534,0.24923,2.95318e-05,12.9339,0.0196741,0.00150105,9.53535e-18,1.098e-17,0.00111414,47636,-0.896213,1.49597,0.149792,2.45687e-05,12.038,0.0172456,0.00142464,0,0,0.000557071,23818,-10.4305,1.28535,3.08683,5.77999e-05,35.569,0.0472526,0.00122321,-3.21036e-17,1.79499e-16,0.00110698,47138,-5.74369,1.29048,1.6998,5.24824e-05,19.9964,0.0337082,0.00155696,0,0,0.00055349,23569
20,-0.363861,1.5508,0.0620469,1.98473e-05,18.2506,0.019036,0.00104262,4.52631e-18,-9.56317e-17,0.00335402,186698,-0.270031,1.55919,0.0460469,1.3372e-05,23.3005,0.0176526,0.000757504,0,0,0.00167701,93349,-15.6157,1.29633,4.41361,2.02139e-05,55.4759,0.0347888,0.000581045,-7.16494e-17,-4.40659e-16,0.00335402,186698,-5.8569,1.30225,1.6554,2.69463e-05,21.3261,0.0248615,0.00108386,0,0,0.00167701,93349
